Format Version,1.23,Take Name,C1_D_2,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.06.30.482 PM,Capture Start Frame,142632,Total Frames in Take,5429,Total Exported Frames,5429,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.030000,274.464600,263.720306,85.814110,308.263977,263.448242,85.484131,340.569855,264.697144,87.248291,266.320709,216.021133,85.375389,332.949127,213.710876,85.963364,349.487854,216.428360,86.704308,282.475067,213.886642,85.898056,277.704498,166.775543,85.157753,339.403320,166.995132,85.506012,,,,,,,,,,,,,,,,,,
7,0.035000,274.470917,263.713348,85.811470,308.262115,263.460876,85.503761,340.564911,264.701050,87.248466,266.307922,216.019470,85.373077,332.965759,213.675354,85.943748,349.487427,216.428619,86.704872,282.308685,214.074463,85.990974,277.704956,166.768677,85.156036,339.468323,166.983047,85.441124,,,,,,,,,,,,,,,,,,
8,0.040000,274.465118,263.719879,85.812653,308.271240,263.402893,85.475517,340.567017,264.700684,87.249397,266.344025,216.020752,85.424179,332.954041,213.688843,85.952789,349.486420,216.428207,86.704086,282.288208,213.898727,85.867088,277.709137,166.773834,85.154770,339.471802,166.980255,85.436409,,,,,,,,,,,,,,,,,,
9,0.045000,274.466309,263.716614,85.810631,308.270172,263.449097,85.483772,340.566193,264.699738,87.246544,266.356354,216.021088,85.431725,332.947388,213.711578,85.963539,349.478607,216.424210,86.704758,282.460083,213.698425,85.719589,277.709137,166.776932,85.151833,339.471802,166.989304,85.435692,,,,,,,,,,,,,,,,,,
10,0.050000,274.462830,263.716858,85.815117,308.281982,263.402100,85.474281,340.486420,264.958069,87.305023,266.354218,216.020248,85.423996,332.939087,213.721527,85.965523,349.479462,216.439880,86.709358,282.470428,213.649719,85.727821,277.704651,166.784576,85.154991,339.481750,166.989166,85.422089,,,,,,,,,,,,,,,,,,
11,0.055000,274.469727,263.713684,85.809052,308.259338,263.462189,85.493118,340.541840,264.770874,87.308228,266.350708,216.021622,85.426544,332.940369,213.726028,85.968735,349.480499,216.437576,86.709511,282.482117,213.668259,85.729263,277.705811,166.784210,85.157425,339.472839,166.990250,85.434006,,,,,,,,,,,,,,,,,,
12,0.060000,274.468048,263.714203,85.811737,308.260437,263.463470,85.498756,340.568085,264.698700,87.253616,266.349365,216.023956,85.428261,332.947357,213.718552,85.969048,349.484253,216.432739,86.707085,282.518066,213.660660,85.666924,277.708618,166.786331,85.153221,339.398895,167.009613,85.514160,,,,,,,,,,,,,,,,,,
13,0.065000,274.473206,263.716248,85.815887,308.258636,263.468353,85.501755,340.568695,264.693024,87.235214,266.352112,216.018356,85.429329,332.945923,213.717224,85.965591,349.486694,216.431000,86.703972,282.421356,213.679657,85.792877,277.703613,166.782364,85.158974,339.393951,167.009903,85.514847,,,,,,,,,,,,,,,,,,
14,0.070000,274.466217,263.718903,85.817696,308.257050,263.464417,85.498199,340.570526,264.692474,87.243378,266.321503,216.023819,85.377907,332.941681,213.715195,85.967072,349.487518,216.430298,86.703033,282.319733,214.045380,85.957230,277.704315,166.769150,85.158142,339.462799,166.988068,85.446426,,,,,,,,,,,,,,,,,,
15,0.075000,274.466187,263.716766,85.817619,308.260651,263.461487,85.494507,340.566681,264.698608,87.241989,266.311188,216.007919,85.371742,332.962219,213.682114,85.943634,349.483154,216.423523,86.702393,282.378998,213.957260,86.024940,277.708160,166.769730,85.153069,339.472992,166.989273,85.433830,,,,,,,,,,,,,,,,,,
16,0.080000,274.469879,263.718597,85.811142,308.288910,263.401825,85.480850,340.568756,264.698822,87.247093,266.341309,216.016464,85.424271,332.953369,213.693146,85.953072,349.487610,216.429184,86.704750,282.310028,213.883392,85.843613,277.704285,166.773590,85.153633,339.469513,166.991821,85.435753,,,,,,,,,,,,,,,,,,
17,0.085000,274.468109,263.711792,85.815903,308.291931,263.395203,85.473793,340.571808,264.693359,87.245064,266.354218,216.017242,85.427643,332.963593,213.662277,85.945930,349.482361,216.433655,86.704407,282.451050,213.678329,85.745613,277.707947,166.778778,85.153770,339.394318,167.002518,85.513313,,,,,,,,,,,,,,,,,,
18,0.090000,274.466156,263.712341,85.815811,308.283966,263.393494,85.469711,340.570129,264.695007,87.246010,266.349396,216.026855,85.431129,332.958679,213.691177,85.953979,349.488190,216.434494,86.709839,282.588287,213.554489,85.639687,277.712311,166.768784,85.153053,339.402252,167.007324,85.510017,,,,,,,,,,,,,,,,,,
19,0.095000,274.467804,263.712158,85.810730,308.273621,263.400024,85.475830,340.566467,264.700562,87.247444,266.320740,216.024017,85.382088,332.944519,213.714081,85.971504,349.486664,216.427536,86.704384,282.498138,213.864243,85.881424,277.708008,166.781113,85.155075,339.465790,166.993973,85.448906,,,,,,,,,,,,,,,,,,
20,0.100000,274.469666,263.712097,85.808601,308.261780,263.469513,85.491951,340.477814,264.963806,87.310913,266.308258,216.014740,85.371468,332.934753,213.727509,85.971573,349.482147,216.425400,86.702446,282.381714,213.984802,85.980865,277.701416,166.785110,85.159554,339.402527,167.000427,85.501228,,,,,,,,,,,,,,,,,,
21,0.105000,274.466614,263.713348,85.813644,308.282623,263.411865,85.470978,340.546387,264.768890,87.308754,266.309723,216.008774,85.373718,332.936768,213.722382,85.971107,349.487640,216.438324,86.706306,282.377533,213.984497,85.981331,277.706421,166.780869,85.157234,339.468445,166.989166,85.445122,,,,,,,,,,,,,,,,,,
22,0.110000,274.464386,263.717316,85.813141,308.258698,263.463074,85.492767,340.564087,264.699951,87.249207,266.340118,216.018921,85.428459,332.943085,213.712967,85.967415,349.488037,216.435791,86.708710,282.312500,213.879211,85.839630,277.704376,166.779694,85.155251,339.400391,167.002319,85.507545,,,,,,,,,,,,,,,,,,
23,0.115000,274.470154,263.712128,85.812538,308.255280,263.469574,85.492142,340.569641,264.690521,87.233719,266.353180,216.024673,85.430023,332.944672,213.711105,85.966187,349.490631,216.433609,86.704720,282.551514,213.600296,85.671707,277.712097,166.768066,85.154922,339.467834,166.982269,85.444595,,,,,,,,,,,,,,,,,,
24,0.120000,274.470215,263.712250,85.811127,308.262970,263.460297,85.501022,340.567566,264.693604,87.247551,266.325531,216.023773,85.377487,332.949005,213.714554,85.964348,349.489838,216.428131,86.703300,282.346924,214.026779,85.925896,277.710297,166.772797,85.152145,339.402191,166.998520,85.503036,,,,,,,,,,,,,,,,,,
25,0.125000,274.467224,263.714478,85.816093,308.291351,263.397552,85.475975,340.565369,264.700195,87.253731,266.340973,216.018845,85.426682,332.943237,213.712921,85.964363,349.482208,216.428467,86.702019,282.371704,213.791611,85.901390,277.711487,166.778198,85.152740,339.473633,166.981781,85.438507,,,,,,,,,,,,,,,,,,
26,0.130000,274.470032,263.715851,85.810242,308.266052,263.462189,85.490623,340.562561,264.699646,87.248795,266.322388,216.023788,85.380867,332.940216,213.710312,85.962334,349.484680,216.434830,86.708702,282.455536,213.915726,85.889931,277.703674,166.775818,85.152763,339.466034,166.987762,85.441338,,,,,,,,,,,,,,,,,,
27,0.135000,274.467010,263.716156,85.812485,308.256409,263.460938,85.499542,340.568542,264.696533,87.248619,266.314056,216.012009,85.371132,332.948212,213.715866,85.963257,349.488983,216.432388,86.707848,282.537933,213.843277,85.859467,277.708923,166.766312,85.157234,339.472351,166.988754,85.439651,,,,,,,,,,,,,,,,,,
28,0.140000,274.463379,263.713196,85.814392,308.262726,263.469818,85.506638,340.563049,264.699982,87.249542,266.343445,216.015854,85.424751,332.942291,213.716385,85.969841,349.482483,216.437210,86.711639,282.515594,213.673996,85.685989,277.707367,166.771011,85.159981,339.466858,166.989670,85.442810,,,,,,,,,,,,,,,,,,
29,0.145000,274.469482,263.712677,85.816605,308.276581,263.413818,85.483643,340.563965,264.701660,87.247429,266.356934,216.029968,85.437881,332.960144,213.679214,85.950317,349.485931,216.434998,86.703941,282.230804,213.732483,85.797104,277.700043,166.784882,85.161926,339.465637,166.997620,85.440819,,,,,,,,,,,,,,,,,,
30,0.150000,274.467621,263.720215,85.810432,308.254150,263.460999,85.498718,340.566254,264.702484,87.251244,266.353394,216.027512,85.427719,332.952667,213.692322,85.949120,349.479553,216.443375,86.706001,282.374542,213.774323,85.808426,277.705353,166.779678,85.156815,339.480591,166.991760,85.423370,,,,,,,,,,,,,,,,,,
31,0.155000,274.469757,263.710022,85.809868,308.261475,263.465179,85.499336,340.569611,264.704559,87.246735,266.350861,216.021591,85.428459,332.946899,213.705887,85.961624,349.480408,216.438004,86.710564,282.426483,213.731827,85.772827,277.703125,166.778458,85.152206,339.392548,167.012177,85.513191,,,,,,,,,,,,,,,,,,
32,0.160000,274.470459,263.716400,85.808884,308.294800,263.397369,85.470261,340.566772,264.699738,87.246796,266.317413,216.027313,85.379562,332.941956,213.712341,85.970047,349.480774,216.425446,86.700783,282.421661,213.939880,85.923714,277.703247,166.780014,85.152000,339.458221,166.992096,85.449020,,,,,,,,,,,,,,,,,,
33,0.165000,274.463776,263.721039,85.817009,308.260101,263.465668,85.496765,340.567291,264.697693,87.243355,266.312317,216.011719,85.368637,332.946747,213.717834,85.968933,349.486877,216.420898,86.702179,282.396362,213.936050,86.011497,277.705475,166.779953,85.152786,339.469604,166.988159,85.435707,,,,,,,,,,,,,,,,,,
34,0.170000,274.471619,263.717163,85.814056,308.279388,263.398529,85.482475,340.569550,264.691620,87.243607,266.343292,216.012039,85.427803,332.949493,213.718262,85.969696,349.485291,216.421066,86.700592,282.306702,213.882202,85.845543,277.707794,166.772232,85.153419,339.393646,167.002899,85.506340,,,,,,,,,,,,,,,,,,
35,0.175000,274.473145,263.711578,85.809990,308.278229,263.396362,85.481117,340.490021,264.950226,87.296364,266.357422,216.019684,85.423134,332.946503,213.715332,85.967735,349.490356,216.423248,86.695732,282.448303,213.681580,85.744736,277.712555,166.772751,85.152519,339.401520,166.993057,85.507637,,,,,,,,,,,,,,,,,,
36,0.180000,274.469818,263.714478,85.807777,308.267395,263.461243,85.507111,340.543121,264.762573,87.304482,266.354614,216.016022,85.421188,332.948273,213.710159,85.969856,349.487274,216.440430,86.707672,282.431030,213.669159,85.783226,277.714142,166.772476,85.152344,339.474487,166.977844,85.431152,,,,,,,,,,,,,,,,,,
37,0.185000,274.465607,263.714539,85.811043,308.259674,263.471405,85.511086,340.569641,264.696838,87.245300,266.348389,216.024536,85.423904,332.946533,213.714539,85.964920,349.488403,216.434784,86.701233,282.424591,213.689026,85.803215,277.715118,166.775330,85.150589,339.405579,167.000778,85.498116,,,,,,,,,,,,,,,,,,
38,0.190000,274.467926,263.719391,85.813980,308.256348,263.467163,85.499290,340.572479,264.686066,87.232040,266.319244,216.021606,85.379044,332.948792,213.714218,85.962616,349.484497,216.433533,86.705521,282.422760,213.910873,85.971504,277.710327,166.780884,85.148811,339.400818,167.000031,85.515518,,,,,,,,,,,,,,,,,,
39,0.195000,274.475067,263.712463,85.809860,308.261047,263.471008,85.500107,340.568817,264.701508,87.244217,266.310455,216.011337,85.369675,332.944153,213.716934,85.966019,349.491821,216.439148,86.706497,282.396210,213.939835,86.015640,277.702942,166.780090,85.155136,339.403198,167.010468,85.508881,,,,,,,,,,,,,,,,,,
40,0.200000,274.474731,263.718109,85.813347,308.263031,263.472351,85.498940,340.570953,264.699524,87.247368,266.340698,216.022751,85.424934,332.943939,213.719818,85.965988,349.483215,216.439636,86.708267,282.394501,213.792709,85.825951,277.701324,166.783401,85.154526,339.470215,166.995789,85.442207,,,,,,,,,,,,,,,,,,
41,0.205000,274.467224,263.713959,85.810616,308.282867,263.395599,85.472328,340.567871,264.701080,87.247246,266.352814,216.020660,85.425171,332.943970,213.713486,85.969383,349.483032,216.430771,86.703178,282.350159,213.805771,85.756058,277.707397,166.782852,85.151833,339.472198,166.986145,85.429260,,,,,,,,,,,,,,,,,,
42,0.210000,274.469879,263.713196,85.809120,308.253265,263.451721,85.476784,340.567841,264.697174,87.248024,266.351379,216.019913,85.427574,332.942596,213.711060,85.963448,349.483093,216.425583,86.706543,282.419647,213.714951,85.753487,277.706940,166.770950,85.156273,339.471527,166.987061,85.435829,,,,,,,,,,,,,,,,,,
43,0.215000,274.467468,263.717438,85.811523,308.268799,263.468536,85.499313,340.565643,264.700531,87.246872,266.351105,216.016785,85.423363,332.967102,213.673004,85.944038,349.482056,216.432632,86.707481,282.469788,213.684494,85.715096,277.709412,166.766708,85.155144,339.398132,166.999023,85.501778,,,,,,,,,,,,,,,,,,
44,0.220000,274.462097,263.721832,85.810188,308.254242,263.463196,85.504471,340.569305,264.698792,87.244965,266.317047,216.023102,85.376114,332.955139,213.690979,85.956467,349.485413,216.434799,86.710159,282.574982,213.797394,85.824234,277.715454,166.776535,85.149796,339.400116,167.002441,85.506279,,,,,,,,,,,,,,,,,,
45,0.225000,274.462280,263.716888,85.812134,308.261383,263.465240,85.495903,340.564667,264.702393,87.248558,266.341095,216.015610,85.426537,332.942535,213.715164,85.965553,349.484192,216.449600,86.712082,282.343658,213.839905,85.796638,277.712006,166.773819,85.155045,339.465515,166.998734,85.439842,,,,,,,,,,,,,,,,,,
46,0.230000,274.467926,263.715576,85.808357,308.266327,263.457672,85.490799,340.565552,264.703918,87.248848,266.323303,216.024414,85.382408,332.937622,213.726349,85.970024,349.488495,216.432175,86.710304,282.433380,213.916382,85.927155,277.705688,166.780457,85.153954,339.398773,167.006683,85.505676,,,,,,,,,,,,,,,,,,
47,0.235000,274.470673,263.718475,85.808846,308.265625,263.469299,85.501190,340.558685,264.707092,87.250671,266.337616,216.029053,85.428535,332.941040,213.716354,85.973320,349.478302,216.435471,86.708771,282.321442,213.878769,85.842079,277.704224,166.779114,85.153458,339.393768,167.003693,85.509125,,,,,,,,,,,,,,,,,,
48,0.240000,274.464539,263.724060,85.813141,308.251068,263.460541,85.500160,340.567169,264.701935,87.248138,266.321808,216.029770,85.378197,332.944672,213.713150,85.962067,349.487030,216.431259,86.701965,282.442688,213.925781,85.892761,277.704346,166.782059,85.154419,339.398865,167.001709,85.501427,,,,,,,,,,,,,,,,,,
49,0.245000,274.462006,263.715027,85.811836,308.261200,263.470001,85.498535,340.567719,264.702606,87.247192,266.340179,216.025177,85.427223,332.959930,213.676453,85.943855,349.483124,216.432968,86.704445,282.487427,213.726013,85.726875,277.708069,166.780853,85.157120,339.394989,167.002441,85.508995,,,,,,,,,,,,,,,,,,
50,0.250000,274.469788,263.711365,85.807327,308.260162,263.464630,85.487625,340.565613,264.704620,87.252136,266.348907,216.021515,85.427254,332.953979,213.689178,85.946945,349.478027,216.433456,86.707138,282.484131,213.641693,85.700943,277.700409,166.777771,85.155586,339.396332,167.002853,85.510231,,,,,,,,,,,,,,,,,,
51,0.255000,274.470520,263.710846,85.809242,308.270721,263.465088,85.493477,340.569031,264.700775,87.249428,266.348236,216.022858,85.424469,332.942627,213.707123,85.966187,349.487396,216.435486,86.707657,282.347870,213.802856,85.752480,277.707001,166.773193,85.150558,339.469147,166.976532,85.438850,,,,,,,,,,,,,,,,,,
52,0.260000,274.465912,263.720490,85.810349,308.270966,263.461060,85.493790,340.570496,264.694916,87.248581,266.321442,216.020386,85.371323,332.965210,213.684616,85.943466,349.484161,216.433228,86.709671,282.300873,214.061249,85.969475,277.707520,166.773880,85.150703,339.396637,166.997467,85.503998,,,,,,,,,,,,,,,,,,
53,0.265000,274.468781,263.712433,85.808739,308.259003,263.466583,85.500320,340.565308,264.697357,87.245567,266.311584,216.014908,85.367340,332.973389,213.661240,85.932732,349.485657,216.425339,86.703514,282.417603,213.951233,85.970848,277.707489,166.776978,85.154999,339.470795,166.984863,85.446190,,,,,,,,,,,,,,,,,,
54,0.270000,274.467133,263.714020,85.811775,308.270905,263.459656,85.500587,340.568329,264.699951,87.243538,266.343872,216.015182,85.425819,332.960052,213.684967,85.947487,349.488708,216.440720,86.706001,282.508362,213.690384,85.701912,277.711639,166.776978,85.154480,339.487976,166.986313,85.418190,,,,,,,,,,,,,,,,,,
55,0.275000,274.467529,263.714935,85.813164,308.260742,263.463409,85.502945,340.481995,264.958038,87.302582,266.355408,216.026031,85.427956,332.944916,213.708755,85.966766,349.487640,216.435226,86.711189,282.426758,213.649033,85.761452,277.703583,166.774384,85.160263,339.396606,167.005966,85.505264,,,,,,,,,,,,,,,,,,
56,0.280000,274.470337,263.720581,85.809746,308.263824,263.475311,85.508209,340.545959,264.769623,87.302422,266.348602,216.030441,85.430023,332.939819,213.721878,85.967270,349.483337,216.431534,86.707909,282.419159,213.684555,85.804810,277.706055,166.778107,85.151558,339.470428,166.981033,85.446602,,,,,,,,,,,,,,,,,,
57,0.285000,274.471436,263.718903,85.810165,308.260681,263.459473,85.503830,340.567261,264.696838,87.249352,266.321594,216.022720,85.378609,332.962158,213.681946,85.943855,349.484375,216.433914,86.704735,282.334442,214.039764,85.943535,277.704590,166.787537,85.153831,339.400421,167.007599,85.500191,,,,,,,,,,,,,,,,,,
58,0.290000,274.470490,263.714508,85.809814,308.258881,263.468414,85.494019,340.570770,264.685791,87.231796,266.309906,216.009460,85.374069,332.956085,213.686844,85.953873,349.492584,216.432068,86.705658,282.372681,213.992630,85.991165,277.709930,166.775696,85.151909,339.401611,167.002487,85.505180,,,,,,,,,,,,,,,,,,
59,0.295000,274.470093,263.713287,85.809387,308.286041,263.399109,85.481377,340.565735,264.694855,87.240868,266.342285,216.018280,85.425247,332.943329,213.706650,85.959877,349.486267,216.438568,86.707642,282.317444,213.870575,85.832878,277.707489,166.775604,85.150162,339.402435,167.005951,85.505753,,,,,,,,,,,,,,,,,,
60,0.300000,274.467804,263.712585,85.814835,308.261414,263.460144,85.484772,340.566956,264.700012,87.249802,266.326721,216.026855,85.379494,332.948517,213.713303,85.966980,349.494171,216.434326,86.706902,282.499329,213.888367,85.833397,277.710541,166.772110,85.150932,339.403748,167.003998,85.512703,,,,,,,,,,,,,,,,,,
61,0.305000,274.466003,263.715881,85.811012,308.284698,263.405731,85.473663,340.566193,264.703125,87.252724,266.342407,216.020248,85.423256,332.944244,213.721085,85.968948,349.487885,216.437042,86.707039,282.430145,213.739853,85.779343,277.706146,166.775940,85.155334,339.401398,166.998749,85.509346,,,,,,,,,,,,,,,,,,
62,0.310000,274.468384,263.710602,85.811241,308.268402,263.454193,85.482697,340.570435,264.697144,87.249222,266.319550,216.024902,85.381348,332.938416,213.714447,85.969452,349.487976,216.439468,86.708229,282.417816,213.941589,85.927391,277.711182,166.774094,85.152130,339.468292,166.983612,85.438843,,,,,,,,,,,,,,,,,,
63,0.315000,274.468597,263.716370,85.815804,308.264374,263.463989,85.495163,340.569336,264.698029,87.248749,266.310760,216.012756,85.370850,332.945221,213.709335,85.963745,349.482452,216.440369,86.711212,282.299316,214.074173,85.995033,277.708618,166.776581,85.156883,339.473175,166.987366,85.430542,,,,,,,,,,,,,,,,,,
64,0.320000,274.465546,263.717834,85.812462,308.280670,263.399292,85.482689,340.566925,264.697876,87.246910,266.308441,216.019119,85.377350,332.941528,213.712814,85.963478,349.481537,216.439423,86.710991,282.287567,214.088104,86.005745,277.708801,166.773560,85.160789,339.465668,166.986237,85.441216,,,,,,,,,,,,,,,,,,
65,0.325000,274.468750,263.719604,85.811096,308.281586,263.397278,85.468925,340.478119,264.961700,87.303131,266.341522,216.020630,85.427574,332.942963,213.719223,85.967262,349.485321,216.436096,86.707191,282.308502,213.884171,85.842606,277.707794,166.777328,85.161171,339.396484,167.005707,85.509712,,,,,,,,,,,,,,,,,,
66,0.330000,274.467041,263.719299,85.814682,308.243103,263.518982,85.490425,340.539551,264.776428,87.310165,266.352783,216.026627,85.430077,332.946411,213.725235,85.964302,349.485901,216.433289,86.710785,282.345612,213.811844,85.763840,277.703857,166.774216,85.161476,339.391724,167.009323,85.516769,,,,,,,,,,,,,,,,,,
67,0.335000,274.463745,263.716461,85.814011,308.270966,263.465424,85.507950,340.562836,264.699554,87.251251,266.354706,216.026993,85.425720,332.939240,213.716827,85.968468,349.479858,216.429245,86.707016,282.342010,213.808762,85.761024,277.704498,166.773712,85.154510,339.462585,166.986053,85.435989,,,,,,,,,,,,,,,,,,
68,0.340000,274.464905,263.714264,85.808739,308.260742,263.462708,85.500595,340.570190,264.685638,87.235680,266.321808,216.020569,85.376152,332.948273,213.711853,85.964981,349.481567,216.421036,86.698975,282.226715,213.955109,86.032806,277.705292,166.774536,85.147514,339.400757,166.997009,85.502693,,,,,,,,,,,,,,,,,,
69,0.345000,274.467499,263.712372,85.811752,308.279205,263.396515,85.477463,340.569855,264.691437,87.245689,266.338715,216.019394,85.425003,332.944855,213.710495,85.967407,349.483948,216.431595,86.703850,282.202484,213.852798,85.924286,277.707214,166.771103,85.153648,339.463257,166.981262,85.448280,,,,,,,,,,,,,,,,,,
70,0.350000,274.476410,263.714844,85.808830,308.262787,263.463348,85.490898,340.567139,264.698639,87.250511,266.349762,216.028091,85.427719,332.946716,213.715454,85.964638,349.487183,216.436508,86.703629,282.409546,213.731186,85.765633,277.708466,166.776749,85.156044,339.469452,166.980957,85.438309,,,,,,,,,,,,,,,,,,
71,0.355000,274.469055,263.721283,85.812462,308.254211,263.476562,85.504974,340.568359,264.702911,87.247780,266.353119,216.024780,85.427986,332.945496,213.719284,85.971230,349.483765,216.441360,86.705711,282.538177,213.629639,85.647278,277.711121,166.778015,85.148727,339.473999,166.987411,85.436333,,,,,,,,,,,,,,,,,,
72,0.360000,274.465149,263.719147,85.818207,308.258209,263.467865,85.498177,340.566254,264.697083,87.247391,266.321411,216.023636,85.378517,332.942719,213.713303,85.971252,349.486115,216.438339,86.709633,282.430176,213.928680,85.917358,277.707489,166.779648,85.152184,339.401031,167.000702,85.502289,,,,,,,,,,,,,,,,,,
73,0.365000,274.464905,263.719940,85.815361,308.254395,263.467529,85.498383,340.568542,264.695801,87.246162,266.309082,216.011200,85.371727,332.946259,213.712631,85.963470,349.488708,216.437973,86.706490,282.387115,213.955948,86.027191,277.706055,166.777740,85.149590,339.394043,167.011078,85.513298,,,,,,,,,,,,,,,,,,
