Format Version,1.23,Take Name,C2_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.41.11.255 PM,Capture Start Frame,558785,Total Frames in Take,6914,Total Exported Frames,6914,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1261,Unlabeled 1261,Unlabeled 1261,Unlabeled 1262,Unlabeled 1262,Unlabeled 1262,Unlabeled 1263,Unlabeled 1263,Unlabeled 1263,Unlabeled 1264,Unlabeled 1264,Unlabeled 1264,Unlabeled 1265,Unlabeled 1265,Unlabeled 1265,Unlabeled 1266,Unlabeled 1266,Unlabeled 1266,Unlabeled 1267,Unlabeled 1267,Unlabeled 1267,Unlabeled 1268,Unlabeled 1268,Unlabeled 1268,Unlabeled 1269,Unlabeled 1269,Unlabeled 1269,Unlabeled 1270,Unlabeled 1270,Unlabeled 1270,Unlabeled 1271,Unlabeled 1271,Unlabeled 1271,Unlabeled 1272,Unlabeled 1272,Unlabeled 1272,Unlabeled 1273,Unlabeled 1273,Unlabeled 1273,Unlabeled 1274,Unlabeled 1274,Unlabeled 1274,Unlabeled 1275,Unlabeled 1275,Unlabeled 1275,Unlabeled 1276,Unlabeled 1276,Unlabeled 1276,Unlabeled 1277,Unlabeled 1277,Unlabeled 1277,Unlabeled 1278,Unlabeled 1278,Unlabeled 1278,Unlabeled 1280,Unlabeled 1280,Unlabeled 1280,Unlabeled 1283,Unlabeled 1283,Unlabeled 1283,Unlabeled 1284,Unlabeled 1284,Unlabeled 1284,Unlabeled 1285,Unlabeled 1285,Unlabeled 1285,Unlabeled 1287,Unlabeled 1287,Unlabeled 1287,Unlabeled 1288,Unlabeled 1288,Unlabeled 1288,Unlabeled 1290,Unlabeled 1290,Unlabeled 1290,Unlabeled 1292,Unlabeled 1292,Unlabeled 1292,Unlabeled 1293,Unlabeled 1293,Unlabeled 1293,Unlabeled 1294,Unlabeled 1294,Unlabeled 1294,Unlabeled 1296,Unlabeled 1296,Unlabeled 1296,Unlabeled 1297,Unlabeled 1297,Unlabeled 1297,Unlabeled 1298,Unlabeled 1298,Unlabeled 1298,Unlabeled 1299,Unlabeled 1299,Unlabeled 1299,Unlabeled 1302,Unlabeled 1302,Unlabeled 1302,Unlabeled 1303,Unlabeled 1303,Unlabeled 1303,Unlabeled 1304,Unlabeled 1304,Unlabeled 1304,Unlabeled 1308,Unlabeled 1308,Unlabeled 1308,Unlabeled 1311,Unlabeled 1311,Unlabeled 1311,Unlabeled 1316,Unlabeled 1316,Unlabeled 1316,Unlabeled 1319,Unlabeled 1319,Unlabeled 1319,Unlabeled 1326,Unlabeled 1326,Unlabeled 1326,Unlabeled 1327,Unlabeled 1327,Unlabeled 1327,Unlabeled 1331,Unlabeled 1331,Unlabeled 1331,Unlabeled 1332,Unlabeled 1332,Unlabeled 1332,Unlabeled 1334,Unlabeled 1334,Unlabeled 1334,Unlabeled 1336,Unlabeled 1336,Unlabeled 1336,Unlabeled 1338,Unlabeled 1338,Unlabeled 1338,Unlabeled 1342,Unlabeled 1342,Unlabeled 1342,Unlabeled 1348,Unlabeled 1348,Unlabeled 1348,Unlabeled 1349,Unlabeled 1349,Unlabeled 1349,Unlabeled 1354,Unlabeled 1354,Unlabeled 1354,Unlabeled 1359,Unlabeled 1359,Unlabeled 1359,Unlabeled 1362,Unlabeled 1362,Unlabeled 1362,Unlabeled 1363,Unlabeled 1363,Unlabeled 1363,Unlabeled 1365,Unlabeled 1365,Unlabeled 1365,Unlabeled 1370,Unlabeled 1370,Unlabeled 1370,Unlabeled 1373,Unlabeled 1373,Unlabeled 1373,Unlabeled 1376,Unlabeled 1376,Unlabeled 1376,Unlabeled 1380,Unlabeled 1380,Unlabeled 1380,Unlabeled 1382,Unlabeled 1382,Unlabeled 1382,Unlabeled 1383,Unlabeled 1383,Unlabeled 1383,Unlabeled 1385,Unlabeled 1385,Unlabeled 1385,Unlabeled 1387,Unlabeled 1387,Unlabeled 1387,Unlabeled 1442,Unlabeled 1442,Unlabeled 1442
,ID,"E76BD1704B67A0B11F1","E76BD1704B67A0B11F1","E76BD1704B67A0B11F1","E7ABD1704B67A0B11F1","E7ABD1704B67A0B11F1","E7ABD1704B67A0B11F1","E7CBD1704B67A0B11F1","E7CBD1704B67A0B11F1","E7CBD1704B67A0B11F1","E7FBD1704B67A0B11F1","E7FBD1704B67A0B11F1","E7FBD1704B67A0B11F1","E85BD1704B67A0B11F1","E85BD1704B67A0B11F1","E85BD1704B67A0B11F1","EAEBD1704B67A0B11F1","EAEBD1704B67A0B11F1","EAEBD1704B67A0B11F1","F31BD1704B67A0B11F1","F31BD1704B67A0B11F1","F31BD1704B67A0B11F1","F40BD1704B67A0B11F1","F40BD1704B67A0B11F1","F40BD1704B67A0B11F1","F4FBD1704B67A0B11F1","F4FBD1704B67A0B11F1","F4FBD1704B67A0B11F1","F57BD1704B67A0B11F1","F57BD1704B67A0B11F1","F57BD1704B67A0B11F1","F5BBD1704B67A0B11F1","F5BBD1704B67A0B11F1","F5BBD1704B67A0B11F1","F5FBD1704B67A0B11F1","F5FBD1704B67A0B11F1","F5FBD1704B67A0B11F1","F63BD1704B67A0B11F1","F63BD1704B67A0B11F1","F63BD1704B67A0B11F1","F65BD1704B67A0B11F1","F65BD1704B67A0B11F1","F65BD1704B67A0B11F1","F66BD1704B67A0B11F1","F66BD1704B67A0B11F1","F66BD1704B67A0B11F1","F67BD1704B67A0B11F1","F67BD1704B67A0B11F1","F67BD1704B67A0B11F1","F77BD1704B67A0B11F1","F77BD1704B67A0B11F1","F77BD1704B67A0B11F1","F79BD1704B67A0B11F1","F79BD1704B67A0B11F1","F79BD1704B67A0B11F1","F7CBD1704B67A0B11F1","F7CBD1704B67A0B11F1","F7CBD1704B67A0B11F1","F85BD1704B67A0B11F1","F85BD1704B67A0B11F1","F85BD1704B67A0B11F1","F8CBD1704B67A0B11F1","F8CBD1704B67A0B11F1","F8CBD1704B67A0B11F1","F91BD1704B67A0B11F1","F91BD1704B67A0B11F1","F91BD1704B67A0B11F1","F97BD1704B67A0B11F1","F97BD1704B67A0B11F1","F97BD1704B67A0B11F1","F9FBD1704B67A0B11F1","F9FBD1704B67A0B11F1","F9FBD1704B67A0B11F1","FA8BD1704B67A0B11F1","FA8BD1704B67A0B11F1","FA8BD1704B67A0B11F1","FAEBD1704B67A0B11F1","FAEBD1704B67A0B11F1","FAEBD1704B67A0B11F1","FB3BD1704B67A0B11F1","FB3BD1704B67A0B11F1","FB3BD1704B67A0B11F1","FB9BD1704B67A0B11F1","FB9BD1704B67A0B11F1","FB9BD1704B67A0B11F1","FC2BD1704B67A0B11F1","FC2BD1704B67A0B11F1","FC2BD1704B67A0B11F1","FC6BD1704B67A0B11F1","FC6BD1704B67A0B11F1","FC6BD1704B67A0B11F1","FCABD1704B67A0B11F1","FCABD1704B67A0B11F1","FCABD1704B67A0B11F1","FCFBD1704B67A0B11F1","FCFBD1704B67A0B11F1","FCFBD1704B67A0B11F1","FD9BD1704B67A0B11F1","FD9BD1704B67A0B11F1","FD9BD1704B67A0B11F1","FDDBD1704B67A0B11F1","FDDBD1704B67A0B11F1","FDDBD1704B67A0B11F1","FE3BD1704B67A0B11F1","FE3BD1704B67A0B11F1","FE3BD1704B67A0B11F1","FEDBD1704B67A0B11F1","FEDBD1704B67A0B11F1","FEDBD1704B67A0B11F1","FF9BD1704B67A0B11F1","FF9BD1704B67A0B11F1","FF9BD1704B67A0B11F1","1007BD1704B67A0B11F1","1007BD1704B67A0B11F1","1007BD1704B67A0B11F1","1013BD1704B67A0B11F1","1013BD1704B67A0B11F1","1013BD1704B67A0B11F1","102BBD1704B67A0B11F1","102BBD1704B67A0B11F1","102BBD1704B67A0B11F1","102FBD1704B67A0B11F1","102FBD1704B67A0B11F1","102FBD1704B67A0B11F1","103CBD1704B67A0B11F1","103CBD1704B67A0B11F1","103CBD1704B67A0B11F1","1043BD1704B67A0B11F1","1043BD1704B67A0B11F1","1043BD1704B67A0B11F1","104CBD1704B67A0B11F1","104CBD1704B67A0B11F1","104CBD1704B67A0B11F1","1058BD1704B67A0B11F1","1058BD1704B67A0B11F1","1058BD1704B67A0B11F1","1063BD1704B67A0B11F1","1063BD1704B67A0B11F1","1063BD1704B67A0B11F1","106DBD1704B67A0B11F1","106DBD1704B67A0B11F1","106DBD1704B67A0B11F1","1080BD1704B67A0B11F1","1080BD1704B67A0B11F1","1080BD1704B67A0B11F1","1087BD1704B67A0B11F1","1087BD1704B67A0B11F1","1087BD1704B67A0B11F1","1094BD1704B67A0B11F1","1094BD1704B67A0B11F1","1094BD1704B67A0B11F1","10A6BD1704B67A0B11F1","10A6BD1704B67A0B11F1","10A6BD1704B67A0B11F1","10B8BD1704B67A0B11F1","10B8BD1704B67A0B11F1","10B8BD1704B67A0B11F1","10BCBD1704B67A0B11F1","10BCBD1704B67A0B11F1","10BCBD1704B67A0B11F1","10C5BD1704B67A0B11F1","10C5BD1704B67A0B11F1","10C5BD1704B67A0B11F1","10D9BD1704B67A0B11F1","10D9BD1704B67A0B11F1","10D9BD1704B67A0B11F1","10E2BD1704B67A0B11F1","10E2BD1704B67A0B11F1","10E2BD1704B67A0B11F1","10EEBD1704B67A0B11F1","10EEBD1704B67A0B11F1","10EEBD1704B67A0B11F1","10F9BD1704B67A0B11F1","10F9BD1704B67A0B11F1","10F9BD1704B67A0B11F1","10FFBD1704B67A0B11F1","10FFBD1704B67A0B11F1","10FFBD1704B67A0B11F1","1107BD1704B67A0B11F1","1107BD1704B67A0B11F1","1107BD1704B67A0B11F1","110DBD1704B67A0B11F1","110DBD1704B67A0B11F1","110DBD1704B67A0B11F1","1127BD1704B67A0B11F1","1127BD1704B67A0B11F1","1127BD1704B67A0B11F1","1161BD1704B67A0B11F1","1161BD1704B67A0B11F1","1161BD1704B67A0B11F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,257.056488,258.276123,85.408104,323.309509,256.102722,86.872627,313.251648,208.564590,85.669792,290.723541,258.227020,85.752174,328.068054,208.270340,85.953804,267.403809,209.584976,85.571304,252.020538,210.597153,85.580399,266.778351,170.466949,84.696289,310.284912,171.338379,86.493225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.005000,257.045227,258.277832,85.407043,323.311188,256.101807,86.870361,313.269806,208.561310,85.681137,290.719910,258.230591,85.752327,328.065674,208.285767,85.965645,267.501678,209.434937,85.586273,252.019196,210.590622,85.582031,266.823608,170.360992,84.717377,310.452393,171.311340,86.411293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.010000,257.050446,258.281891,85.406380,323.314636,256.100983,86.866684,313.247742,208.364029,85.476768,290.718994,258.227295,85.751175,328.066650,208.289703,85.975998,267.536102,209.400497,85.566650,252.015625,210.594223,85.579086,266.832611,170.326782,84.721771,310.523926,171.293259,86.376137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.015000,257.056030,258.283905,85.402832,323.314850,256.099915,86.861511,313.248444,208.248947,85.427818,290.718781,258.230957,85.753708,328.071167,208.280884,85.964600,267.458313,209.661148,85.782410,251.962097,210.736496,85.610367,266.828552,170.333908,84.715721,310.430298,171.310455,86.419586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.020000,257.056580,258.278809,85.402618,323.303131,256.104156,86.870544,313.300995,208.539139,85.754784,290.722076,258.228333,85.747208,328.067627,208.264862,85.954384,267.402222,209.525803,85.720886,252.006348,210.608932,85.586525,266.828979,170.337189,84.720871,310.484070,171.301224,86.396072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.025000,257.046478,258.280579,85.406914,323.306305,256.106873,86.870522,313.251862,208.399429,85.502403,290.718445,258.233215,85.750237,328.062256,208.262909,85.951904,267.668335,209.402115,85.414322,252.135010,210.554428,85.475296,266.823364,170.345993,84.724953,310.203369,171.344452,86.533920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.030000,257.051849,258.287415,85.405823,323.312622,256.109009,86.866112,313.251617,208.564804,85.672783,290.727814,258.230408,85.749306,328.063904,208.271545,85.958954,267.585968,209.322937,85.493919,252.022476,210.587860,85.575661,266.826660,170.344879,84.720581,310.357513,171.327087,86.462296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.035000,257.050140,258.290344,85.405952,323.309113,256.104675,86.866295,313.310516,208.382202,85.582436,290.722198,258.233215,85.754547,328.064697,208.289246,85.980270,267.447479,209.467560,85.622955,252.012939,210.594727,85.585648,266.825592,170.343552,84.726311,310.379730,171.326126,86.450150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.040000,257.052094,258.282623,85.412865,323.312408,256.106323,86.865692,313.269073,208.558060,85.684715,290.721344,258.226562,85.754951,328.064301,208.277405,85.958229,267.436371,209.495209,85.656898,252.012756,210.593643,85.584724,266.826233,170.342072,84.719315,310.373138,171.314575,86.450142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.045000,257.047546,258.285797,85.411377,323.313232,256.103210,86.871094,313.247803,208.388657,85.494110,290.724670,258.231049,85.757820,328.059387,208.269379,85.956963,267.264862,209.633270,85.764389,252.008972,210.592819,85.586189,266.822937,170.343399,84.713898,310.433594,171.314682,86.417625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.050000,257.047668,258.288086,85.411232,323.315155,256.103729,86.868225,313.252899,208.259384,85.433334,290.720581,258.227844,85.755196,328.057556,208.262360,85.961067,267.393402,209.514435,85.703056,252.008469,210.593918,85.581329,266.832642,170.336670,84.713142,310.552704,171.294189,86.359985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.055000,257.050446,258.282257,85.409637,323.307800,256.101074,86.867767,313.333344,208.270370,85.531853,290.720612,258.229706,85.756714,328.061035,208.259644,85.949417,267.510986,209.382263,85.684097,252.011658,210.593811,85.583977,266.835968,170.330765,84.720688,310.441772,171.303070,86.415863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.060000,257.047882,258.282471,85.413559,323.320038,256.099213,86.864243,313.326874,208.318466,85.555916,290.727753,258.230469,85.755295,328.064880,208.261749,85.957848,267.463806,209.461014,85.636192,252.015472,210.600281,85.581024,266.832825,170.344131,84.719994,310.579498,171.292648,86.351395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.065000,257.048981,258.284851,85.415131,323.312469,256.102081,86.868729,313.253326,208.323792,85.466331,290.721649,258.229523,85.756226,328.070496,208.275757,85.964333,267.443909,209.486771,85.634743,252.009338,210.591064,85.586044,266.827209,170.344818,84.713226,310.558960,171.288956,86.367157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.070000,257.051788,258.278748,85.406990,323.310455,256.102142,86.868866,313.301727,208.548874,85.752396,290.725067,258.232788,85.756699,328.058502,208.271988,85.969360,267.442200,209.499893,85.639725,252.016754,210.586823,85.582390,266.829437,170.334824,84.717323,310.483368,171.301788,86.410263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.075000,257.051270,258.274658,85.408310,323.313416,256.099823,86.872002,313.313477,208.381714,85.586761,290.724243,258.227234,85.759369,328.065308,208.274078,85.959869,267.451569,209.483292,85.644402,252.013474,210.595810,85.585274,266.827454,170.339188,84.724678,310.438049,171.310486,86.431274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.080000,257.055176,258.281891,85.409630,323.317169,256.105499,86.871925,313.331818,208.295959,85.549118,290.726654,258.230499,85.755188,328.062500,208.272461,85.964417,267.515198,209.422318,85.590927,252.014374,210.598129,85.586006,266.833923,170.344101,84.722031,310.538605,171.293365,86.379974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.085000,257.056976,258.278809,85.410027,323.316772,256.104523,86.867409,313.265686,208.565399,85.679825,290.727386,258.231781,85.759636,328.069031,208.278549,85.965584,267.531494,209.378876,85.614067,252.015228,210.594498,85.584396,266.832703,170.342987,84.723396,310.674713,171.276352,86.312828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.090000,257.053528,258.283112,85.414848,323.320068,256.101868,86.867508,313.303619,208.551819,85.750267,290.726349,258.233704,85.755455,328.068359,208.274963,85.964928,267.454346,209.478058,85.632004,252.017975,210.593933,85.584671,266.831604,170.337082,84.718956,310.668396,171.275543,86.309830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.095000,257.054382,258.275787,85.407440,323.317291,256.094666,86.873077,313.275238,208.556686,85.689659,290.726776,258.232574,85.755913,328.061920,208.268433,85.974495,267.509888,209.427933,85.595375,252.018539,210.593201,85.581146,266.826202,170.340073,84.720657,310.438385,171.317474,86.420486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.100000,257.054718,258.277924,85.409828,323.320068,256.097534,86.870094,313.316162,208.358597,85.579987,290.725250,258.229309,85.752090,328.064362,208.263214,85.958847,267.279388,209.619415,85.752510,252.014252,210.598557,85.585716,266.832489,170.333252,84.717293,310.725342,171.257706,86.281197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.105000,257.050537,258.282349,85.414246,323.331940,256.095551,86.855858,313.253479,208.267807,85.446388,290.725281,258.230804,85.751534,328.064148,208.266968,85.958458,267.425171,209.506134,85.665016,252.013412,210.596680,85.586258,266.837799,170.333633,84.720230,310.734619,171.264328,86.266861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.110000,257.048737,258.289856,85.413361,323.314728,256.104034,86.865944,313.246948,208.253647,85.430977,290.726379,258.231537,85.754219,328.070007,208.268204,85.957733,267.535645,209.411835,85.575310,252.013412,210.595337,85.585403,266.832275,170.344879,84.717339,310.446503,171.301086,86.422905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
