Format Version,1.23,Take Name,C1_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.07.15.306 PM,Capture Start Frame,151597,Total Frames in Take,8018,Total Exported Frames,8018,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.030000,,,,274.440002,263.475739,85.839066,307.388000,265.133728,86.598701,340.493530,264.293152,87.093895,269.235138,215.584930,85.697395,330.783203,214.226883,86.089104,346.538055,215.777512,86.527992,285.023926,213.935165,85.830818,332.566284,167.642044,85.559959,283.837769,167.232437,85.415367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.035000,,,,274.435577,263.504028,85.863274,307.425690,264.977203,86.492485,340.496826,264.293152,87.087830,269.311493,215.246338,85.516808,330.778839,214.232422,86.096619,346.541077,215.775726,86.524788,284.958221,214.120316,85.832275,332.591797,167.613205,85.598709,283.842407,167.219086,85.413094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.040000,,,,274.439331,263.497192,85.855194,307.388123,265.114227,86.590340,340.489075,264.297668,87.090317,269.205688,215.579132,85.634773,330.783844,214.228104,86.091904,346.537170,215.783920,86.525963,285.118378,214.025299,85.928123,332.559265,167.654663,85.568718,283.726288,167.306244,85.480034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.045000,,,,274.438843,263.493408,85.854012,307.426270,264.980652,86.495590,340.493225,264.290314,87.086174,269.220825,215.587387,85.708733,330.778778,214.225967,86.090019,346.538574,215.781525,86.526978,285.036224,213.892120,85.787460,332.546021,167.671494,85.561066,283.702667,167.335098,85.494408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.050000,,,,274.437134,263.491699,85.849922,307.502808,264.864319,86.583450,340.498749,264.295990,87.087822,269.309174,215.255417,85.520264,330.853149,214.185608,86.235054,346.532684,215.784531,86.528381,285.149567,213.755127,85.691490,332.588531,167.606079,85.596245,283.835449,167.235611,85.419472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.055000,,,,274.435150,263.492798,85.856400,307.431580,264.975983,86.493538,340.496429,264.293793,87.084961,269.236786,215.605316,85.718185,330.867157,214.143570,86.224068,346.531769,215.783066,86.528946,285.149963,214.000809,85.901474,332.594360,167.587189,85.595291,283.842255,167.217209,85.413956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.060000,,,,274.456268,263.358887,85.736092,307.521759,264.779602,86.502800,340.494293,264.296753,87.089455,269.267792,215.372635,85.571899,330.782745,214.221756,86.090378,346.539276,215.775406,86.527611,284.918915,213.876587,85.889458,332.595856,167.581482,85.598740,283.838409,167.218231,85.418419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.065000,,,,274.441132,263.454224,85.824181,307.432495,264.968231,86.489609,340.490234,264.293030,87.096230,269.230621,215.616348,85.725876,330.851227,214.200958,86.234512,346.534515,215.771484,86.526741,284.931854,213.918213,85.957481,332.598450,167.579529,85.601852,283.836731,167.214539,85.420105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.070000,,,,274.454865,263.364838,85.741943,307.429626,264.972809,86.483261,340.497772,264.291779,87.091698,269.271912,215.359543,85.569237,330.866150,214.151001,86.226479,346.538422,215.776718,86.530762,285.012512,213.913773,85.808052,332.597717,167.582169,85.597595,283.838867,167.217728,85.417152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.075000,,,,274.451263,263.355560,85.732994,307.423370,264.972351,86.494492,340.494232,264.293121,87.092133,269.357117,215.099594,85.446846,330.864563,214.144730,86.221535,346.541077,215.783630,86.526436,285.032959,213.876389,85.772392,332.596130,167.588058,85.600464,283.723297,167.302124,85.489380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
