Format Version,1.23,Take Name,C22_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-10 09.46.26.784 AM,Capture Start Frame,226391,Total Frames in Take,4575,Total Exported Frames,4575,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.030000,255.281570,256.824524,84.867386,288.479706,259.130859,85.338272,268.192902,207.732758,84.597427,309.373108,208.393005,85.317589,321.021027,257.574219,86.023438,325.620483,209.555969,86.067390,252.698959,209.411621,84.874252,269.941528,171.395462,84.764496,1437.304932,-614.500916,-263.283264,310.367554,171.427155,85.406990,,,,,,,,,
7,0.035000,255.279266,256.820557,84.864296,288.486328,259.131226,85.328232,268.188782,207.726318,84.586189,309.372925,208.388916,85.315117,321.183624,257.517151,86.175674,325.618835,209.551102,86.070457,252.698425,209.385162,84.869049,269.899323,171.484726,84.753487,1437.321899,-614.512817,-263.289062,310.362976,171.424011,85.406685,,,,,,,,,
8,0.040000,255.278076,256.825317,84.873947,288.482300,259.136353,85.334381,268.161560,207.697327,84.506241,309.373108,208.388123,85.318901,321.115601,257.521881,86.077499,325.620331,209.550369,86.067215,252.700455,209.393677,84.874962,269.951141,171.411438,84.772125,1437.310669,-614.500000,-263.268158,310.361023,171.429062,85.416367,,,,,,,,,
9,0.045000,255.283203,256.825592,84.869514,288.297791,259.180542,85.409653,268.182892,207.734146,84.581230,309.371796,208.392868,85.328262,321.023010,257.570587,86.014732,325.620087,209.548630,86.064384,252.698837,209.419342,84.879898,269.948578,171.380386,84.765678,1437.288696,-614.494385,-263.286774,310.349335,171.441544,85.420845,,,,,,,,,
10,0.050000,255.281601,256.829193,84.868744,288.304779,259.184174,85.406761,268.197754,207.727158,84.584717,309.372040,208.394272,85.318031,321.025177,257.571320,86.006569,325.615906,209.553253,86.067856,252.696808,209.413681,84.878624,269.946075,171.387238,84.766190,1437.292114,-614.493103,-263.283569,310.349365,171.439285,85.419632,,,,,,,,,
11,0.055000,255.276505,256.822144,84.865097,288.479523,259.134979,85.341042,268.170105,207.694672,84.501183,309.373840,208.390747,85.321594,321.190338,257.520477,86.173248,325.621185,209.553329,86.071114,252.701370,209.431534,84.890091,269.947205,171.393875,84.769615,1437.291626,-614.495483,-263.262085,310.353424,171.437302,85.415405,,,,,,,,,
12,0.060000,255.282791,256.825226,84.869629,288.488281,259.134583,85.334808,268.162170,207.695984,84.494728,309.371307,208.393906,85.321075,321.178619,257.537872,86.190285,325.619690,209.554993,86.071388,252.706528,209.422668,84.885887,269.949341,171.386398,84.768272,1437.298340,-614.498535,-263.272736,310.360168,171.430099,85.411629,,,,,,,,,
13,0.065000,255.272385,256.816681,84.869652,288.483704,259.133026,85.335274,268.184845,207.737167,84.594521,309.372406,208.396576,85.322159,321.092255,257.597687,86.181099,325.616180,209.549667,86.074135,252.704437,209.414551,84.879379,269.946014,171.389420,84.766357,1437.258423,-614.454468,-263.251953,310.360840,171.430725,85.417618,,,,,,,,,
14,0.070000,255.273438,256.824341,84.866356,288.482513,259.126099,85.335587,268.170990,207.693192,84.506828,309.374634,208.397232,85.320351,321.020569,257.596222,86.045792,325.617310,209.549637,86.073273,252.696609,209.373596,84.870605,269.948914,171.390381,84.762886,1437.250610,-614.451355,-263.238342,310.364349,171.431274,85.414856,,,,,,,,,
15,0.075000,255.277954,256.824554,84.867981,288.481293,259.135803,85.340378,268.186737,207.737900,84.592209,309.371338,208.392426,85.321716,321.104279,257.576233,86.147934,325.618011,209.542282,86.070038,252.701996,209.398941,84.879005,269.946014,171.388016,84.764694,1437.250977,-614.463013,-263.245087,310.352386,171.437805,85.415588,,,,,,,,,
16,0.080000,255.275101,256.826111,84.869385,288.478638,259.137451,85.333656,268.191284,207.734344,84.594528,309.369202,208.393646,85.321686,321.107635,257.526062,86.075760,325.619965,209.542603,86.063141,252.699738,209.413895,84.881187,269.946747,171.392227,84.765320,1437.248901,-614.462280,-263.238586,310.347839,171.439636,85.417938,,,,,,,,,
17,0.085000,255.273544,256.824280,84.870453,288.299042,259.181335,85.411339,268.193512,207.727722,84.585381,309.371063,208.390671,85.318687,321.028198,257.569183,86.020462,325.614960,209.551727,86.070923,252.701965,209.426453,84.887756,269.938721,171.401505,84.766739,1437.224609,-614.433289,-263.244232,310.348572,171.442749,85.419174,,,,,,,,,
18,0.090000,255.272125,256.822968,84.871811,288.478699,259.134491,85.341743,268.186462,207.733902,84.600006,309.372131,208.386093,85.321335,321.023132,257.566986,86.012184,325.620728,209.555679,86.074112,252.703430,209.408249,84.880432,269.945740,171.390793,84.769653,1437.236816,-614.439209,-263.244659,310.351074,171.438553,85.418610,,,,,,,,,
19,0.095000,255.280548,256.814697,84.871155,288.298248,259.175751,85.414413,268.189484,207.735977,84.596313,309.365509,208.388626,85.326271,321.185425,257.518250,86.167740,325.615906,209.549896,86.073837,252.698547,209.402435,84.879410,269.895111,171.490814,84.754837,1437.290894,-614.494934,-263.268799,310.352386,171.435776,85.424385,,,,,,,,,
20,0.100000,255.277328,256.823181,84.864777,288.477509,259.128754,85.343597,268.189850,207.730972,84.586029,309.365814,208.393143,85.326653,321.108795,257.533630,86.080345,325.619507,209.550415,86.066025,252.696457,209.396286,84.874962,269.939911,171.412674,84.774239,1437.285522,-614.488281,-263.256561,310.362061,171.431351,85.415192,,,,,,,,,
21,0.105000,255.275406,256.825775,84.874329,288.486237,259.132385,85.329323,268.188019,207.725571,84.586403,309.365906,208.395966,85.324844,321.116211,257.508118,86.040222,325.616089,209.553253,86.070763,252.701614,209.403809,84.879082,269.939911,171.388916,84.767738,1437.290039,-614.491821,-263.266785,310.354919,171.434387,85.412224,,,,,,,,,
22,0.110000,255.273407,256.826599,84.871254,288.486023,259.130798,85.330673,268.189850,207.735641,84.595299,309.375977,208.390823,85.320236,321.114532,257.496674,86.038330,325.618042,209.554886,86.072701,252.705399,209.407440,84.881233,269.943512,171.391266,84.762924,1437.305054,-614.505920,-263.275146,310.339630,171.447769,85.425629,,,,,,,,,
23,0.115000,255.282166,256.822632,84.869713,288.481445,259.134552,85.333389,268.164795,207.696152,84.507210,309.373993,208.394119,85.320068,321.022064,257.575500,86.025826,325.619537,209.549255,86.067177,252.701187,209.393951,84.875069,269.945221,171.385986,84.761955,1437.303711,-614.491028,-263.291199,310.345062,171.442261,85.422150,,,,,,,,,
24,0.120000,255.277130,256.820465,84.871437,288.481445,259.132996,85.336807,268.181549,207.738617,84.591248,309.366516,208.399963,85.320999,321.016296,257.585724,86.016510,325.621338,209.549149,86.065918,252.701904,209.401917,84.873039,269.941833,171.387787,84.762230,1437.317505,-614.508911,-263.277100,310.358978,171.428375,85.408531,,,,,,,,,
25,0.125000,255.278351,256.825470,84.875183,288.484680,259.132996,85.334785,268.192413,207.732361,84.593948,309.374573,208.392609,85.319710,321.099121,257.588959,86.158813,325.621185,209.543686,86.065247,252.700180,209.410950,84.879799,269.898834,171.481506,84.750465,1437.308594,-614.495605,-263.279602,310.358612,171.428589,85.410553,,,,,,,,,
26,0.130000,255.276733,256.823822,84.868416,288.480713,259.136597,85.335846,268.189270,207.737015,84.597527,309.372223,208.389969,85.324112,321.116791,257.527679,86.079361,325.615967,209.551605,86.067993,252.704056,209.435822,84.887459,269.945374,171.410736,84.771889,1437.291016,-614.484070,-263.276703,310.365601,171.427383,85.410194,,,,,,,,,
27,0.135000,255.274887,256.825745,84.870949,288.487610,259.132111,85.335541,268.193634,207.734375,84.584335,309.371307,208.393951,85.323280,321.023499,257.571350,86.019592,325.619293,209.544968,86.070290,252.695328,209.384369,84.869568,269.948059,171.382736,84.757843,1437.270996,-614.477783,-263.272461,310.357697,171.438553,85.414177,,,,,,,,,
28,0.140000,255.278915,256.827362,84.871429,288.481445,259.131866,85.335526,268.194611,207.733627,84.589607,309.374329,208.393814,85.319450,321.099121,257.585358,86.156021,325.616058,209.553360,86.072235,252.696777,209.374817,84.869804,269.951263,171.380997,84.761017,1437.283447,-614.487671,-263.268890,310.414429,171.501114,85.126312,,,,,,,,,
29,0.145000,255.276199,256.826416,84.868439,288.478485,259.132904,85.333595,268.189789,207.733139,84.582123,309.368683,208.394592,85.319016,321.017059,257.600952,86.064995,325.622620,209.549896,86.070160,252.706558,209.420700,84.885193,269.948090,171.388123,84.763947,1437.270020,-614.468445,-263.256714,310.341736,171.445389,85.411774,,,,,,,,,
30,0.150000,255.277817,256.823761,84.867668,288.484253,259.130737,85.330948,268.190033,207.736053,84.583794,309.370850,208.390198,85.316635,321.188019,257.522339,86.176643,325.622131,209.547638,86.067955,252.700958,209.411346,84.879456,269.942169,171.398758,84.768013,1437.263916,-614.467773,-263.253510,310.371643,171.422577,85.403656,,,,,,,,,
31,0.155000,255.283112,256.825836,84.871490,288.478424,259.142212,85.337357,268.189941,207.727112,84.583786,309.369232,208.394516,85.319183,321.016876,257.598053,86.062950,325.618561,209.550079,86.066681,252.699875,209.424210,84.881729,269.944916,171.397369,84.767059,1437.258545,-614.466003,-263.264801,310.366241,171.424118,85.399254,,,,,,,,,
32,0.160000,255.276764,256.825439,84.862358,288.481842,259.131561,85.332993,268.191895,207.738327,84.593369,309.368286,208.385757,85.321472,321.026337,257.574219,85.998604,325.627563,209.540024,86.061241,252.699341,209.429001,84.883308,269.942993,171.393402,84.767006,1437.236938,-614.445496,-263.249359,310.362274,171.430267,85.410233,,,,,,,,,
33,0.165000,255.280884,256.825623,84.867378,288.482849,259.135101,85.335281,268.190125,207.737534,84.591667,309.374237,208.399139,85.315361,321.116730,257.493927,86.025429,325.622192,209.545959,86.061470,252.700455,209.431870,84.886215,269.948059,171.381134,84.764343,1437.255981,-614.459961,-263.257690,310.350067,171.441284,85.411850,,,,,,,,,
34,0.170000,255.280289,256.824707,84.869926,288.487061,259.135193,85.336220,268.169769,207.697495,84.501350,309.370300,208.396866,85.323090,321.024292,257.565369,86.022614,325.619659,209.546494,86.065033,252.694305,209.399063,84.875114,269.941803,171.389267,84.760948,1437.242432,-614.449097,-263.262024,310.343933,171.448074,85.424179,,,,,,,,,
35,0.175000,255.276031,256.829651,84.868889,288.485291,259.133453,85.333488,268.155365,207.695984,84.496124,309.374573,208.393036,85.323112,321.022339,257.584869,86.020485,325.616699,209.544357,86.066605,252.703430,209.402985,84.883965,269.946411,171.385422,84.764969,1437.264404,-614.467590,-263.261871,310.345367,171.445389,85.412247,,,,,,,,,
36,0.180000,255.276077,256.826416,84.866638,288.295868,259.178467,85.410393,268.188141,207.735367,84.585960,309.373474,208.395172,85.316505,321.118225,257.503204,86.040642,325.621216,209.550354,86.067680,252.703339,209.395584,84.878761,269.945801,171.387817,84.767174,1437.276245,-614.476624,-263.265503,310.357452,171.437057,85.409683,,,,,,,,,
37,0.185000,255.280441,256.824310,84.869690,288.480896,259.129486,85.335609,268.194214,207.731384,84.594986,309.368805,208.398743,85.319519,321.117462,257.494751,86.042213,325.619171,209.552429,86.071617,252.695175,209.419189,84.877655,269.941223,171.394714,84.771683,1437.266235,-614.473877,-263.283356,310.357239,171.433380,85.412186,,,,,,,,,
38,0.190000,255.283203,256.822296,84.869827,288.302551,259.174164,85.412567,268.191589,207.730774,84.591667,309.367554,208.392487,85.318642,321.123291,257.504150,86.035179,325.619171,209.551987,86.069260,252.698486,209.430115,84.884979,269.938477,171.395615,84.762108,1437.305542,-614.510559,-263.287018,310.360870,171.430145,85.406624,,,,,,,,,
39,0.195000,255.270630,256.828369,84.871902,288.297028,259.181335,85.407509,268.193146,207.736816,84.587112,309.372772,208.394852,85.319931,321.121918,257.499725,86.040192,325.620483,209.558304,86.072250,252.692856,209.411209,84.874649,269.891785,171.490128,84.753792,1437.296997,-614.485901,-263.276581,310.363129,171.429962,85.405701,,,,,,,,,
40,0.200000,255.272003,256.827393,84.869942,288.480225,259.135101,85.333366,268.190765,207.724350,84.582352,309.369720,208.390198,85.322823,321.115509,257.501190,86.042061,325.621521,209.554565,86.069931,252.702988,209.408920,84.882637,269.942108,171.419357,84.770828,1437.319092,-614.514343,-263.282288,310.352539,171.442932,85.412331,,,,,,,,,
41,0.205000,255.281754,256.821045,84.865944,288.487640,259.131805,85.328362,268.193207,207.735077,84.591522,309.371063,208.395782,85.316208,321.023621,257.577057,86.024925,325.618256,209.556030,86.066513,252.697586,209.394119,84.874985,269.937897,171.391541,84.765335,1437.314209,-614.495605,-263.296143,310.355835,171.439728,85.411743,,,,,,,,,
42,0.210000,255.278107,256.824432,84.868675,288.300201,259.178375,85.411125,268.188843,207.728958,84.592842,309.367249,208.391083,85.320404,321.025024,257.576721,86.013374,325.617615,209.546921,86.066788,252.702988,209.392639,84.877632,269.939911,171.392029,84.767204,1437.320801,-614.516418,-263.307037,310.354614,171.436966,85.409500,,,,,,,,,
43,0.215000,255.279266,256.821014,84.862991,288.476929,259.129517,85.337158,268.186584,207.726135,84.583145,309.370697,208.398071,85.322975,321.098633,257.583862,86.156502,325.619232,209.546173,86.068489,252.706253,209.415558,84.887909,269.947388,171.384323,84.757431,1437.320312,-614.511658,-263.287445,310.359131,171.434326,85.402443,,,,,,,,,
44,0.220000,255.280106,256.827240,84.872635,288.489136,259.133026,85.329086,268.192505,207.730484,84.588692,309.369781,208.394806,85.320534,321.176849,257.538147,86.196594,325.620972,209.548920,86.070229,252.697769,209.405014,84.872887,269.896545,171.479034,84.749062,1437.289917,-614.475647,-263.272766,310.363312,171.435532,85.407295,,,,,,,,,
45,0.225000,255.280823,256.824982,84.868690,288.484589,259.134613,85.335007,268.188019,207.728668,84.589966,309.371307,208.392349,85.319061,321.110382,257.525177,86.076218,325.615082,209.557007,86.070213,252.702240,209.419525,84.883904,269.942261,171.411453,84.775772,1437.285400,-614.487671,-263.275665,310.357544,171.433975,85.411812,,,,,,,,,
46,0.230000,255.279266,256.822723,84.866188,288.482758,259.136688,85.334724,268.189911,207.738525,84.594673,309.371307,208.394653,85.317680,321.185669,257.512268,86.165718,325.620911,209.545471,86.065315,252.695435,209.391968,84.870209,269.944489,171.394196,84.767303,1437.268555,-614.491943,-263.264801,310.364410,171.433823,85.410774,,,,,,,,,
47,0.235000,255.273788,256.820801,84.864586,288.301270,259.183563,85.412430,268.189514,207.737808,84.595970,309.372467,208.396576,85.318161,321.017242,257.594604,86.060539,325.619293,209.556305,86.067917,252.702591,209.418060,84.880119,269.945892,171.388901,84.763199,1437.257202,-614.459290,-263.250397,310.365753,171.429047,85.412849,,,,,,,,,
48,0.240000,255.277161,256.824432,84.866295,288.299744,259.177155,85.405830,268.191925,207.737106,84.593658,309.369507,208.392502,85.320312,321.189453,257.517334,86.170357,325.619141,209.559448,86.073723,252.697083,209.409897,84.872894,269.948303,171.392853,84.758530,1437.252686,-614.459961,-263.270111,310.368683,171.429535,85.406242,,,,,,,,,
49,0.245000,255.275131,256.825806,84.873329,288.296814,259.180725,85.404945,268.193451,207.732071,84.585876,309.376526,208.392151,85.317009,321.179626,257.529999,86.187874,325.620026,209.555176,86.069191,252.697937,209.414581,84.873703,269.939911,171.399704,84.766060,1437.256592,-614.454834,-263.269348,310.358185,171.436096,85.405922,,,,,,,,,
50,0.250000,255.279892,256.827789,84.865326,288.482117,259.132935,85.335251,268.191010,207.739166,84.591858,309.369171,208.392349,85.320137,321.111694,257.524963,86.070068,325.614655,209.549957,86.069244,252.700089,209.390961,84.870071,269.944031,171.393402,84.761948,1437.236572,-614.461060,-263.250549,310.363464,171.428741,85.402649,,,,,,,,,
51,0.255000,255.277954,256.824982,84.868690,288.487976,259.131714,85.332031,268.193329,207.732986,84.590736,309.373016,208.394424,85.315529,321.031006,257.559326,86.007942,325.618683,209.555557,86.076332,252.698868,209.395187,84.876869,269.941681,171.395294,84.766487,1437.236328,-614.463440,-263.253357,310.370026,171.421982,85.405403,,,,,,,,,
52,0.260000,255.278854,256.823059,84.869888,288.485901,259.129242,85.331459,268.191345,207.735550,84.593468,309.373474,208.393143,85.321083,321.028656,257.566864,86.003983,325.616821,209.553452,86.069832,252.702866,209.413025,84.879517,269.941376,171.391907,84.764153,1437.255493,-614.469055,-263.259430,310.369598,171.420700,85.398285,,,,,,,,,
53,0.265000,255.276566,256.825562,84.868385,288.483276,259.132751,85.335434,268.193604,207.731842,84.579826,309.370087,208.390228,85.321472,321.103149,257.580719,86.153702,325.622864,209.540192,86.063210,252.695145,209.412201,84.873772,269.943970,171.391647,84.766945,1437.274414,-614.474854,-263.272644,310.367157,171.423660,85.397690,,,,,,,,,
54,0.270000,255.279922,256.822357,84.867554,288.299469,259.178070,85.410522,268.191742,207.738663,84.592934,309.371613,208.394730,85.318146,321.105865,257.535889,86.080421,325.620911,209.557037,86.069168,252.692230,209.384888,84.862938,269.943420,171.395432,84.767067,1437.294800,-614.493042,-263.281647,310.377472,171.417664,85.398048,,,,,,,,,
55,0.275000,255.277542,256.825989,84.870117,288.478027,259.129364,85.336151,268.186584,207.742599,84.596588,309.372467,208.402176,85.321220,321.118988,257.498840,86.039299,325.617889,209.550980,86.072456,252.699646,209.402725,84.879654,269.941345,171.395264,84.768997,1437.286377,-614.492249,-263.289673,310.364838,171.428452,85.414406,,,,,,,,,
56,0.280000,255.275421,256.826477,84.874001,288.306061,259.171204,85.408615,268.189087,207.743439,84.595825,309.371704,208.395813,85.319641,321.019104,257.570312,86.018959,325.621216,209.547455,86.064255,252.695557,209.398224,84.878319,269.893066,171.496017,84.754158,1437.303833,-614.497681,-263.271637,310.353821,171.438904,85.416565,,,,,,,,,
57,0.285000,255.279861,256.817413,84.868675,288.296570,259.185303,85.408325,268.190826,207.734695,84.593742,309.364807,208.397552,85.319084,321.020905,257.579315,86.016296,325.620178,209.549744,86.068016,252.692902,209.398270,84.875221,269.944489,171.416397,84.773415,1437.316528,-614.516846,-263.290039,310.347900,171.446945,85.416542,,,,,,,,,
58,0.290000,255.274292,256.830475,84.869362,288.481964,259.134674,85.334145,268.190857,207.732010,84.583794,309.369598,208.392990,85.315109,321.107971,257.508881,86.046585,325.620667,209.545975,86.070274,252.699310,209.418259,84.876808,269.942535,171.389725,84.767853,1437.308105,-614.514526,-263.274048,310.350952,171.439865,85.414726,,,,,,,,,
59,0.295000,255.278137,256.826294,84.871078,288.490234,259.131439,85.332100,268.190613,207.726822,84.580994,309.369324,208.397324,85.318542,321.179321,257.514954,86.175034,325.613495,209.550537,86.072739,252.696777,209.433868,84.879303,269.940247,171.384583,84.764580,1437.311768,-614.500793,-263.269531,310.355042,171.434082,85.413773,,,,,,,,,
60,0.300000,255.278793,256.822906,84.874374,288.484619,259.129517,85.334999,268.192688,207.733734,84.595428,309.368988,208.391769,85.322929,321.110535,257.526398,86.076469,325.618561,209.549850,86.071671,252.694702,209.413712,84.879738,269.946045,171.385452,84.764893,1437.280151,-614.465088,-263.262604,310.370148,171.423264,85.404999,,,,,,,,,
61,0.305000,255.279724,256.826996,84.871254,288.299255,259.181915,85.408226,268.168335,207.692673,84.501427,309.363037,208.399460,85.320023,321.111298,257.494019,86.037758,325.623657,209.546753,86.068680,252.698364,209.402420,84.882080,269.893951,171.488647,84.753586,1437.278320,-614.486328,-263.260529,310.380432,171.412186,85.402382,,,,,,,,,
62,0.310000,255.276474,256.825256,84.867218,288.474457,259.132477,85.338852,268.186401,207.740082,84.590393,309.372894,208.397079,85.321030,321.124695,257.491089,86.036018,325.622101,209.546738,86.066376,252.700302,209.410812,84.879257,269.943359,171.418701,84.774033,1437.267456,-614.472412,-263.247681,310.377167,171.416168,85.404388,,,,,,,,,
63,0.315000,255.275787,256.822021,84.870010,288.483490,259.131622,85.332130,268.165771,207.690994,84.505493,309.364441,208.397339,85.327965,321.025452,257.574097,86.027626,325.620728,209.547211,86.067223,252.695587,209.415192,84.883118,269.946960,171.385010,84.764122,1437.247803,-614.455505,-263.241547,310.364410,171.422134,85.405579,,,,,,,,,
64,0.320000,255.278946,256.821960,84.871078,288.485016,259.133820,85.335640,268.187256,207.737030,84.579079,309.369537,208.397827,85.323021,321.111725,257.512695,86.044739,325.619995,209.547333,86.071640,252.696899,209.389053,84.869881,269.944611,171.389999,84.765762,1437.250244,-614.457642,-263.251984,310.371857,171.419525,85.407173,,,,,,,,,
65,0.325000,255.280472,256.823792,84.869659,288.487274,259.129547,85.333389,268.196686,207.734589,84.595596,309.371307,208.395050,85.320930,321.183960,257.522064,86.174850,325.615326,209.554840,86.073128,252.698715,209.405655,84.879448,269.898163,171.481308,84.749443,1437.258179,-614.469055,-263.249329,310.348877,171.440308,85.418549,,,,,,,,,
66,0.330000,255.278503,256.825714,84.868530,288.483032,259.135162,85.333977,268.195221,207.733582,84.592049,309.372070,208.397934,85.318863,321.103973,257.532745,86.080147,325.618347,209.559616,86.070312,252.704742,209.413879,84.888199,269.943451,171.410355,84.775055,1437.248657,-614.447205,-263.226471,310.351715,171.443741,85.427788,,,,,,,,,
67,0.335000,255.278137,256.821899,84.870659,288.485840,259.134277,85.336800,268.191650,207.730453,84.597954,309.368469,208.391663,85.324539,321.028320,257.567810,86.011208,325.621429,209.550735,86.068001,252.701309,209.397064,84.872177,269.943024,171.389938,84.764839,1437.252686,-614.451904,-263.242737,310.349365,171.440842,85.415672,,,,,,,,,
68,0.340000,255.273788,256.823883,84.872894,288.484558,259.139496,85.338600,268.194580,207.725418,84.583328,309.373474,208.388748,85.318489,321.117188,257.496948,86.033081,325.620911,209.554367,86.065521,252.701248,209.384369,84.872025,269.945160,171.385498,84.764999,1437.255859,-614.466675,-263.256989,310.342896,171.444885,85.419998,,,,,,,,,
69,0.345000,255.277954,256.821014,84.870163,288.482086,259.132904,85.339310,268.194916,207.736954,84.594368,309.363190,208.395294,85.318565,321.032684,257.563202,86.026527,325.618805,209.550568,86.071304,252.702362,209.409714,84.880974,269.946442,171.382004,84.762993,1437.260498,-614.471375,-263.259125,310.356873,171.434479,85.415062,,,,,,,,,
70,0.350000,255.277313,256.821625,84.864716,288.483398,259.130737,85.338432,268.190247,207.728790,84.586655,309.374664,208.391739,85.318802,321.177917,257.521393,86.171371,325.624268,209.548538,86.065750,252.699142,209.400955,84.878136,269.948273,171.392273,84.765137,1437.267944,-614.480652,-263.245636,310.361603,171.427338,85.406143,,,,,,,,,
71,0.355000,255.274948,256.825165,84.873878,288.484711,259.130920,85.335068,268.190369,207.735077,84.593948,309.527161,208.483810,85.459839,321.176941,257.534729,86.196770,325.621979,209.544373,86.062790,252.700562,209.405777,84.880730,269.896362,171.485565,84.749474,1437.286255,-614.487610,-263.275116,310.363800,171.424088,85.405190,,,,,,,,,
