time_s,arduino_ms,rx_ohm,delta_r,raw_line
0.000449,26013,236.608,1.254,"DATA,26013,236.608,1.254"
0.0361119,26063,236.407,1.053,"DATA,26063,236.407,1.053"
0.1600599,26113,236.521,1.167,"DATA,26113,236.521,1.167"
0.1614713,26163,236.457,1.103,"DATA,26163,236.457,1.103"
0.1878221,26213,236.499,1.145,"DATA,26213,236.499,1.145"
0.2373033,26263,236.447,1.093,"DATA,26263,236.447,1.093"
0.2872799,26313,236.469,1.116,"DATA,26313,236.469,1.116"
0.3379968,26363,236.423,1.069,"DATA,26363,236.423,1.069"
0.3882109,26413,236.359,1.005,"DATA,26413,236.359,1.005"
0.4378046,26463,236.343,0.989,"DATA,26463,236.343,0.989"
0.4889205,26513,236.343,0.989,"DATA,26513,236.343,0.989"
0.5367147,26563,236.326,0.972,"DATA,26563,236.326,0.972"
0.5877204,26613,236.308,0.954,"DATA,26613,236.308,0.954"
0.6368412,26663,236.326,0.972,"DATA,26663,236.326,0.972"
0.6877936,26713,236.297,0.944,"DATA,26713,236.297,0.944"
0.7368166,26763,236.556,1.202,"DATA,26763,236.556,1.202"
0.7868804,26813,236.824,1.47,"DATA,26813,236.824,1.470"
0.8374147,26863,236.587,1.233,"DATA,26863,236.587,1.233"
0.8881624,26913,236.534,1.18,"DATA,26913,236.534,1.180"
0.93819,26963,236.413,1.059,"DATA,26963,236.413,1.059"
0.9879249,27013,236.389,1.036,"DATA,27013,236.389,1.036"
1.0407992,27063,236.416,1.063,"DATA,27063,236.416,1.063"
1.0868955,27113,236.324,0.97,"DATA,27113,236.324,0.970"
1.1371231,27163,236.231,0.878,"DATA,27163,236.231,0.878"
1.1877398,27213,236.118,0.764,"DATA,27213,236.118,0.764"
1.2366328,27263,236.23,0.876,"DATA,27263,236.230,0.876"
1.2874345,27313,236.18,0.826,"DATA,27313,236.180,0.826"
1.3377536,27363,236.245,0.891,"DATA,27363,236.245,0.891"
1.3878166,27413,236.004,0.65,"DATA,27413,236.004,0.650"
1.4369961,27463,236.146,0.792,"DATA,27463,236.146,0.792"
1.4827623,27513,236.137,0.783,"DATA,27513,236.137,0.783"
1.5379509,27563,236.131,0.777,"DATA,27563,236.131,0.777"
1.5867816,27613,236.146,0.792,"DATA,27613,236.146,0.792"
1.6378823,27663,236.092,0.738,"DATA,27663,236.092,0.738"
1.6868369,27713,236.068,0.714,"DATA,27713,236.068,0.714"
1.7381364,27763,236.071,0.717,"DATA,27763,236.071,0.717"
1.7872741,27813,236.037,0.683,"DATA,27813,236.037,0.683"
