time_s,arduino_ms,rx_ohm,delta_r,raw_line
1.9870917,428963,234.649,1.792,"DATA,428963,234.649,1.792"
2.0383097,429013,234.741,1.885,"DATA,429013,234.741,1.885"
2.0866498,429063,234.754,1.898,"DATA,429063,234.754,1.898"
2.1367516,429113,234.832,1.975,"DATA,429113,234.832,1.975"
2.1883535,429163,234.745,1.889,"DATA,429163,234.745,1.889"
2.2405395,429213,234.649,1.792,"DATA,429213,234.649,1.792"
2.2874207,429263,234.694,1.838,"DATA,429263,234.694,1.838"
2.3372666,429313,234.65,1.794,"DATA,429313,234.650,1.794"
2.3865502,429363,234.684,1.828,"DATA,429363,234.684,1.828"
2.4364467,429413,234.644,1.787,"DATA,429413,234.644,1.787"
2.487468,429463,234.66,1.804,"DATA,429463,234.660,1.804"
2.5368139,429513,234.598,1.742,"DATA,429513,234.598,1.742"
2.5877664,429563,234.605,1.749,"DATA,429563,234.605,1.749"
2.636704,429613,234.608,1.752,"DATA,429613,234.608,1.752"
2.6864428,429663,234.618,1.761,"DATA,429663,234.618,1.761"
2.7366143,429713,234.592,1.735,"DATA,429713,234.592,1.735"
2.7891927,429763,234.493,1.636,"DATA,429763,234.493,1.636"
2.8364817,429813,234.542,1.686,"DATA,429813,234.542,1.686"
2.8873625,429863,234.519,1.663,"DATA,429863,234.519,1.663"
2.9386908,429913,234.574,1.718,"DATA,429913,234.574,1.718"
2.9874805,429963,234.449,1.593,"DATA,429963,234.449,1.593"
3.036582,430013,234.577,1.721,"DATA,430013,234.577,1.721"
3.0868566,430063,234.56,1.704,"DATA,430063,234.560,1.704"
3.1370551,430113,234.52,1.664,"DATA,430113,234.520,1.664"
3.1867566,430163,234.605,1.749,"DATA,430163,234.605,1.749"
3.2369306,430213,235.132,2.276,"DATA,430213,235.132,2.276"
3.2866417,430263,239.035,6.178,"DATA,430263,239.035,6.178"
3.3395778,430313,238.463,5.607,"DATA,430313,238.463,5.607"
3.3864214,430363,238.87,6.014,"DATA,430363,238.870,6.014"
3.4365241,430413,237.127,4.271,"DATA,430413,237.127,4.271"
3.4873446,430463,236.728,3.872,"DATA,430463,236.728,3.872"
3.5363437,430513,236.65,3.794,"DATA,430513,236.650,3.794"
3.5864569,430563,236.607,3.751,"DATA,430563,236.607,3.751"
3.6373879,430613,236.599,3.743,"DATA,430613,236.599,3.743"
3.6867148,430663,236.265,3.409,"DATA,430663,236.265,3.409"
3.7368644,430713,236.146,3.29,"DATA,430713,236.146,3.290"
3.7867868,430763,236.184,3.327,"DATA,430763,236.184,3.327"
3.8374989,430813,236.163,3.307,"DATA,430813,236.163,3.307"
3.888039,430863,236.145,3.288,"DATA,430863,236.145,3.288"
3.9365352,430913,236.118,3.261,"DATA,430913,236.118,3.261"
3.9872965,430963,236.06,3.203,"DATA,430963,236.060,3.203"
4.0375228,431013,236.051,3.195,"DATA,431013,236.051,3.195"
4.087406,431063,236.083,3.227,"DATA,431063,236.083,3.227"
4.1366616,431113,235.943,3.087,"DATA,431113,235.943,3.087"
4.1880928,431163,236.032,3.176,"DATA,431163,236.032,3.176"
4.2367627,431213,236.027,3.171,"DATA,431213,236.027,3.171"
4.2878295,431263,235.941,3.084,"DATA,431263,235.941,3.084"
4.3367939,431313,235.776,2.919,"DATA,431313,235.776,2.919"
4.3866048,431363,235.928,3.072,"DATA,431363,235.928,3.072"
4.4370298,431413,235.95,3.094,"DATA,431413,235.950,3.094"
4.4905124,431463,235.968,3.111,"DATA,431463,235.968,3.111"
4.5533023,431513,235.841,2.984,"DATA,431513,235.841,2.984"
4.6005408,431563,235.915,3.058,"DATA,431563,235.915,3.058"
4.6390407,431613,235.896,3.04,"DATA,431613,235.896,3.040"
4.7031394,431663,235.895,3.038,"DATA,431663,235.895,3.038"
4.7371071,431713,235.867,3.011,"DATA,431713,235.867,3.011"
4.7881457,431763,235.881,0.014,"DATA,431763,235.881,0.014"
4.8376488,431813,235.842,-0.025,"DATA,431813,235.842,-0.025"
4.9031697,431863,235.849,-0.017,"DATA,431863,235.849,-0.017"
4.9381788,431913,235.855,-0.012,"DATA,431913,235.855,-0.012"
4.9885612,431963,235.842,-0.025,"DATA,431963,235.842,-0.025"
5.0440649,432013,235.829,-0.037,"DATA,432013,235.829,-0.037"
5.0880789,432063,235.811,-0.056,"DATA,432063,235.811,-0.056"
5.1389012,432113,235.79,-0.076,"DATA,432113,235.790,-0.076"
5.2030716,432163,235.818,-0.049,"DATA,432163,235.818,-0.049"
5.2555331,432213,235.81,-0.056,"DATA,432213,235.810,-0.056"
5.3031698,432263,235.802,-0.065,"DATA,432263,235.802,-0.065"
5.3531614,432313,235.786,-0.081,"DATA,432313,235.786,-0.081"
5.3879721,432363,235.814,-0.053,"DATA,432363,235.814,-0.053"
5.4382363,432413,235.797,-0.069,"DATA,432413,235.797,-0.069"
5.503227,432463,235.763,-0.103,"DATA,432463,235.763,-0.103"
5.5380537,432513,235.779,-0.088,"DATA,432513,235.779,-0.088"
5.6035635,432563,235.767,-0.1,"DATA,432563,235.767,-0.100"
5.6412355,432613,235.731,-0.136,"DATA,432613,235.731,-0.136"
5.6882276,432663,235.598,-0.269,"DATA,432663,235.598,-0.269"
5.7385773,432713,235.73,-0.137,"DATA,432713,235.730,-0.137"
5.8031667,432763,235.76,-0.107,"DATA,432763,235.760,-0.107"
5.8380722,432813,235.79,-0.077,"DATA,432813,235.790,-0.077"
5.8893775,432863,235.623,-0.244,"DATA,432863,235.623,-0.244"
5.953138,432913,235.744,-0.123,"DATA,432913,235.744,-0.123"
5.9886553,432963,235.705,-0.161,"DATA,432963,235.705,-0.161"
6.039071,433013,235.749,-0.118,"DATA,433013,235.749,-0.118"
6.1031488,433063,235.745,-0.122,"DATA,433063,235.745,-0.122"
6.1537068,433113,235.697,-0.17,"DATA,433113,235.697,-0.170"
6.2037706,433163,235.722,-0.145,"DATA,433163,235.722,-0.145"
6.2534555,433213,235.69,-0.177,"DATA,433213,235.690,-0.177"
6.3037071,433263,235.687,-0.18,"DATA,433263,235.687,-0.180"
6.3544447,433313,235.678,-0.189,"DATA,433313,235.678,-0.189"
6.4051569,433363,235.682,-0.185,"DATA,433363,235.682,-0.185"
6.4540451,433413,235.672,-0.195,"DATA,433413,235.672,-0.195"
6.5031198,433463,235.677,-0.19,"DATA,433463,235.677,-0.190"
6.5535785,433513,235.684,-0.183,"DATA,433513,235.684,-0.183"
6.5894804,433563,235.701,-0.166,"DATA,433563,235.701,-0.166"
6.653415,433613,235.674,-0.193,"DATA,433613,235.674,-0.193"
6.7035253,433663,235.626,-0.24,"DATA,433663,235.626,-0.240"
6.75357,433713,235.643,-0.224,"DATA,433713,235.643,-0.224"
6.8034,433763,235.687,-0.18,"DATA,433763,235.687,-0.180"
6.8451385,433813,235.632,-0.234,"DATA,433813,235.632,-0.234"
6.9014589,433863,235.664,-0.203,"DATA,433863,235.664,-0.203"
6.9541703,433913,235.68,-0.187,"DATA,433913,235.680,-0.187"
6.9894489,433963,235.837,-0.029,"DATA,433963,235.837,-0.029"
7.0541533,434013,235.771,-0.095,"DATA,434013,235.771,-0.095"
7.1031586,434063,235.816,-0.05,"DATA,434063,235.816,-0.050"
7.1531418,434113,235.847,-0.02,"DATA,434113,235.847,-0.020"
7.1909102,434163,235.711,-0.156,"DATA,434163,235.711,-0.156"
7.2533431,434213,235.619,-0.247,"DATA,434213,235.619,-0.247"
7.3056386,434263,235.684,-0.183,"DATA,434263,235.684,-0.183"
7.3536434,434313,235.678,-0.188,"DATA,434313,235.678,-0.188"
7.3969849,434363,235.717,-0.149,"DATA,434363,235.717,-0.149"
7.4537518,434413,235.688,-0.179,"DATA,434413,235.688,-0.179"
7.5031713,434463,235.756,-0.111,"DATA,434463,235.756,-0.111"
7.5583297,434513,235.836,-0.03,"DATA,434513,235.836,-0.030"
7.6045806,434563,235.779,-0.088,"DATA,434563,235.779,-0.088"
7.6554172,434613,235.947,0.081,"DATA,434613,235.947,0.081"
7.7034187,434663,235.763,-0.103,"DATA,434663,235.763,-0.103"
7.7542499,434713,235.786,-0.081,"DATA,434713,235.786,-0.081"
7.8042082,434763,235.757,-0.11,"DATA,434763,235.757,-0.110"
7.8542296,434813,235.767,-0.1,"DATA,434813,235.767,-0.100"
7.9035224,434863,235.741,-0.126,"DATA,434863,235.741,-0.126"
7.9446293,434913,235.689,-0.178,"DATA,434913,235.689,-0.178"
8.0043582,434963,235.71,-0.157,"DATA,434963,235.710,-0.157"
8.0533418,435013,235.815,-0.052,"DATA,435013,235.815,-0.052"
8.1073585,435063,235.732,-0.135,"DATA,435063,235.732,-0.135"
8.1542623,435113,235.759,-0.108,"DATA,435113,235.759,-0.108"
8.2034564,435163,235.738,-0.128,"DATA,435163,235.738,-0.128"
8.2534418,435213,235.822,-0.045,"DATA,435213,235.822,-0.045"
8.3043674,435263,235.962,0.096,"DATA,435263,235.962,0.096"
8.3542252,435313,235.973,0.106,"DATA,435313,235.973,0.106"
8.4038303,435363,235.958,0.091,"DATA,435363,235.958,0.091"
8.4537231,435413,236.054,0.187,"DATA,435413,236.054,0.187"
8.5037506,435463,235.968,0.101,"DATA,435463,235.968,0.101"
8.5535388,435513,235.967,0.1,"DATA,435513,235.967,0.100"
8.6045136,435563,236.043,0.176,"DATA,435563,236.043,0.176"
8.6552953,435613,236.273,0.406,"DATA,435613,236.273,0.406"
8.7032573,435663,236.373,0.506,"DATA,435663,236.373,0.506"
8.7535497,435713,236.681,0.815,"DATA,435713,236.681,0.815"
8.8041673,435763,236.782,0.915,"DATA,435763,236.782,0.915"
8.8542348,435813,237.273,1.406,"DATA,435813,237.273,1.406"
8.9033668,435863,237.112,1.246,"DATA,435863,237.112,1.246"
8.9535472,435913,237.18,1.313,"DATA,435913,237.180,1.313"
9.0035832,435963,237.198,1.332,"DATA,435963,237.198,1.332"
9.0542775,436013,237.285,1.419,"DATA,436013,237.285,1.419"
9.1034667,436063,237.402,1.535,"DATA,436063,237.402,1.535"
9.1534497,436113,237.225,1.359,"DATA,436113,237.225,1.359"
9.2035091,436163,236.744,0.877,"DATA,436163,236.744,0.877"
9.2583442,436213,236.581,0.715,"DATA,436213,236.581,0.715"
9.3032188,436263,236.598,0.731,"DATA,436263,236.598,0.731"
9.3544527,436313,236.6,0.733,"DATA,436313,236.600,0.733"
9.4041451,436363,237.128,1.261,"DATA,436363,237.128,1.261"
9.4542902,436413,238.004,2.138,"DATA,436413,238.004,2.138"
9.503554,436463,237.988,2.121,"DATA,436463,237.988,2.121"
9.5537385,436513,237.795,1.928,"DATA,436513,237.795,1.928"
9.6035753,436563,237.082,1.215,"DATA,436563,237.082,1.215"
9.6534904,436613,237.107,1.24,"DATA,436613,237.107,1.240"
9.7036448,436663,236.758,0.891,"DATA,436663,236.758,0.891"
9.7531466,436713,237.382,1.515,"DATA,436713,237.382,1.515"
9.8067274,436763,237.006,1.139,"DATA,436763,237.006,1.139"
9.8544831,436813,236.889,1.022,"DATA,436813,236.889,1.022"
9.9032999,436863,236.85,0.983,"DATA,436863,236.850,0.983"
9.9549961,436913,237.768,1.901,"DATA,436913,237.768,1.901"
10.0034982,436963,237.511,1.644,"DATA,436963,237.511,1.644"
10.0533677,437013,237.336,1.469,"DATA,437013,237.336,1.469"
10.1036592,437063,236.939,1.073,"DATA,437063,236.939,1.073"
10.1540631,437113,236.68,0.814,"DATA,437113,236.680,0.814"
10.2044979,437163,236.918,1.051,"DATA,437163,236.918,1.051"
10.255405,437213,236.675,0.808,"DATA,437213,236.675,0.808"
10.3034297,437263,236.736,0.869,"DATA,437263,236.736,0.869"
10.3542246,437313,236.436,0.57,"DATA,437313,236.436,0.570"
10.4031024,437363,236.74,0.874,"DATA,437363,236.740,0.874"
10.4535195,437413,236.719,0.852,"DATA,437413,236.719,0.852"
10.503417,437463,236.48,0.613,"DATA,437463,236.480,0.613"
10.5534221,437513,236.413,0.546,"DATA,437513,236.413,0.546"
10.6043304,437563,236.859,0.993,"DATA,437563,236.859,0.993"
10.6537683,437613,236.772,0.905,"DATA,437613,236.772,0.905"
10.703645,437663,236.562,0.695,"DATA,437663,236.562,0.695"
10.7536034,437713,236.509,0.643,"DATA,437713,236.509,0.643"
10.7972245,437763,237.97,2.103,"DATA,437763,237.970,2.103"
10.8535759,437813,237.625,1.758,"DATA,437813,237.625,1.758"
10.9054155,437863,237.127,1.26,"DATA,437863,237.127,1.260"
10.9440784,437913,237.587,1.72,"DATA,437913,237.587,1.720"
10.9935051,437963,237.387,1.52,"DATA,437963,237.387,1.520"
11.0533176,438013,237.749,1.882,"DATA,438013,237.749,1.882"
11.1035552,438063,237.573,1.706,"DATA,438063,237.573,1.706"
11.1535942,438113,237.158,1.291,"DATA,438113,237.158,1.291"
11.204226,438163,236.769,0.902,"DATA,438163,236.769,0.902"
11.25481,438213,236.218,0.351,"DATA,438213,236.218,0.351"
11.2935829,438263,236.07,0.203,"DATA,438263,236.070,0.203"
11.3534842,438313,236.174,0.307,"DATA,438313,236.174,0.307"
11.4033899,438363,236.35,0.484,"DATA,438363,236.350,0.484"
11.4567752,438413,236.135,0.268,"DATA,438413,236.135,0.268"
11.503364,438463,236.87,1.003,"DATA,438463,236.870,1.003"
11.5533861,438513,235.884,0.017,"DATA,438513,235.884,0.017"
11.6033741,438563,236.035,0.168,"DATA,438563,236.035,0.168"
11.6541707,438613,236.004,0.137,"DATA,438613,236.004,0.137"
11.7034919,438663,235.902,0.036,"DATA,438663,235.902,0.036"
11.7536365,438713,235.783,-0.083,"DATA,438713,235.783,-0.083"
11.8037,438763,235.895,0.029,"DATA,438763,235.895,0.029"
11.8544743,438813,235.665,-0.202,"DATA,438813,235.665,-0.202"
11.9035486,438863,235.585,-0.282,"DATA,438863,235.585,-0.282"
11.9542824,438913,235.609,-0.258,"DATA,438913,235.609,-0.258"
12.0047513,438963,235.586,-0.28,"DATA,438963,235.586,-0.280"
12.0534152,439013,235.275,-0.592,"DATA,439013,235.275,-0.592"
12.1033428,439063,235.258,-0.608,"DATA,439063,235.258,-0.608"
12.1546924,439113,235.097,-0.77,"DATA,439113,235.097,-0.770"
12.2043251,439163,235.16,-0.707,"DATA,439163,235.160,-0.707"
12.2544213,439213,235.273,-0.594,"DATA,439213,235.273,-0.594"
12.3038337,439263,235.322,-0.545,"DATA,439263,235.322,-0.545"
12.4314851,439313,235.524,-0.343,"DATA,439313,235.524,-0.343"
12.4322407,439363,235.415,-0.451,"DATA,439363,235.415,-0.451"
12.4535403,439413,235.43,-0.437,"DATA,439413,235.430,-0.437"
12.5037439,439463,235.315,-0.552,"DATA,439463,235.315,-0.552"
12.554324,439513,235.515,-0.351,"DATA,439513,235.515,-0.351"
12.6007187,439563,235.297,-0.57,"DATA,439563,235.297,-0.570"
12.6675075,439613,235.055,-0.811,"DATA,439613,235.055,-0.811"
12.7038636,439663,235.665,-0.202,"DATA,439663,235.665,-0.202"
12.7540151,439713,235.559,-0.308,"DATA,439713,235.559,-0.308"
12.7993818,439763,235.464,-0.403,"DATA,439763,235.464,-0.403"
12.8590671,439813,235.245,-0.622,"DATA,439813,235.245,-0.622"
12.9035192,439863,235.356,-0.511,"DATA,439863,235.356,-0.511"
12.954184,439913,235.247,-0.62,"DATA,439913,235.247,-0.620"
13.0033973,439963,235.443,-0.424,"DATA,439963,235.443,-0.424"
13.0534086,440013,235.392,-0.475,"DATA,440013,235.392,-0.475"
13.1044236,440063,235.359,-0.508,"DATA,440063,235.359,-0.508"
13.1547212,440113,235.337,-0.529,"DATA,440113,235.337,-0.529"
13.2051109,440163,235.309,-0.558,"DATA,440163,235.309,-0.558"
13.2546504,440213,235.238,-0.629,"DATA,440213,235.238,-0.629"
13.304748,440263,234.896,-0.971,"DATA,440263,234.896,-0.971"
13.3535232,440313,234.872,-0.994,"DATA,440313,234.872,-0.994"
13.4084697,440363,234.857,-1.01,"DATA,440363,234.857,-1.010"
13.4534323,440413,234.741,-1.126,"DATA,440413,234.741,-1.126"
13.5046588,440463,234.814,-1.052,"DATA,440463,234.814,-1.052"
13.5543313,440513,234.715,-1.151,"DATA,440513,234.715,-1.151"
13.6033802,440563,234.738,-1.129,"DATA,440563,234.738,-1.129"
13.6543493,440613,234.813,-1.053,"DATA,440613,234.813,-1.053"
13.7037605,440663,234.778,-1.089,"DATA,440663,234.778,-1.089"
13.7546768,440713,234.703,-1.163,"DATA,440713,234.703,-1.163"
13.8046452,440763,234.772,-1.095,"DATA,440763,234.772,-1.095"
13.8535087,440813,234.701,-1.166,"DATA,440813,234.701,-1.166"
13.9077991,440863,234.737,-1.13,"DATA,440863,234.737,-1.130"
13.9542278,440913,234.7,-1.167,"DATA,440913,234.700,-1.167"
14.0044689,440963,234.572,-1.295,"DATA,440963,234.572,-1.295"
14.0543382,441013,234.733,-1.134,"DATA,441013,234.733,-1.134"
14.1041057,441063,234.63,-1.236,"DATA,441063,234.630,-1.236"
14.1537577,441113,234.593,-1.274,"DATA,441113,234.593,-1.274"
14.2038955,441163,234.336,-1.531,"DATA,441163,234.336,-1.531"
14.2536827,441213,234.487,-1.379,"DATA,441213,234.487,-1.379"
14.3037026,441263,234.539,-1.328,"DATA,441263,234.539,-1.328"
14.3534535,441313,234.488,-1.378,"DATA,441313,234.488,-1.378"
14.4064931,441363,234.396,-1.47,"DATA,441363,234.396,-1.470"
14.4543787,441413,234.522,-1.345,"DATA,441413,234.522,-1.345"
14.5044793,441463,234.461,-1.405,"DATA,441463,234.461,-1.405"
14.5539487,441513,234.492,-1.375,"DATA,441513,234.492,-1.375"
14.6033758,441563,234.466,-1.401,"DATA,441563,234.466,-1.401"
14.6540646,441613,234.435,-1.431,"DATA,441613,234.435,-1.431"
14.7050504,441663,234.498,-1.369,"DATA,441663,234.498,-1.369"
14.7535346,441713,234.478,-1.389,"DATA,441713,234.478,-1.389"
14.8041574,441763,234.373,-1.494,"DATA,441763,234.373,-1.494"
14.8542867,441813,234.49,-1.377,"DATA,441813,234.490,-1.377"
14.9099551,441863,234.439,-1.428,"DATA,441863,234.439,-1.428"
14.9538028,441913,234.428,-1.439,"DATA,441913,234.428,-1.439"
15.0035381,441963,234.455,-1.412,"DATA,441963,234.455,-1.412"
15.0543216,442013,234.454,-1.413,"DATA,442013,234.454,-1.413"
15.1036382,442063,234.892,-0.975,"DATA,442063,234.892,-0.975"
15.153818,442113,234.84,-1.027,"DATA,442113,234.840,-1.027"
15.2035734,442163,234.941,-0.926,"DATA,442163,234.941,-0.926"
15.2548651,442213,235.168,-0.699,"DATA,442213,235.168,-0.699"
15.3034025,442263,235.198,-0.669,"DATA,442263,235.198,-0.669"
15.3563547,442313,235.107,-0.76,"DATA,442313,235.107,-0.760"
15.4037887,442363,235.037,-0.829,"DATA,442363,235.037,-0.829"
15.4537157,442413,235.12,-0.746,"DATA,442413,235.120,-0.746"
15.5046725,442463,235.231,-0.636,"DATA,442463,235.231,-0.636"
15.5535875,442513,234.978,-0.889,"DATA,442513,234.978,-0.889"
15.6041053,442563,235.161,-0.705,"DATA,442563,235.161,-0.705"
15.655406,442613,235.173,-0.694,"DATA,442613,235.173,-0.694"
15.704642,442663,235.127,-0.74,"DATA,442663,235.127,-0.740"
15.7496021,442713,235.011,-0.856,"DATA,442713,235.011,-0.856"
15.8045472,442763,235.141,-0.725,"DATA,442763,235.141,-0.725"
15.8603613,442813,235.072,-0.795,"DATA,442813,235.072,-0.795"
15.9047043,442863,235.024,-0.843,"DATA,442863,235.024,-0.843"
15.9535319,442913,234.836,-1.031,"DATA,442913,234.836,-1.031"
16.0054041,442963,234.846,-1.02,"DATA,442963,234.846,-1.020"
16.0536666,443013,234.849,-1.018,"DATA,443013,234.849,-1.018"
16.1053639,443063,234.834,-1.032,"DATA,443063,234.834,-1.032"
16.1536534,443113,234.892,-0.974,"DATA,443113,234.892,-0.974"
16.2053104,443163,234.791,-1.076,"DATA,443163,234.791,-1.076"
16.2535604,443213,234.692,-1.175,"DATA,443213,234.692,-1.175"
16.3076978,443263,234.459,-1.408,"DATA,443263,234.459,-1.408"
16.3535748,443313,234.368,-1.499,"DATA,443313,234.368,-1.499"
