time_s,arduino_ms,rx_ohm,delta_r,raw_line
2.2280221,658913,235.077,-0.204,"DATA,658913,235.077,-0.204"
2.2864661,658963,235.036,-0.245,"DATA,658963,235.036,-0.245"
2.3375407,659013,235.067,-0.214,"DATA,659013,235.067,-0.214"
2.3869196,659063,235.074,0.007,"DATA,659063,235.074,0.007"
2.4377244,659113,235.079,0.012,"DATA,659113,235.079,0.012"
2.4867411,659163,235.067,0,"DATA,659163,235.067,0.000"
2.5365952,659213,235.072,0.005,"DATA,659213,235.072,0.005"
2.5895065,659263,235.049,-0.017,"DATA,659263,235.049,-0.017"
2.6373102,659313,235.029,-0.038,"DATA,659313,235.029,-0.038"
2.6864416,659363,235.075,0.008,"DATA,659363,235.075,0.008"
2.7366829,659413,235.049,-0.017,"DATA,659413,235.049,-0.017"
2.7865216,659463,235.063,-0.003,"DATA,659463,235.063,-0.003"
2.8377171,659513,235.041,-0.026,"DATA,659513,235.041,-0.026"
2.8867689,659563,235.044,-0.023,"DATA,659563,235.044,-0.023"
2.9369002,659613,235.055,-0.011,"DATA,659613,235.055,-0.011"
2.9873816,659663,234.954,-0.113,"DATA,659663,234.954,-0.113"
3.0378493,659713,235.027,-0.04,"DATA,659713,235.027,-0.040"
3.0871333,659763,235.056,-0.01,"DATA,659763,235.056,-0.010"
3.1388692,659813,235.028,-0.039,"DATA,659813,235.028,-0.039"
3.1865021,659863,234.846,-0.22,"DATA,659863,234.846,-0.220"
3.2375257,659913,235.055,-0.012,"DATA,659913,235.055,-0.012"
3.2865195,659963,235.155,0.088,"DATA,659963,235.155,0.088"
3.3368606,660013,235.157,0.09,"DATA,660013,235.157,0.090"
3.3878838,660063,235.252,0.186,"DATA,660063,235.252,0.186"
3.4370271,660113,235.191,0.124,"DATA,660113,235.191,0.124"
3.4878336,660163,235.215,0.148,"DATA,660163,235.215,0.148"
3.5367537,660213,235.114,0.047,"DATA,660213,235.114,0.047"
3.5869526,660263,235.041,-0.026,"DATA,660263,235.041,-0.026"
3.636748,660313,235.176,0.109,"DATA,660313,235.176,0.109"
3.6865687,660363,235.144,0.077,"DATA,660363,235.144,0.077"
3.741919,660413,234.985,-0.082,"DATA,660413,234.985,-0.082"
3.7866855,660463,235.051,-0.016,"DATA,660463,235.051,-0.016"
3.8376616,660513,235.112,0.045,"DATA,660513,235.112,0.045"
3.8881738,660563,235.166,0.099,"DATA,660563,235.166,0.099"
3.9378174,660613,235.075,0.009,"DATA,660613,235.075,0.009"
3.9875306,660663,235.564,0.497,"DATA,660663,235.564,0.497"
4.0377748,660713,235.731,0.665,"DATA,660713,235.731,0.665"
4.0876988,660763,235.632,0.565,"DATA,660763,235.632,0.565"
4.1388302,660813,235.656,0.589,"DATA,660813,235.656,0.589"
4.1866773,660863,235.612,0.546,"DATA,660863,235.612,0.546"
4.2376175,660913,235.542,0.476,"DATA,660913,235.542,0.476"
4.2866366,660963,235.473,0.406,"DATA,660963,235.473,0.406"
4.3365997,661013,235.41,0.344,"DATA,661013,235.410,0.344"
4.386656,661063,235.419,0.352,"DATA,661063,235.419,0.352"
4.4378432,661113,235.512,0.445,"DATA,661113,235.512,0.445"
4.4867356,661163,235.577,0.51,"DATA,661163,235.577,0.510"
4.537083,661213,235.394,0.327,"DATA,661213,235.394,0.327"
4.5871552,661263,235.597,0.53,"DATA,661263,235.597,0.530"
4.6375793,661313,235.541,0.475,"DATA,661313,235.541,0.475"
4.6870133,661363,235.599,0.532,"DATA,661363,235.599,0.532"
4.7381635,661413,235.474,0.408,"DATA,661413,235.474,0.408"
4.7867118,661463,235.617,0.55,"DATA,661463,235.617,0.550"
4.8414445,661513,235.663,0.596,"DATA,661513,235.663,0.596"
4.8880169,661563,235.659,0.593,"DATA,661563,235.659,0.593"
4.9376338,661613,235.672,0.606,"DATA,661613,235.672,0.606"
4.9875496,661663,235.752,0.685,"DATA,661663,235.752,0.685"
5.037731,661713,235.743,0.676,"DATA,661713,235.743,0.676"
5.0864365,661763,235.667,0.6,"DATA,661763,235.667,0.600"
5.137189,661813,235.711,0.645,"DATA,661813,235.711,0.645"
5.1877423,661863,235.929,0.863,"DATA,661863,235.929,0.863"
5.2371256,661913,236.065,0.998,"DATA,661913,236.065,0.998"
5.2877082,661963,235.934,0.867,"DATA,661963,235.934,0.867"
5.3378775,662013,235.8,0.733,"DATA,662013,235.800,0.733"
5.3913799,662063,235.829,0.763,"DATA,662063,235.829,0.763"
5.4376717,662113,235.709,0.642,"DATA,662113,235.709,0.642"
5.488864,662163,235.7,0.633,"DATA,662163,235.700,0.633"
5.5370158,662213,235.794,0.727,"DATA,662213,235.794,0.727"
5.5876575,662263,235.958,0.891,"DATA,662263,235.958,0.891"
5.6369035,662313,236.107,1.041,"DATA,662313,236.107,1.041"
5.6880633,662363,236.136,1.069,"DATA,662363,236.136,1.069"
5.7369093,662413,236.015,0.948,"DATA,662413,236.015,0.948"
5.7870901,662463,235.962,0.896,"DATA,662463,235.962,0.896"
5.8375672,662513,235.933,0.866,"DATA,662513,235.933,0.866"
5.8907754,662563,235.842,0.775,"DATA,662563,235.842,0.775"
5.9375447,662613,235.668,0.601,"DATA,662613,235.668,0.601"
5.9867117,662663,235.803,0.737,"DATA,662663,235.803,0.737"
6.0378633,662713,235.623,0.556,"DATA,662713,235.623,0.556"
6.0883631,662763,235.32,0.253,"DATA,662763,235.320,0.253"
6.1381947,662813,235.375,0.308,"DATA,662813,235.375,0.308"
6.1871681,662863,235.336,0.27,"DATA,662863,235.336,0.270"
6.238017,662913,235.257,0.19,"DATA,662913,235.257,0.190"
6.2872388,662963,235.111,0.044,"DATA,662963,235.111,0.044"
6.3368376,663013,235.267,0.2,"DATA,663013,235.267,0.200"
6.3887167,663063,235.671,0.604,"DATA,663063,235.671,0.604"
6.4391946,663113,235.427,0.36,"DATA,663113,235.427,0.360"
6.4868903,663163,235.575,0.508,"DATA,663163,235.575,0.508"
6.5367787,663213,235.653,0.587,"DATA,663213,235.653,0.587"
6.587669,663263,235.574,0.508,"DATA,663263,235.574,0.508"
6.6369008,663313,236.592,1.525,"DATA,663313,236.592,1.525"
6.6869988,663363,236.384,1.318,"DATA,663363,236.384,1.318"
6.7369279,663413,236.178,1.111,"DATA,663413,236.178,1.111"
6.7872381,663463,236.02,0.954,"DATA,663463,236.020,0.954"
6.8368991,663513,235.977,0.91,"DATA,663513,235.977,0.910"
6.8869183,663563,235.939,0.872,"DATA,663563,235.939,0.872"
6.9379011,663613,235.922,0.856,"DATA,663613,235.922,0.856"
6.9909824,663663,235.885,0.818,"DATA,663663,235.885,0.818"
7.0376105,663713,235.888,0.822,"DATA,663713,235.888,0.822"
7.0879731,663763,235.87,0.803,"DATA,663763,235.870,0.803"
7.1377826,663813,235.851,0.784,"DATA,663813,235.851,0.784"
7.1879452,663863,235.821,0.754,"DATA,663863,235.821,0.754"
7.2373586,663913,235.696,0.629,"DATA,663913,235.696,0.629"
7.2871534,663963,235.787,0.72,"DATA,663963,235.787,0.720"
7.3368874,664013,235.792,0.725,"DATA,664013,235.792,0.725"
7.3869523,664063,235.788,0.721,"DATA,664063,235.788,0.721"
7.4376823,664113,235.569,0.502,"DATA,664113,235.569,0.502"
7.4873245,664163,235.784,0.718,"DATA,664163,235.784,0.718"
7.5419956,664213,235.772,0.705,"DATA,664213,235.772,0.705"
7.5876102,664263,235.9,0.833,"DATA,664263,235.900,0.833"
7.6376758,664313,236.066,1,"DATA,664313,236.066,1.000"
7.6882962,664363,236.18,1.113,"DATA,664363,236.180,1.113"
7.7371342,664413,236.186,1.12,"DATA,664413,236.186,1.120"
7.7875898,664463,236.201,1.134,"DATA,664463,236.201,1.134"
7.837577,664513,236.453,1.386,"DATA,664513,236.453,1.386"
7.887073,664563,237.223,2.156,"DATA,664563,237.223,2.156"
7.9376764,664613,237.839,2.772,"DATA,664613,237.839,2.772"
7.9866487,664663,237.861,2.794,"DATA,664663,237.861,2.794"
8.0373408,664713,239.951,4.884,"DATA,664713,239.951,4.884"
8.0921659,664763,236.997,1.93,"DATA,664763,236.997,1.930"
8.1368251,664813,237.23,2.163,"DATA,664813,237.230,2.163"
8.1881473,664863,238.283,3.216,"DATA,664863,238.283,3.216"
8.237882,664913,237.06,1.993,"DATA,664913,237.060,1.993"
8.28778,664963,237.299,2.232,"DATA,664963,237.299,2.232"
8.3373789,665013,237.18,2.113,"DATA,665013,237.180,2.113"
8.387155,665063,237.671,2.604,"DATA,665063,237.671,2.604"
8.4370152,665113,237.08,2.013,"DATA,665113,237.080,2.013"
8.4868524,665163,236.853,1.786,"DATA,665163,236.853,1.786"
8.5375668,665213,236.771,1.704,"DATA,665213,236.771,1.704"
8.5878049,665263,236.652,1.585,"DATA,665263,236.652,1.585"
8.6411543,665313,236.604,1.537,"DATA,665313,236.604,1.537"
8.6870123,665363,236.565,1.498,"DATA,665363,236.565,1.498"
8.7372109,665413,236.535,1.468,"DATA,665413,236.535,1.468"
8.7878266,665463,236.292,1.225,"DATA,665463,236.292,1.225"
8.8378885,665513,236.458,1.391,"DATA,665513,236.458,1.391"
8.8875559,665563,236.457,1.391,"DATA,665563,236.457,1.391"
8.9371557,665613,236.43,1.364,"DATA,665613,236.430,1.364"
8.987347,665663,236.306,1.239,"DATA,665663,236.306,1.239"
9.0369832,665713,236.429,1.363,"DATA,665713,236.429,1.363"
9.0872344,665763,236.406,1.339,"DATA,665763,236.406,1.339"
9.1377766,665813,236.378,1.311,"DATA,665813,236.378,1.311"
9.1893656,665863,236.289,1.222,"DATA,665863,236.289,1.222"
9.2369349,665913,236.303,1.237,"DATA,665913,236.303,1.237"
9.2877131,665963,236.306,1.239,"DATA,665963,236.306,1.239"
9.3368309,666013,236.265,1.199,"DATA,666013,236.265,1.199"
9.3869074,666063,236.291,1.225,"DATA,666063,236.291,1.225"
9.4379069,666113,236.27,1.203,"DATA,666113,236.270,1.203"
9.4871287,666163,236.249,1.182,"DATA,666163,236.249,1.182"
9.5372952,666213,236.271,1.205,"DATA,666213,236.271,1.205"
9.5872356,666263,236.237,1.17,"DATA,666263,236.237,1.170"
9.637786,666313,236.249,1.182,"DATA,666313,236.249,1.182"
9.6881805,666363,236.218,1.151,"DATA,666363,236.218,1.151"
9.7406356,666413,236.26,1.193,"DATA,666413,236.260,1.193"
9.7871495,666463,236.202,1.135,"DATA,666463,236.202,1.135"
9.8367202,666513,236.185,1.119,"DATA,666513,236.185,1.119"
9.8876895,666563,236.197,1.13,"DATA,666563,236.197,1.130"
9.9378434,666613,236.158,1.091,"DATA,666613,236.158,1.091"
9.9880418,666663,236.21,1.143,"DATA,666663,236.210,1.143"
10.0369249,666713,236.153,1.087,"DATA,666713,236.153,1.087"
10.0871216,666763,236.156,1.089,"DATA,666763,236.156,1.089"
10.1378413,666813,236.012,0.945,"DATA,666813,236.012,0.945"
10.1869572,666863,236.212,1.146,"DATA,666863,236.212,1.146"
10.238409,666913,236.225,1.159,"DATA,666913,236.225,1.159"
10.290365,666963,236.182,1.115,"DATA,666963,236.182,1.115"
10.3376642,667013,236.026,0.96,"DATA,667013,236.026,0.960"
10.388019,667063,236.184,1.117,"DATA,667063,236.184,1.117"
10.4376935,667113,236.178,1.112,"DATA,667113,236.178,1.112"
10.487844,667163,236.058,0.991,"DATA,667163,236.058,0.991"
10.5377562,667213,236.131,1.064,"DATA,667213,236.131,1.064"
10.58715,667263,236.138,1.071,"DATA,667263,236.138,1.071"
10.637779,667313,236.126,1.06,"DATA,667313,236.126,1.060"
10.6870302,667363,236.133,1.067,"DATA,667363,236.133,1.067"
10.7369421,667413,236.088,1.021,"DATA,667413,236.088,1.021"
10.7867231,667463,236.112,1.045,"DATA,667463,236.112,1.045"
10.8416044,667513,236.116,1.049,"DATA,667513,236.116,1.049"
10.8865546,667563,236.119,1.052,"DATA,667563,236.119,1.052"
10.9370645,667613,236.077,1.01,"DATA,667613,236.077,1.010"
10.9870832,667663,236.096,1.029,"DATA,667663,236.096,1.029"
11.0368224,667713,236.105,1.038,"DATA,667713,236.105,1.038"
11.0877404,667763,236.047,0.98,"DATA,667763,236.047,0.980"
11.1372938,667813,236.073,1.006,"DATA,667813,236.073,1.006"
11.1871658,667863,236.092,1.025,"DATA,667863,236.092,1.025"
11.2380779,667913,236.06,0.994,"DATA,667913,236.060,0.994"
11.289025,667963,236.067,1.001,"DATA,667963,236.067,1.001"
11.3379023,668013,236.072,1.005,"DATA,668013,236.072,1.005"
11.3911516,668063,236.062,0.995,"DATA,668063,236.062,0.995"
11.4377852,668113,236.041,0.974,"DATA,668113,236.041,0.974"
11.4867527,668163,235.961,0.895,"DATA,668163,235.961,0.895"
11.5369303,668213,236.023,0.956,"DATA,668213,236.023,0.956"
11.5878015,668263,236.057,0.99,"DATA,668263,236.057,0.990"
11.6379272,668313,236.04,0.974,"DATA,668313,236.040,0.974"
11.6879721,668363,235.832,0.765,"DATA,668363,235.832,0.765"
11.7379207,668413,236.013,0.947,"DATA,668413,236.013,0.947"
11.7885409,668463,236.021,0.955,"DATA,668463,236.021,0.955"
11.8370427,668513,236.028,0.961,"DATA,668513,236.028,0.961"
11.8882758,668563,235.934,0.868,"DATA,668563,235.934,0.868"
11.9402283,668613,236.014,0.948,"DATA,668613,236.014,0.948"
11.9876302,668663,236.011,0.944,"DATA,668663,236.011,0.944"
12.0369376,668713,236.013,0.946,"DATA,668713,236.013,0.946"
12.0877997,668763,235.972,0.905,"DATA,668763,235.972,0.905"
12.1391236,668813,236.025,0.958,"DATA,668813,236.025,0.958"
12.1878556,668863,236.001,0.935,"DATA,668863,236.001,0.935"
12.2379423,668913,236.029,0.962,"DATA,668913,236.029,0.962"
12.2879569,668963,235.981,0.914,"DATA,668963,235.981,0.914"
12.3380926,669013,235.985,0.918,"DATA,669013,235.985,0.918"
12.3872576,669063,235.963,0.896,"DATA,669063,235.963,0.896"
12.439172,669113,236.009,0.942,"DATA,669113,236.009,0.942"
12.4893967,669163,235.97,0.903,"DATA,669163,235.970,0.903"
12.5377115,669213,236.022,0.955,"DATA,669213,236.022,0.955"
12.5866326,669263,235.977,0.91,"DATA,669263,235.977,0.910"
12.6379022,669313,235.956,0.889,"DATA,669313,235.956,0.889"
12.6870413,669363,236,0.934,"DATA,669363,236.000,0.934"
12.7379447,669413,235.973,0.906,"DATA,669413,235.973,0.906"
12.7875033,669463,235.978,0.911,"DATA,669463,235.978,0.911"
12.8381745,669513,235.94,0.873,"DATA,669513,235.940,0.873"
12.8869237,669563,235.981,0.915,"DATA,669563,235.981,0.915"
12.9369496,669613,235.975,0.909,"DATA,669613,235.975,0.909"
12.9882619,669663,235.989,0.923,"DATA,669663,235.989,0.923"
13.0390658,669713,235.762,0.695,"DATA,669713,235.762,0.695"
13.0867836,669763,235.974,0.907,"DATA,669763,235.974,0.907"
13.1370992,669813,236.003,0.936,"DATA,669813,236.003,0.936"
13.1878824,669863,235.954,0.887,"DATA,669863,235.954,0.887"
13.2378114,669913,235.862,0.795,"DATA,669913,235.862,0.795"
13.2893441,669963,235.973,0.906,"DATA,669963,235.973,0.906"
13.3379644,670013,235.973,0.906,"DATA,670013,235.973,0.906"
13.3891132,670063,235.969,0.902,"DATA,670063,235.969,0.902"
13.4370724,670113,235.953,0.886,"DATA,670113,235.953,0.886"
13.4879223,670163,235.961,0.895,"DATA,670163,235.961,0.895"
13.5370749,670213,235.96,0.893,"DATA,670213,235.960,0.893"
13.5874342,670263,235.943,0.876,"DATA,670263,235.943,0.876"
13.6366946,670313,235.954,0.887,"DATA,670313,235.954,0.887"
13.6870728,670363,235.955,0.889,"DATA,670363,235.955,0.889"
13.7378795,670413,235.935,0.869,"DATA,670413,235.935,0.869"
13.7877563,670463,235.926,0.859,"DATA,670463,235.926,0.859"
13.8378051,670513,235.934,0.867,"DATA,670513,235.934,0.867"
13.8880361,670563,235.878,0.811,"DATA,670563,235.878,0.811"
13.9371826,670613,235.881,0.814,"DATA,670613,235.881,0.814"
13.9875483,670663,235.829,0.762,"DATA,670663,235.829,0.762"
14.0378771,670713,235.857,0.791,"DATA,670713,235.857,0.791"
14.0870977,670763,235.867,0.8,"DATA,670763,235.867,0.800"
14.1387146,670813,235.881,0.814,"DATA,670813,235.881,0.814"
14.1877464,670863,235.856,0.79,"DATA,670863,235.856,0.790"
14.2380366,670913,235.863,0.797,"DATA,670913,235.863,0.797"
14.2872557,670963,235.836,0.769,"DATA,670963,235.836,0.769"
14.3380043,671013,235.823,0.756,"DATA,671013,235.823,0.756"
14.3869242,671063,235.724,0.657,"DATA,671063,235.724,0.657"
14.4379732,671113,235.846,0.779,"DATA,671113,235.846,0.779"
14.4872346,671163,235.801,0.734,"DATA,671163,235.801,0.734"
14.5380691,671213,235.855,0.788,"DATA,671213,235.855,0.788"
14.5870622,671263,235.698,0.632,"DATA,671263,235.698,0.632"
14.639046,671313,235.88,0.813,"DATA,671313,235.880,0.813"
14.6894116,671363,235.875,0.808,"DATA,671363,235.875,0.808"
14.7379227,671413,235.868,0.801,"DATA,671413,235.868,0.801"
14.7888927,671463,235.828,0.761,"DATA,671463,235.828,0.761"
14.8377026,671513,235.855,0.788,"DATA,671513,235.855,0.788"
14.8878804,671563,235.875,0.809,"DATA,671563,235.875,0.809"
14.9378973,671613,235.84,0.773,"DATA,671613,235.840,0.773"
14.9887073,671663,235.813,0.746,"DATA,671663,235.813,0.746"
15.0379965,671713,235.852,0.785,"DATA,671713,235.852,0.785"
15.0886956,671763,235.849,0.782,"DATA,671763,235.849,0.782"
15.1385894,671813,235.849,0.783,"DATA,671813,235.849,0.783"
15.1880517,671863,235.817,0.751,"DATA,671863,235.817,0.751"
15.2537463,671913,235.825,0.758,"DATA,671913,235.825,0.758"
15.2871786,671963,235.834,0.767,"DATA,671963,235.834,0.767"
15.3389962,672013,235.835,0.768,"DATA,672013,235.835,0.768"
15.3878713,672063,235.828,0.761,"DATA,672063,235.828,0.761"
15.4386289,672113,235.827,0.76,"DATA,672113,235.827,0.760"
15.4879369,672163,235.862,0.795,"DATA,672163,235.862,0.795"
15.5388326,672213,235.85,0.784,"DATA,672213,235.850,0.784"
15.5883453,672263,235.79,0.724,"DATA,672263,235.790,0.724"
15.6388348,672313,235.842,0.776,"DATA,672313,235.842,0.776"
15.6884877,672363,235.821,0.754,"DATA,672363,235.821,0.754"
15.7385215,672413,235.725,0.659,"DATA,672413,235.725,0.659"
15.7889076,672463,235.841,0.774,"DATA,672463,235.841,0.774"
15.853745,672513,235.834,0.767,"DATA,672513,235.834,0.767"
15.8886861,672563,235.856,0.79,"DATA,672563,235.856,0.790"
15.9380995,672613,235.632,0.565,"DATA,672613,235.632,0.565"
15.9880887,672663,235.817,0.751,"DATA,672663,235.817,0.751"
16.0383968,672713,235.862,0.796,"DATA,672713,235.862,0.796"
16.0888314,672763,235.801,0.734,"DATA,672763,235.801,0.734"
16.1379999,672813,235.719,0.652,"DATA,672813,235.719,0.652"
16.2046794,672863,235.795,0.728,"DATA,672863,235.795,0.728"
16.2386574,672913,235.811,0.744,"DATA,672913,235.811,0.744"
16.2891007,672963,235.841,0.774,"DATA,672963,235.841,0.774"
16.354161,673013,235.8,0.733,"DATA,673013,235.800,0.733"
16.3928819,673063,235.816,0.75,"DATA,673063,235.816,0.750"
16.4541739,673113,235.819,0.752,"DATA,673113,235.819,0.752"
16.5034422,673163,235.777,0.711,"DATA,673163,235.777,0.711"
16.559036,673213,235.747,0.68,"DATA,673213,235.747,0.680"
16.5889121,673263,235.809,0.743,"DATA,673263,235.809,0.743"
16.6534761,673313,235.802,0.735,"DATA,673313,235.802,0.735"
16.6896001,673363,235.799,0.732,"DATA,673363,235.799,0.732"
16.7386027,673413,235.763,0.697,"DATA,673413,235.763,0.697"
16.7887064,673463,235.854,0.787,"DATA,673463,235.854,0.787"
16.8540185,673513,235.774,0.707,"DATA,673513,235.774,0.707"
16.8888549,673563,235.816,0.75,"DATA,673563,235.816,0.750"
16.9545102,673613,235.797,0.731,"DATA,673613,235.797,0.731"
17.0037319,673663,235.808,0.741,"DATA,673663,235.808,0.741"
17.0394527,673713,235.767,0.7,"DATA,673713,235.767,0.700"
17.1034488,673763,235.709,0.642,"DATA,673763,235.709,0.642"
17.1545558,673813,235.784,0.718,"DATA,673813,235.784,0.718"
17.2045646,673863,235.8,0.733,"DATA,673863,235.800,0.733"
17.2546037,673913,235.748,0.681,"DATA,673913,235.748,0.681"
17.303704,673963,235.592,0.525,"DATA,673963,235.592,0.525"
17.3539379,674013,235.789,0.722,"DATA,674013,235.789,0.722"
17.4046233,674063,235.789,0.722,"DATA,674063,235.789,0.722"
17.4536656,674113,235.791,0.725,"DATA,674113,235.791,0.725"
17.5038468,674163,235.677,0.61,"DATA,674163,235.677,0.610"
17.5534114,674213,235.798,0.731,"DATA,674213,235.798,0.731"
17.6076413,674263,235.806,0.739,"DATA,674263,235.806,0.739"
17.6540855,674313,235.802,0.735,"DATA,674313,235.802,0.735"
17.7053706,674363,235.785,0.718,"DATA,674363,235.785,0.718"
17.7536886,674413,235.79,0.724,"DATA,674413,235.790,0.724"
17.803911,674463,235.783,0.716,"DATA,674463,235.783,0.716"
17.8544488,674513,235.788,0.721,"DATA,674513,235.788,0.721"
17.9037496,674563,235.77,0.703,"DATA,674563,235.770,0.703"
17.9540469,674613,235.77,0.704,"DATA,674613,235.770,0.704"
18.0038214,674663,235.749,0.682,"DATA,674663,235.749,0.682"
18.0539703,674713,235.757,0.691,"DATA,674713,235.757,0.691"
18.1040424,674763,235.79,0.723,"DATA,674763,235.790,0.723"
18.1562683,674813,235.79,0.723,"DATA,674813,235.790,0.723"
18.2035805,674863,235.75,0.684,"DATA,674863,235.750,0.684"
18.2537425,674913,235.717,0.65,"DATA,674913,235.717,0.650"
18.3045851,674963,235.75,0.683,"DATA,674963,235.750,0.683"
18.353699,675013,235.763,0.696,"DATA,675013,235.763,0.696"
18.4038916,675063,235.757,0.691,"DATA,675063,235.757,0.691"
18.4545381,675113,235.698,0.632,"DATA,675113,235.698,0.632"
18.5041942,675163,235.765,0.698,"DATA,675163,235.765,0.698"
18.5540403,675213,235.747,0.68,"DATA,675213,235.747,0.680"
18.6039162,675263,235.742,0.675,"DATA,675263,235.742,0.675"
18.655238,675313,235.596,0.529,"DATA,675313,235.596,0.529"
18.7060749,675363,235.793,0.726,"DATA,675363,235.793,0.726"
18.7541552,675413,235.766,0.699,"DATA,675413,235.766,0.699"
18.8039239,675463,235.754,0.687,"DATA,675463,235.754,0.687"
18.8538191,675513,235.593,0.527,"DATA,675513,235.593,0.527"
18.9037738,675563,235.741,0.674,"DATA,675563,235.741,0.674"
18.9545877,675613,235.742,0.675,"DATA,675613,235.742,0.675"
19.0047233,675663,235.742,0.675,"DATA,675663,235.742,0.675"
19.0541328,675713,235.732,0.665,"DATA,675713,235.732,0.665"
19.1048567,675763,235.745,0.679,"DATA,675763,235.745,0.679"
19.1539768,675813,235.737,0.67,"DATA,675813,235.737,0.670"
19.204249,675863,235.722,0.655,"DATA,675863,235.722,0.655"
19.2571829,675913,235.708,0.641,"DATA,675913,235.708,0.641"
19.3044902,675963,235.741,0.674,"DATA,675963,235.741,0.674"
19.3550436,676013,235.731,0.665,"DATA,676013,235.731,0.665"
19.4048322,676063,235.708,0.641,"DATA,676063,235.708,0.641"
19.4535878,676113,235.749,0.682,"DATA,676113,235.749,0.682"
19.5046437,676163,235.723,0.656,"DATA,676163,235.723,0.656"
19.5548252,676213,235.726,0.659,"DATA,676213,235.726,0.659"
19.6043295,676263,235.713,0.646,"DATA,676263,235.713,0.646"
19.6538811,676313,235.698,0.632,"DATA,676313,235.698,0.632"
19.6984606,676363,235.701,0.634,"DATA,676363,235.701,0.634"
19.7551624,676413,235.709,0.642,"DATA,676413,235.709,0.642"
19.806906,676463,235.704,0.637,"DATA,676463,235.704,0.637"
19.8541036,676513,235.709,0.642,"DATA,676513,235.709,0.642"
19.9047483,676563,235.704,0.638,"DATA,676563,235.704,0.638"
19.9550807,676613,235.718,0.652,"DATA,676613,235.718,0.652"
20.0048818,676663,235.555,0.489,"DATA,676663,235.555,0.489"
20.0547609,676713,235.731,0.664,"DATA,676713,235.731,0.664"
20.1051115,676763,235.692,0.626,"DATA,676763,235.692,0.626"
20.1542876,676813,235.691,0.624,"DATA,676813,235.691,0.624"
20.2046771,676863,235.537,0.47,"DATA,676863,235.537,0.470"
20.2539266,676913,235.658,0.592,"DATA,676913,235.658,0.592"
20.3068454,676963,235.723,0.656,"DATA,676963,235.723,0.656"
