time_s,arduino_ms,rx_ohm,delta_r,raw_line
3.3380451,126113,235.533,-0.11,"DATA,126113,235.533,-0.110"
3.3890215,126163,235.521,-0.121,"DATA,126163,235.521,-0.121"
3.4441264,126213,235.546,-0.097,"DATA,126213,235.546,-0.097"
3.4886261,126263,235.508,-0.134,"DATA,126263,235.508,-0.134"
3.537216,126313,235.563,-0.08,"DATA,126313,235.563,-0.080"
3.5870446,126363,235.518,-0.125,"DATA,126363,235.518,-0.125"
3.6381803,126413,235.526,-0.116,"DATA,126413,235.526,-0.116"
3.6896337,126463,235.392,-0.251,"DATA,126463,235.392,-0.251"
3.7369744,126513,235.517,-0.126,"DATA,126513,235.517,-0.126"
3.7879725,126563,235.553,-0.089,"DATA,126563,235.553,-0.089"
3.8392052,126613,235.505,-0.138,"DATA,126613,235.505,-0.138"
3.8872616,126663,235.395,-0.247,"DATA,126663,235.395,-0.247"
3.9369827,126713,235.521,-0.121,"DATA,126713,235.521,-0.121"
3.9879401,126763,235.516,-0.127,"DATA,126763,235.516,-0.127"
4.0369766,126813,235.527,-0.115,"DATA,126813,235.527,-0.115"
4.088157,126863,235.496,-0.147,"DATA,126863,235.496,-0.147"
4.1371698,126913,235.533,-0.11,"DATA,126913,235.533,-0.110"
4.1884093,126963,235.545,-0.098,"DATA,126963,235.545,-0.098"
4.2320016,127013,235.527,-0.115,"DATA,127013,235.527,-0.115"
4.2879229,127063,235.533,-0.109,"DATA,127063,235.533,-0.109"
4.335042,127113,235.501,-0.141,"DATA,127113,235.501,-0.141"
4.3882114,127163,235.553,-0.089,"DATA,127163,235.553,-0.089"
4.4418626,127213,235.49,-0.153,"DATA,127213,235.490,-0.153"
4.4873276,127263,235.521,-0.121,"DATA,127263,235.521,-0.121"
4.5381992,127313,235.483,-0.16,"DATA,127313,235.483,-0.160"
4.5869842,127363,235.47,-0.173,"DATA,127363,235.470,-0.173"
4.6372322,127413,235.494,-0.148,"DATA,127413,235.494,-0.148"
4.6881946,127463,235.495,-0.148,"DATA,127463,235.495,-0.148"
4.7374152,127513,235.488,-0.154,"DATA,127513,235.488,-0.154"
4.7880272,127563,235.461,-0.182,"DATA,127563,235.461,-0.182"
4.8381312,127613,235.512,-0.131,"DATA,127613,235.512,-0.131"
4.8825693,127663,235.524,-0.119,"DATA,127663,235.524,-0.119"
4.937135,127713,235.482,-0.161,"DATA,127713,235.482,-0.161"
4.9913974,127763,235.461,-0.182,"DATA,127763,235.461,-0.182"
5.0371114,127813,235.405,-0.238,"DATA,127813,235.405,-0.238"
5.087277,127863,235.478,-0.165,"DATA,127863,235.478,-0.165"
5.1380167,127913,235.513,-0.13,"DATA,127913,235.513,-0.130"
5.1874672,127963,235.519,-0.124,"DATA,127963,235.519,-0.124"
5.2384761,128013,235.303,-0.34,"DATA,128013,235.303,-0.340"
5.2881076,128063,235.52,-0.123,"DATA,128063,235.520,-0.123"
5.3378759,128113,235.494,-0.149,"DATA,128113,235.494,-0.149"
5.38768,128163,235.511,-0.132,"DATA,128163,235.511,-0.132"
5.4384921,128213,235.443,-0.2,"DATA,128213,235.443,-0.200"
5.487336,128263,235.467,-0.176,"DATA,128263,235.467,-0.176"
5.5410289,128313,235.488,-0.154,"DATA,128313,235.488,-0.154"
5.5872476,128363,235.489,-0.154,"DATA,128363,235.489,-0.154"
5.6373685,128413,235.496,-0.147,"DATA,128413,235.496,-0.147"
5.687085,128463,235.488,-0.154,"DATA,128463,235.488,-0.154"
5.7382492,128513,235.476,-0.167,"DATA,128513,235.476,-0.167"
5.7883711,128563,235.493,-0.15,"DATA,128563,235.493,-0.150"
5.8382844,128613,235.457,-0.186,"DATA,128613,235.457,-0.186"
5.8874207,128663,235.502,-0.141,"DATA,128663,235.502,-0.141"
5.9373204,128713,235.494,-0.149,"DATA,128713,235.494,-0.149"
5.9877689,128763,235.508,-0.134,"DATA,128763,235.508,-0.134"
6.0380304,128813,235.488,-0.154,"DATA,128813,235.488,-0.154"
6.0895963,128863,235.53,-0.113,"DATA,128863,235.530,-0.113"
6.1380613,128913,235.54,-0.103,"DATA,128913,235.540,-0.103"
6.1880202,128963,235.598,-0.045,"DATA,128963,235.598,-0.045"
6.2379297,129013,235.747,0.104,"DATA,129013,235.747,0.104"
6.2876579,129063,235.701,0.058,"DATA,129063,235.701,0.058"
6.3391797,129113,235.908,0.266,"DATA,129113,235.908,0.266"
6.3890945,129163,235.918,0.275,"DATA,129163,235.918,0.275"
6.438041,129213,235.788,0.145,"DATA,129213,235.788,0.145"
6.4874466,129263,235.862,0.22,"DATA,129263,235.862,0.220"
6.5373886,129313,235.841,0.198,"DATA,129313,235.841,0.198"
6.5889642,129363,235.643,0,"DATA,129363,235.643,0.000"
6.6407627,129413,235.875,0.232,"DATA,129413,235.875,0.232"
6.6869989,129463,235.873,0.23,"DATA,129463,235.873,0.230"
6.7380091,129513,235.801,0.158,"DATA,129513,235.801,0.158"
6.7879557,129563,235.739,0.096,"DATA,129563,235.739,0.096"
6.8382661,129613,235.776,0.133,"DATA,129613,235.776,0.133"
6.8870084,129663,235.798,0.155,"DATA,129663,235.798,0.155"
6.9385869,129713,235.858,0.215,"DATA,129713,235.858,0.215"
6.9883774,129763,235.828,0.185,"DATA,129763,235.828,0.185"
7.0336136,129813,235.873,0.23,"DATA,129813,235.873,0.230"
7.0876567,129863,235.809,0.167,"DATA,129863,235.809,0.167"
7.1393675,129913,235.928,0.286,"DATA,129913,235.928,0.286"
7.1893754,129963,235.84,0.197,"DATA,129963,235.840,0.197"
7.2369556,130013,235.899,0.256,"DATA,130013,235.899,0.256"
7.2880283,130063,235.936,0.293,"DATA,130063,235.936,0.293"
7.3372924,130113,236.039,0.397,"DATA,130113,236.039,0.397"
7.3870856,130163,235.983,0.34,"DATA,130163,235.983,0.340"
7.4370941,130213,236.1,0.458,"DATA,130213,236.100,0.458"
7.488036,130263,236.047,0.405,"DATA,130263,236.047,0.405"
7.5376181,130313,236.163,0.52,"DATA,130313,236.163,0.520"
7.5884361,130363,236.538,0.895,"DATA,130363,236.538,0.895"
7.638359,130413,236.431,0.788,"DATA,130413,236.431,0.788"
7.6876893,130463,236.281,0.638,"DATA,130463,236.281,0.638"
7.7396744,130513,236.264,0.621,"DATA,130513,236.264,0.621"
7.7880658,130563,236.237,0.594,"DATA,130563,236.237,0.594"
7.8383033,130613,236.438,0.795,"DATA,130613,236.438,0.795"
7.8883818,130663,236.52,0.877,"DATA,130663,236.520,0.877"
7.9370764,130713,236.333,0.69,"DATA,130713,236.333,0.690"
7.9882191,130763,236.443,0.801,"DATA,130763,236.443,0.801"
8.0385536,130813,236.504,0.861,"DATA,130813,236.504,0.861"
8.0877779,130863,236.52,0.877,"DATA,130863,236.520,0.877"
8.1373917,130913,236.64,0.998,"DATA,130913,236.640,0.998"
8.1883073,130963,236.837,1.194,"DATA,130963,236.837,1.194"
8.238525,131013,236.581,0.939,"DATA,131013,236.581,0.939"
8.290145,131063,236.548,0.905,"DATA,131063,236.548,0.905"
8.3371183,131113,236.813,1.17,"DATA,131113,236.813,1.170"
8.3874691,131163,236.898,1.255,"DATA,131163,236.898,1.255"
8.4382829,131213,236.973,1.33,"DATA,131213,236.973,1.330"
8.4882411,131263,236.777,1.134,"DATA,131263,236.777,1.134"
8.5369702,131313,236.668,1.026,"DATA,131313,236.668,1.026"
8.5884737,131363,236.715,1.072,"DATA,131363,236.715,1.072"
8.6384763,131413,236.624,0.981,"DATA,131413,236.624,0.981"
8.6872177,131463,236.487,0.844,"DATA,131463,236.487,0.844"
8.7382398,131513,236.524,0.881,"DATA,131513,236.524,0.881"
8.7880057,131563,236.494,0.851,"DATA,131563,236.494,0.851"
8.8380477,131613,236.615,0.973,"DATA,131613,236.615,0.973"
8.8870436,131663,236.733,1.09,"DATA,131663,236.733,1.090"
8.937359,131713,236.93,1.287,"DATA,131713,236.930,1.287"
8.9870531,131763,237.111,1.468,"DATA,131763,237.111,1.468"
9.038297,131813,237.148,1.505,"DATA,131813,237.148,1.505"
9.0881188,131863,237.184,1.541,"DATA,131863,237.184,1.541"
9.1396421,131913,237.365,1.722,"DATA,131913,237.365,1.722"
9.1887085,131963,237.397,1.754,"DATA,131963,237.397,1.754"
9.2378206,132013,237.377,1.735,"DATA,132013,237.377,1.735"
9.2887581,132063,237.315,1.672,"DATA,132063,237.315,1.672"
9.3420593,132113,237.69,2.047,"DATA,132113,237.690,2.047"
9.3870741,132163,237.733,2.09,"DATA,132163,237.733,2.090"
9.4372512,132213,237.927,2.284,"DATA,132213,237.927,2.284"
9.4880751,132263,237.653,2.01,"DATA,132263,237.653,2.010"
9.5374904,132313,237.798,2.155,"DATA,132313,237.798,2.155"
9.5874089,132363,238.059,2.416,"DATA,132363,238.059,2.416"
9.6376683,132413,238.383,2.74,"DATA,132413,238.383,2.740"
9.6882543,132463,239.029,3.387,"DATA,132463,239.029,3.387"
9.7371554,132513,239.009,3.366,"DATA,132513,239.009,3.366"
9.7881601,132563,238.772,3.129,"DATA,132563,238.772,3.129"
9.8381995,132613,238.561,2.918,"DATA,132613,238.561,2.918"
9.892719,132663,238.655,3.012,"DATA,132663,238.655,3.012"
9.9372458,132713,238.547,2.904,"DATA,132713,238.547,2.904"
9.9870718,132763,238.517,2.874,"DATA,132763,238.517,2.874"
10.0370806,132813,238.429,2.786,"DATA,132813,238.429,2.786"
10.0881912,132863,238.403,2.76,"DATA,132863,238.403,2.760"
10.137317,132913,238.384,2.742,"DATA,132913,238.384,2.742"
10.187692,132963,238.353,2.71,"DATA,132963,238.353,2.710"
10.2374393,133013,238.297,2.654,"DATA,133013,238.297,2.654"
10.2882521,133063,238.277,2.634,"DATA,133063,238.277,2.634"
10.3381939,133113,238.263,2.62,"DATA,133113,238.263,2.620"
10.3872318,133163,238.224,2.581,"DATA,133163,238.224,2.581"
10.4412447,133213,238.222,2.579,"DATA,133213,238.222,2.579"
10.4879926,133263,238.216,2.573,"DATA,133263,238.216,2.573"
10.5383271,133313,238.202,2.559,"DATA,133313,238.202,2.559"
10.5891186,133363,238.158,2.515,"DATA,133363,238.158,2.515"
10.6380842,133413,238.067,2.424,"DATA,133413,238.067,2.424"
10.6874804,133463,238.157,2.515,"DATA,133463,238.157,2.515"
10.7384648,133513,238.148,2.505,"DATA,133513,238.148,2.505"
10.7883675,133563,238.096,2.453,"DATA,133563,238.096,2.453"
10.8385363,133613,237.893,2.25,"DATA,133613,237.893,2.250"
10.8873691,133663,238.136,2.494,"DATA,133663,238.136,2.494"
10.9372806,133713,238.109,2.466,"DATA,133713,238.109,2.466"
10.9897175,133763,238.07,2.428,"DATA,133763,238.070,2.428"
11.0454681,133813,237.943,2.301,"DATA,133813,237.943,2.301"
11.0872841,133863,238.092,2.449,"DATA,133863,238.092,2.449"
11.138284,133913,238.031,2.388,"DATA,133913,238.031,2.388"
11.1884029,133963,237.974,2.331,"DATA,133963,237.974,2.331"
11.2372761,134013,237.986,2.343,"DATA,134013,237.986,2.343"
11.2874964,134063,237.911,2.268,"DATA,134063,237.911,2.268"
11.3389592,134113,237.936,2.294,"DATA,134113,237.936,2.294"
11.388791,134163,237.929,2.286,"DATA,134163,237.929,2.286"
11.4396533,134213,237.903,2.26,"DATA,134213,237.903,2.260"
11.4874543,134263,237.896,2.254,"DATA,134263,237.896,2.254"
11.5435464,134313,237.928,2.285,"DATA,134313,237.928,2.285"
11.5891773,134363,237.873,2.23,"DATA,134363,237.873,2.230"
11.6393253,134413,237.901,2.258,"DATA,134413,237.901,2.258"
11.6892597,134463,237.87,2.228,"DATA,134463,237.870,2.228"
11.7375028,134513,237.857,2.214,"DATA,134513,237.857,2.214"
11.7880881,134563,237.819,2.176,"DATA,134563,237.819,2.176"
11.8382135,134613,237.858,2.215,"DATA,134613,237.858,2.215"
11.888214,134663,237.835,2.192,"DATA,134663,237.835,2.192"
11.9394804,134713,237.839,2.196,"DATA,134713,237.839,2.196"
11.9873799,134763,237.821,2.178,"DATA,134763,237.821,2.178"
12.0436776,134813,237.857,2.214,"DATA,134813,237.857,2.214"
12.0887123,134863,237.824,2.181,"DATA,134863,237.824,2.181"
12.1384907,134913,237.795,2.152,"DATA,134913,237.795,2.152"
12.1886992,134963,237.634,1.991,"DATA,134963,237.634,1.991"
12.2400297,135013,237.803,2.161,"DATA,135013,237.803,2.161"
12.2889003,135063,237.775,2.132,"DATA,135063,237.775,2.132"
12.3387262,135113,237.777,2.135,"DATA,135113,237.777,2.135"
12.3882743,135163,237.634,1.991,"DATA,135163,237.634,1.991"
12.439911,135213,237.789,2.146,"DATA,135213,237.789,2.146"
12.4890792,135263,237.792,2.149,"DATA,135263,237.792,2.149"
12.5442222,135313,237.717,2.075,"DATA,135313,237.717,2.075"
12.589389,135363,237.72,2.077,"DATA,135363,237.720,2.077"
12.6538431,135413,237.736,2.094,"DATA,135413,237.736,2.094"
12.6879742,135463,237.736,2.093,"DATA,135463,237.736,2.093"
12.7386593,135513,237.714,2.071,"DATA,135513,237.714,2.071"
12.7891402,135563,237.673,2.03,"DATA,135563,237.673,2.030"
12.8391633,135613,237.709,2.067,"DATA,135613,237.709,2.067"
12.9039758,135663,237.654,2.011,"DATA,135663,237.654,2.011"
12.9381825,135713,237.665,2.022,"DATA,135713,237.665,2.022"
12.9898376,135763,237.625,1.982,"DATA,135763,237.625,1.982"
13.038232,135813,237.631,1.988,"DATA,135813,237.631,1.988"
13.0896711,135863,237.66,2.017,"DATA,135863,237.660,2.017"
13.1381425,135913,237.618,1.975,"DATA,135913,237.618,1.975"
13.1894575,135963,237.584,1.942,"DATA,135963,237.584,1.942"
13.2387946,136013,237.637,1.994,"DATA,136013,237.637,1.994"
13.2882995,136063,237.628,1.985,"DATA,136063,237.628,1.985"
13.3396439,136113,237.563,1.921,"DATA,136113,237.563,1.921"
13.4037642,136163,237.597,1.955,"DATA,136163,237.597,1.955"
13.4384569,136213,237.603,1.961,"DATA,136213,237.603,1.961"
13.4886034,136263,237.606,1.963,"DATA,136263,237.606,1.963"
13.5394381,136313,237.466,1.823,"DATA,136313,237.466,1.823"
13.5895633,136363,237.575,1.932,"DATA,136363,237.575,1.932"
13.6393542,136413,237.597,1.954,"DATA,136413,237.597,1.954"
13.6957713,136463,237.576,1.934,"DATA,136463,237.576,1.934"
13.7542452,136513,237.402,1.759,"DATA,136513,237.402,1.759"
13.8041872,136563,237.573,1.93,"DATA,136563,237.573,1.930"
13.8571527,136613,237.58,1.937,"DATA,136613,237.580,1.937"
13.8894393,136663,237.55,1.908,"DATA,136663,237.550,1.908"
13.9538173,136713,237.432,1.789,"DATA,136713,237.432,1.789"
13.9894454,136763,237.573,1.93,"DATA,136763,237.573,1.930"
14.0538787,136813,237.521,1.878,"DATA,136813,237.521,1.878"
14.0896126,136863,237.564,1.921,"DATA,136863,237.564,1.921"
14.1542574,136913,237.56,1.917,"DATA,136913,237.560,1.917"
14.2045764,136963,237.505,1.862,"DATA,136963,237.505,1.862"
14.2541529,137013,237.544,1.902,"DATA,137013,237.544,1.902"
14.3053259,137063,237.586,1.943,"DATA,137063,237.586,1.943"
14.3538637,137113,237.523,1.88,"DATA,137113,237.523,1.880"
14.4063789,137163,237.535,1.892,"DATA,137163,237.535,1.892"
14.4540204,137213,237.49,1.847,"DATA,137213,237.490,1.847"
14.5050125,137263,237.557,1.914,"DATA,137263,237.557,1.914"
14.555064,137313,237.46,1.817,"DATA,137313,237.460,1.817"
14.6048834,137363,237.488,1.845,"DATA,137363,237.488,1.845"
14.6393391,137413,237.486,1.843,"DATA,137413,237.486,1.843"
14.7043013,137463,237.446,1.803,"DATA,137463,237.446,1.803"
14.7394824,137513,237.471,1.828,"DATA,137513,237.471,1.828"
14.7910853,137563,237.453,1.81,"DATA,137563,237.453,1.810"
14.8540966,137613,237.431,1.788,"DATA,137613,237.431,1.788"
14.8892556,137663,237.37,1.727,"DATA,137663,237.370,1.727"
14.9393479,137713,237.451,1.808,"DATA,137713,237.451,1.808"
15.0058731,137763,237.44,1.797,"DATA,137763,237.440,1.797"
15.0537358,137813,237.446,1.803,"DATA,137813,237.446,1.803"
15.1041681,137863,237.204,1.562,"DATA,137863,237.204,1.562"
15.1544131,137913,237.434,1.791,"DATA,137913,237.434,1.791"
15.2049222,137963,237.372,1.729,"DATA,137963,237.372,1.729"
15.2548572,138013,237.361,1.718,"DATA,138013,237.361,1.718"
15.304503,138063,237.272,1.629,"DATA,138063,237.272,1.629"
15.3543592,138113,237.383,1.74,"DATA,138113,237.383,1.740"
15.389695,138163,237.394,1.751,"DATA,138163,237.394,1.751"
15.4550451,138213,237.351,1.708,"DATA,138213,237.351,1.708"
15.5049404,138263,237.333,1.69,"DATA,138263,237.333,1.690"
15.5555169,138313,237.349,1.706,"DATA,138313,237.349,1.706"
15.6096196,138363,237.36,1.717,"DATA,138363,237.360,1.717"
15.6549882,138413,237.319,1.676,"DATA,138413,237.319,1.676"
15.7057824,138463,237.325,1.682,"DATA,138463,237.325,1.682"
15.7550369,138513,237.317,1.675,"DATA,138513,237.317,1.675"
15.8038912,138563,237.311,1.669,"DATA,138563,237.311,1.669"
15.8549081,138613,237.345,1.702,"DATA,138613,237.345,1.702"
15.9051953,138663,237.297,1.654,"DATA,138663,237.297,1.654"
15.9551475,138713,237.303,1.66,"DATA,138713,237.303,1.660"
16.004917,138763,237.274,1.631,"DATA,138763,237.274,1.631"
16.0540379,138813,237.296,1.653,"DATA,138813,237.296,1.653"
16.1041437,138863,237.299,1.656,"DATA,138863,237.299,1.656"
16.1579711,138913,237.309,1.666,"DATA,138913,237.309,1.666"
16.2041497,138963,237.317,1.675,"DATA,138963,237.317,1.675"
16.2550895,139013,237.267,1.624,"DATA,139013,237.267,1.624"
16.3050598,139063,237.302,1.659,"DATA,139063,237.302,1.659"
16.354011,139113,237.253,1.61,"DATA,139113,237.253,1.610"
16.4043715,139163,237.249,1.606,"DATA,139163,237.249,1.606"
16.4543762,139213,237.089,1.446,"DATA,139213,237.089,1.446"
16.5052932,139263,237.293,1.65,"DATA,139263,237.293,1.650"
16.5542779,139313,237.25,1.608,"DATA,139313,237.250,1.608"
16.6049022,139363,237.249,1.606,"DATA,139363,237.249,1.606"
16.6553377,139413,237.133,1.49,"DATA,139413,237.133,1.490"
16.707899,139463,237.257,1.614,"DATA,139463,237.257,1.614"
16.755007,139513,237.22,1.577,"DATA,139513,237.220,1.577"
16.804848,139563,237.274,1.631,"DATA,139563,237.274,1.631"
16.8539274,139613,237.222,1.579,"DATA,139613,237.222,1.579"
16.9043604,139663,237.25,1.608,"DATA,139663,237.250,1.608"
16.9549971,139713,237.258,1.615,"DATA,139713,237.258,1.615"
17.0043582,139763,237.244,1.602,"DATA,139763,237.244,1.602"
17.0552552,139813,237.239,1.596,"DATA,139813,237.239,1.596"
17.1041761,139863,237.231,1.589,"DATA,139863,237.231,1.589"
17.1543984,139913,237.253,1.61,"DATA,139913,237.253,1.610"
17.2062013,139963,237.243,1.6,"DATA,139963,237.243,1.600"
17.2562861,140013,237.223,1.58,"DATA,140013,237.223,1.580"
17.3040878,140063,237.238,1.596,"DATA,140063,237.238,1.596"
17.3547175,140113,237.237,1.595,"DATA,140113,237.237,1.595"
17.405054,140163,237.236,1.593,"DATA,140163,237.236,1.593"
17.4540225,140213,237.205,1.562,"DATA,140213,237.205,1.562"
17.5050854,140263,237.233,1.59,"DATA,140263,237.233,1.590"
17.5551536,140313,237.228,1.585,"DATA,140313,237.228,1.585"
17.6045696,140363,237.178,1.536,"DATA,140363,237.178,1.536"
17.6551255,140413,237.205,1.562,"DATA,140413,237.205,1.562"
17.7048809,140463,237.23,1.588,"DATA,140463,237.230,1.588"
17.7550179,140513,237.204,1.561,"DATA,140513,237.204,1.561"
17.8040227,140563,237.098,1.456,"DATA,140563,237.098,1.456"
17.8592168,140613,237.209,1.566,"DATA,140613,237.209,1.566"
17.9054674,140663,237.198,1.555,"DATA,140663,237.198,1.555"
17.9548696,140713,237.189,1.546,"DATA,140713,237.189,1.546"
18.0051745,140763,237.039,1.397,"DATA,140763,237.039,1.397"
18.0550618,140813,237.204,1.562,"DATA,140813,237.204,1.562"
18.104031,140863,237.245,1.602,"DATA,140863,237.245,1.602"
18.1542977,140913,237.204,1.561,"DATA,140913,237.204,1.561"
18.2053866,140963,237.257,1.614,"DATA,140963,237.257,1.614"
18.2552878,141013,237.344,1.701,"DATA,141013,237.344,1.701"
18.3054838,141063,237.256,1.613,"DATA,141063,237.256,1.613"
18.3555375,141113,237.275,1.632,"DATA,141113,237.275,1.632"
18.4100358,141163,237.212,1.569,"DATA,141163,237.212,1.569"
18.4539513,141213,237.198,1.555,"DATA,141213,237.198,1.555"
18.5051223,141263,237.194,1.551,"DATA,141263,237.194,1.551"
18.5549679,141313,237.174,1.531,"DATA,141313,237.174,1.531"
18.6050516,141363,237.157,1.514,"DATA,141363,237.157,1.514"
18.6542287,141413,237.177,1.535,"DATA,141413,237.177,1.535"
18.704552,141463,237.156,1.513,"DATA,141463,237.156,1.513"
18.7431418,141513,237.118,1.476,"DATA,141513,237.118,1.476"
18.7979869,141563,237.118,1.476,"DATA,141563,237.118,1.476"
18.8555814,141613,237.126,1.483,"DATA,141613,237.126,1.483"
18.9052017,141663,237.126,1.483,"DATA,141663,237.126,1.483"
18.9608755,141713,237.09,1.447,"DATA,141713,237.090,1.447"
19.0051685,141763,237.09,1.447,"DATA,141763,237.090,1.447"
19.0555708,141813,237.061,1.418,"DATA,141813,237.061,1.418"
19.1041539,141863,237.047,1.404,"DATA,141863,237.047,1.404"
19.1560855,141913,236.997,1.354,"DATA,141913,236.997,1.354"
