time_s,arduino_ms,rx_ohm,delta_r,raw_line
0.0004399,410263,236.04,-0.478,"DATA,410263,236.040,-0.478"
0.0209401,410313,236.188,-0.331,"DATA,410313,236.188,-0.331"
0.0696762,410363,236.203,-0.316,"DATA,410363,236.203,-0.316"
0.1623867,410413,236.171,-0.348,"DATA,410413,236.171,-0.348"
0.1705542,410463,236.255,-0.264,"DATA,410463,236.255,-0.264"
0.2195361,410513,236.274,-0.245,"DATA,410513,236.274,-0.245"
0.2732617,410563,236.324,-0.195,"DATA,410563,236.324,-0.195"
0.3203981,410613,236.268,-0.251,"DATA,410613,236.268,-0.251"
0.3707766,410663,236.191,-0.328,"DATA,410663,236.191,-0.328"
0.4207515,410713,236.093,-0.425,"DATA,410713,236.093,-0.425"
0.4711246,410763,236.122,-0.397,"DATA,410763,236.122,-0.397"
0.5195411,410813,235.868,-0.65,"DATA,410813,235.868,-0.650"
0.5695855,410863,236.088,-0.431,"DATA,410863,236.088,-0.431"
0.6196617,410913,236.09,-0.429,"DATA,410913,236.090,-0.429"
0.6696645,410963,235.977,-0.542,"DATA,410963,235.977,-0.542"
0.7209227,411013,235.759,-0.76,"DATA,411013,235.759,-0.760"
0.7709274,411063,236.017,-0.502,"DATA,411063,236.017,-0.502"
0.8250276,411113,235.977,-0.542,"DATA,411113,235.977,-0.542"
0.8702053,411163,235.75,-0.768,"DATA,411163,235.750,-0.768"
0.9192332,411213,235.709,-0.81,"DATA,411213,235.709,-0.810"
0.9694501,411263,235.728,-0.791,"DATA,411263,235.728,-0.791"
1.0194875,411313,235.702,-0.817,"DATA,411313,235.702,-0.817"
1.0694427,411363,235.697,-0.822,"DATA,411363,235.697,-0.822"
1.1202487,411413,235.665,-0.853,"DATA,411413,235.665,-0.853"
1.1697843,411463,235.696,-0.823,"DATA,411463,235.696,-0.823"
1.2217706,411513,235.626,-0.893,"DATA,411513,235.626,-0.893"
1.2713265,411563,235.678,-0.841,"DATA,411563,235.678,-0.841"
1.3212247,411613,235.667,-0.852,"DATA,411613,235.667,-0.852"
1.3697666,411663,235.65,-0.869,"DATA,411663,235.650,-0.869"
1.4204638,411713,235.63,-0.889,"DATA,411713,235.630,-0.889"
1.4706093,411763,235.691,-0.828,"DATA,411763,235.691,-0.828"
1.5195614,411813,235.626,-0.893,"DATA,411813,235.626,-0.893"
1.5704552,411863,235.711,-0.808,"DATA,411863,235.711,-0.808"
1.6204291,411913,235.607,-0.912,"DATA,411913,235.607,-0.912"
1.6705904,411963,235.638,-0.88,"DATA,411963,235.638,-0.880"
1.721532,412013,235.59,-0.929,"DATA,412013,235.590,-0.929"
1.7696615,412063,235.748,-0.771,"DATA,412063,235.748,-0.771"
1.819642,412113,236.012,-0.507,"DATA,412113,236.012,-0.507"
1.8706324,412163,235.98,-0.539,"DATA,412163,235.980,-0.539"
1.9251121,412213,235.996,-0.523,"DATA,412213,235.996,-0.523"
1.9704211,412263,235.867,-0.652,"DATA,412263,235.867,-0.652"
2.0205679,412313,235.806,-0.713,"DATA,412313,235.806,-0.713"
2.0697698,412363,235.51,-1.009,"DATA,412363,235.510,-1.009"
2.1194771,412413,235.744,-0.774,"DATA,412413,235.744,-0.774"
2.1705197,412463,235.738,-0.781,"DATA,412463,235.738,-0.781"
2.2206053,412513,235.768,-0.751,"DATA,412513,235.768,-0.751"
2.2697668,412563,235.608,-0.911,"DATA,412563,235.608,-0.911"
2.3196265,412613,235.651,-0.868,"DATA,412613,235.651,-0.868"
2.3703449,412663,235.654,-0.865,"DATA,412663,235.654,-0.865"
2.4205806,412713,235.669,-0.85,"DATA,412713,235.669,-0.850"
2.4743673,412763,235.653,-0.866,"DATA,412763,235.653,-0.866"
2.5213877,412813,235.653,-0.866,"DATA,412813,235.653,-0.866"
2.5706044,412863,235.66,-0.859,"DATA,412863,235.660,-0.859"
2.6195149,412913,235.592,-0.927,"DATA,412913,235.592,-0.927"
2.6706341,412963,235.521,-0.997,"DATA,412963,235.521,-0.997"
2.7207595,413013,235.545,-0.974,"DATA,413013,235.545,-0.974"
2.7708026,413063,235.554,-0.964,"DATA,413063,235.554,-0.964"
2.8205666,413113,235.525,-0.994,"DATA,413113,235.525,-0.994"
2.8707063,413163,235.547,-0.971,"DATA,413163,235.547,-0.971"
2.9198551,413213,235.518,-0.029,"DATA,413213,235.518,-0.029"
2.9705333,413263,235.507,-0.041,"DATA,413263,235.507,-0.041"
3.0238001,413313,235.485,-0.062,"DATA,413313,235.485,-0.062"
3.069445,413363,235.508,-0.039,"DATA,413363,235.508,-0.039"
3.1201071,413413,235.474,-0.074,"DATA,413413,235.474,-0.074"
3.170614,413463,235.493,-0.055,"DATA,413463,235.493,-0.055"
3.2197352,413513,235.43,-0.117,"DATA,413513,235.430,-0.117"
3.2704905,413563,235.488,-0.059,"DATA,413563,235.488,-0.059"
3.3207847,413613,235.721,0.174,"DATA,413613,235.721,0.174"
3.3704829,413663,235.688,0.141,"DATA,413663,235.688,0.141"
3.4199272,413713,235.42,-0.127,"DATA,413713,235.420,-0.127"
3.4704704,413763,235.619,0.071,"DATA,413763,235.619,0.071"
3.519662,413813,235.579,0.031,"DATA,413813,235.579,0.031"
3.5731686,413863,235.586,0.039,"DATA,413863,235.586,0.039"
3.6195809,413913,235.436,-0.111,"DATA,413913,235.436,-0.111"
3.6694278,413963,235.557,0.01,"DATA,413963,235.557,0.010"
3.720459,414013,235.573,0.025,"DATA,414013,235.573,0.025"
3.7696202,414063,235.553,0.005,"DATA,414063,235.553,0.005"
3.8206524,414113,235.561,0.014,"DATA,414113,235.561,0.014"
3.8697762,414163,235.536,-0.011,"DATA,414163,235.536,-0.011"
3.9201475,414213,235.549,0.002,"DATA,414213,235.549,0.002"
3.9704684,414263,235.552,0.004,"DATA,414263,235.552,0.004"
4.0210337,414313,235.5,-0.048,"DATA,414313,235.500,-0.048"
4.0714353,414363,235.532,-0.016,"DATA,414363,235.532,-0.016"
4.1214768,414413,235.535,-0.012,"DATA,414413,235.535,-0.012"
4.1696584,414463,235.654,0.107,"DATA,414463,235.654,0.107"
4.2204325,414513,235.613,0.066,"DATA,414513,235.613,0.066"
4.2705621,414563,235.573,0.026,"DATA,414563,235.573,0.026"
4.3196531,414613,235.562,0.015,"DATA,414613,235.562,0.015"
4.3704921,414663,235.557,0.01,"DATA,414663,235.557,0.010"
4.4198872,414713,235.511,-0.036,"DATA,414713,235.511,-0.036"
4.4705375,414763,235.55,0.003,"DATA,414763,235.550,0.003"
4.5196394,414813,235.484,-0.063,"DATA,414813,235.484,-0.063"
4.5697555,414863,235.503,-0.044,"DATA,414863,235.503,-0.044"
4.6205279,414913,235.533,-0.015,"DATA,414913,235.533,-0.015"
4.6703963,414963,235.489,-0.058,"DATA,414963,235.489,-0.058"
4.723773,415013,235.516,-0.031,"DATA,415013,235.516,-0.031"
4.7707838,415063,235.418,-0.129,"DATA,415063,235.418,-0.129"
4.8205416,415113,235.554,0.007,"DATA,415113,235.554,0.007"
4.8707882,415163,235.619,0.071,"DATA,415163,235.619,0.071"
4.9206447,415213,235.674,0.127,"DATA,415213,235.674,0.127"
4.9710522,415263,235.458,-0.089,"DATA,415263,235.458,-0.089"
5.0200263,415313,235.587,0.04,"DATA,415313,235.587,0.040"
5.0707124,415363,235.635,0.088,"DATA,415363,235.635,0.088"
5.1208094,415413,235.663,0.115,"DATA,415413,235.663,0.115"
5.170609,415463,235.548,0.001,"DATA,415463,235.548,0.001"
5.2220686,415513,235.632,0.084,"DATA,415513,235.632,0.084"
5.2698456,415563,235.793,0.246,"DATA,415563,235.793,0.246"
5.3194953,415613,236.143,0.596,"DATA,415613,236.143,0.596"
5.3696736,415663,237.071,1.523,"DATA,415663,237.071,1.523"
5.4216806,415713,236.939,1.392,"DATA,415713,236.939,1.392"
5.4695046,415763,236.911,1.363,"DATA,415763,236.911,1.363"
5.5207039,415813,236.719,1.171,"DATA,415813,236.719,1.171"
5.5700788,415863,236.627,1.079,"DATA,415863,236.627,1.079"
5.6202554,415913,236.658,1.111,"DATA,415913,236.658,1.111"
5.6696771,415963,236.581,1.033,"DATA,415963,236.581,1.033"
5.7197306,416013,236.728,1.181,"DATA,416013,236.728,1.181"
5.772958,416063,236.56,1.012,"DATA,416063,236.560,1.012"
5.8196337,416113,236.512,0.965,"DATA,416113,236.512,0.965"
5.8701517,416163,236.488,0.94,"DATA,416163,236.488,0.940"
5.9200683,416213,236.482,0.935,"DATA,416213,236.482,0.935"
5.9695845,416263,236.384,0.837,"DATA,416263,236.384,0.837"
6.0206013,416313,236.191,0.643,"DATA,416313,236.191,0.643"
6.0705424,416363,236.148,0.601,"DATA,416363,236.148,0.601"
6.1207603,416413,236.585,1.037,"DATA,416413,236.585,1.037"
6.1697536,416463,236.87,1.323,"DATA,416463,236.870,1.323"
6.2202295,416513,237.058,1.511,"DATA,416513,237.058,1.511"
6.2706594,416563,236.912,1.364,"DATA,416563,236.912,1.364"
6.3207131,416613,236.525,0.978,"DATA,416613,236.525,0.978"
6.3751678,416663,236.612,1.064,"DATA,416663,236.612,1.064"
6.4212797,416713,236.513,0.965,"DATA,416713,236.513,0.965"
6.4704937,416763,236.475,0.928,"DATA,416763,236.475,0.928"
6.5206237,416813,236.297,0.749,"DATA,416813,236.297,0.749"
6.5710843,416863,236.492,0.945,"DATA,416863,236.492,0.945"
6.6208877,416913,236.62,1.072,"DATA,416913,236.620,1.072"
6.6708112,416963,236.658,1.111,"DATA,416963,236.658,1.111"
6.7208729,417013,236.603,1.056,"DATA,417013,236.603,1.056"
6.7732131,417063,236.872,1.325,"DATA,417063,236.872,1.325"
6.8210338,417113,236.944,1.396,"DATA,417113,236.944,1.396"
6.8717939,417163,236.918,1.37,"DATA,417163,236.918,1.370"
6.9236182,417213,236.798,1.25,"DATA,417213,236.798,1.250"
6.9704602,417263,236.764,1.217,"DATA,417263,236.764,1.217"
7.0206517,417313,236.761,1.214,"DATA,417313,236.761,1.214"
7.0864439,417363,236.735,1.188,"DATA,417363,236.735,1.188"
7.1204191,417413,236.74,1.192,"DATA,417413,236.740,1.192"
7.170595,417463,236.661,1.113,"DATA,417463,236.661,1.113"
7.2207129,417513,236.675,1.128,"DATA,417513,236.675,1.128"
7.2707483,417563,236.818,1.27,"DATA,417563,236.818,1.270"
7.3213495,417613,236.78,1.233,"DATA,417613,236.780,1.233"
7.371902,417663,236.915,1.368,"DATA,417663,236.915,1.368"
7.4209346,417713,236.891,1.343,"DATA,417713,236.891,1.343"
7.4706276,417763,236.923,1.376,"DATA,417763,236.923,1.376"
7.521904,417813,237.385,1.838,"DATA,417813,237.385,1.838"
7.5865029,417863,237.304,1.757,"DATA,417863,237.304,1.757"
7.6208288,417913,237.291,1.743,"DATA,417913,237.291,1.743"
7.6864077,417963,237.244,1.697,"DATA,417963,237.244,1.697"
7.721031,418013,237.385,1.838,"DATA,418013,237.385,1.838"
7.7873299,418063,237.28,1.733,"DATA,418063,237.280,1.733"
7.8411404,418113,237.298,1.751,"DATA,418113,237.298,1.751"
7.8722248,418163,237.199,1.652,"DATA,418163,237.199,1.652"
7.9368066,418213,237.53,1.982,"DATA,418213,237.530,1.982"
7.9716926,418263,237.595,2.047,"DATA,418263,237.595,2.047"
8.0213816,418313,237.763,2.216,"DATA,418313,237.763,2.216"
8.071483,418363,237.76,2.213,"DATA,418363,237.760,2.213"
8.1211219,418413,237.768,2.22,"DATA,418413,237.768,2.220"
8.1714477,418463,237.708,2.16,"DATA,418463,237.708,2.160"
8.2364528,418513,237.855,2.307,"DATA,418513,237.855,2.307"
8.2710673,418563,237.746,2.199,"DATA,418563,237.746,2.199"
8.3218665,418613,237.859,2.312,"DATA,418613,237.859,2.312"
8.3871553,418663,237.959,2.412,"DATA,418663,237.959,2.412"
8.4406822,418713,238.01,2.462,"DATA,418713,238.010,2.462"
8.4717073,418763,238.017,2.47,"DATA,418763,238.017,2.470"
8.5218739,418813,238.101,2.554,"DATA,418813,238.101,2.554"
8.5720931,418863,238.19,2.643,"DATA,418863,238.190,2.643"
8.6362981,418913,238.265,2.718,"DATA,418913,238.265,2.718"
8.6865101,418963,238.204,2.656,"DATA,418963,238.204,2.656"
8.7367232,419013,238.251,2.703,"DATA,419013,238.251,2.703"
8.7877395,419063,238.071,2.524,"DATA,419063,238.071,2.524"
8.8366945,419113,237.891,2.344,"DATA,419113,237.891,2.344"
8.8865418,419163,237.741,2.193,"DATA,419163,237.741,2.193"
8.9216014,419213,237.753,2.206,"DATA,419213,237.753,2.206"
8.9717984,419263,237.676,2.129,"DATA,419263,237.676,2.129"
