time_s,arduino_ms,rx_ohm,delta_r,raw_line
4.3031369,325863,232.49,0.049,"DATA,325863,232.490,0.049"
4.3527588,325913,232.566,0.126,"DATA,325913,232.566,0.126"
4.4036388,325963,232.558,0.117,"DATA,325963,232.558,0.117"
4.4528019,326013,232.565,0.124,"DATA,326013,232.565,0.124"
4.5078089,326063,232.606,0.165,"DATA,326063,232.606,0.165"
4.5539092,326113,232.615,0.174,"DATA,326113,232.615,0.174"
4.6025226,326163,232.635,0.195,"DATA,326163,232.635,0.195"
4.6533208,326213,232.704,0.263,"DATA,326213,232.704,0.263"
4.7026989,326263,232.661,0.221,"DATA,326263,232.661,0.221"
4.7529183,326313,232.578,0.138,"DATA,326313,232.578,0.138"
4.8030767,326363,232.618,0.177,"DATA,326363,232.618,0.177"
4.8536791,326413,232.643,0.203,"DATA,326413,232.643,0.203"
4.9028479,326463,232.595,0.154,"DATA,326463,232.595,0.154"
4.9529373,326513,232.536,0.095,"DATA,326513,232.536,0.095"
5.0037923,326563,232.662,0.222,"DATA,326563,232.662,0.222"
5.0527392,326613,232.599,0.158,"DATA,326613,232.599,0.158"
5.1027745,326663,232.843,0.403,"DATA,326663,232.843,0.403"
5.1526149,326713,232.854,0.413,"DATA,326713,232.854,0.413"
5.2037684,326763,232.847,0.406,"DATA,326763,232.847,0.406"
5.2535323,326813,232.683,0.242,"DATA,326813,232.683,0.242"
5.3037995,326863,232.895,0.454,"DATA,326863,232.895,0.454"
5.3530632,326913,232.86,0.419,"DATA,326913,232.860,0.419"
5.4029464,326963,232.838,0.397,"DATA,326963,232.838,0.397"
5.4528196,327013,232.801,0.36,"DATA,327013,232.801,0.360"
5.5027745,327063,232.861,0.42,"DATA,327063,232.861,0.420"
5.5528995,327113,232.893,0.453,"DATA,327113,232.893,0.453"
5.608028,327163,232.856,0.416,"DATA,327163,232.856,0.416"
5.652759,327213,232.842,0.402,"DATA,327213,232.842,0.402"
5.7045613,327263,232.897,0.456,"DATA,327263,232.897,0.456"
5.7533694,327313,232.978,0.538,"DATA,327313,232.978,0.538"
5.8036217,327363,232.957,0.516,"DATA,327363,232.957,0.516"
5.8528859,327413,233.069,0.628,"DATA,327413,233.069,0.628"
5.9032793,327463,232.905,0.464,"DATA,327463,232.905,0.464"
5.9548431,327513,233.216,0.775,"DATA,327513,233.216,0.775"
6.0037413,327563,233.07,0.629,"DATA,327563,233.070,0.629"
6.0530421,327613,233.051,0.61,"DATA,327613,233.051,0.610"
6.1028986,327663,233.022,0.581,"DATA,327663,233.022,0.581"
6.1574519,327713,233.049,0.609,"DATA,327713,233.049,0.609"
6.2039392,327763,232.994,0.553,"DATA,327763,232.994,0.553"
6.2529183,327813,232.951,0.511,"DATA,327813,232.951,0.511"
6.3038688,327863,232.971,0.531,"DATA,327863,232.971,0.531"
6.3526959,327913,232.865,0.424,"DATA,327913,232.865,0.424"
6.402805,327963,232.829,0.389,"DATA,327963,232.829,0.389"
6.4531172,328013,232.979,0.538,"DATA,328013,232.979,0.538"
6.5040292,328063,233.016,0.575,"DATA,328063,233.016,0.575"
6.5529194,328113,233.058,0.617,"DATA,328113,233.058,0.617"
6.6032469,328163,232.912,0.471,"DATA,328163,232.912,0.471"
6.652791,328213,233.21,0.77,"DATA,328213,233.210,0.770"
6.7056034,328263,233.184,0.744,"DATA,328263,233.184,0.744"
6.7527133,328313,233.222,0.781,"DATA,328313,233.222,0.781"
6.8026969,328363,233.233,0.792,"DATA,328363,233.233,0.792"
6.854939,328413,233.256,0.815,"DATA,328413,233.256,0.815"
6.9035442,328463,233.379,0.938,"DATA,328463,233.379,0.938"
6.952745,328513,233.391,0.951,"DATA,328513,233.391,0.951"
7.0042074,328563,233.385,0.945,"DATA,328563,233.385,0.945"
7.0531564,328613,233.44,0.999,"DATA,328613,233.440,0.999"
7.1028982,328663,233.458,1.017,"DATA,328663,233.458,1.017"
7.1542356,328713,233.469,1.029,"DATA,328713,233.469,1.029"
7.2028554,328763,233.397,0.956,"DATA,328763,233.397,0.956"
7.2554169,328813,233.358,0.917,"DATA,328813,233.358,0.917"
7.3037379,328863,233.345,0.904,"DATA,328863,233.345,0.904"
7.3526903,328913,233.41,0.97,"DATA,328913,233.410,0.970"
7.4037537,328963,233.339,0.899,"DATA,328963,233.339,0.899"
7.4525722,329013,233.387,0.946,"DATA,329013,233.387,0.946"
7.503735,329063,233.347,0.906,"DATA,329063,233.347,0.906"
7.5539417,329113,233.307,0.867,"DATA,329113,233.307,0.867"
7.603548,329163,233.225,0.784,"DATA,329163,233.225,0.784"
7.6542223,329213,233.28,0.839,"DATA,329213,233.280,0.839"
7.7032167,329263,233.237,0.796,"DATA,329263,233.237,0.796"
7.7544013,329313,233.178,0.738,"DATA,329313,233.178,0.738"
7.8032201,329363,233.286,0.846,"DATA,329363,233.286,0.846"
7.8577509,329413,233.342,0.901,"DATA,329413,233.342,0.901"
7.9036627,329463,233.316,0.875,"DATA,329463,233.316,0.875"
7.954754,329513,233.213,0.772,"DATA,329513,233.213,0.772"
8.0037829,329563,233.352,0.912,"DATA,329563,233.352,0.912"
8.0535295,329613,233.547,1.106,"DATA,329613,233.547,1.106"
8.1041534,329663,233.516,1.075,"DATA,329663,233.516,1.075"
8.153404,329713,233.331,0.89,"DATA,329713,233.331,0.890"
8.204004,329763,233.496,1.055,"DATA,329763,233.496,1.055"
8.2548399,329813,233.585,1.145,"DATA,329813,233.585,1.145"
8.3039715,329863,233.571,1.131,"DATA,329863,233.571,1.131"
8.3547727,329913,233.642,1.202,"DATA,329913,233.642,1.202"
8.4077648,329963,233.69,1.249,"DATA,329963,233.690,1.249"
8.4538862,330013,233.892,1.451,"DATA,330013,233.892,1.451"
8.5040911,330063,233.901,1.46,"DATA,330063,233.901,1.460"
8.5545691,330113,233.906,1.465,"DATA,330113,233.906,1.465"
8.6042883,330163,233.841,1.4,"DATA,330163,233.841,1.400"
8.6543529,330213,233.753,1.313,"DATA,330213,233.753,1.313"
8.7044081,330263,233.763,1.322,"DATA,330263,233.763,1.322"
8.754664,330313,233.726,1.285,"DATA,330313,233.726,1.285"
8.8039769,330363,233.75,1.309,"DATA,330363,233.750,1.309"
8.8547269,330413,233.689,1.249,"DATA,330413,233.689,1.249"
8.9049994,330463,233.72,1.279,"DATA,330463,233.720,1.279"
8.9555973,330513,233.619,1.178,"DATA,330513,233.619,1.178"
9.0045164,330563,233.54,1.1,"DATA,330563,233.540,1.100"
9.0537152,330613,233.504,1.063,"DATA,330613,233.504,1.063"
9.1048344,330663,233.537,1.096,"DATA,330663,233.537,1.096"
9.1535872,330713,233.509,1.068,"DATA,330713,233.509,1.068"
9.205606,330763,233.517,1.076,"DATA,330763,233.517,1.076"
9.2696481,330813,233.474,1.034,"DATA,330813,233.474,1.034"
9.3047402,330863,233.34,0.899,"DATA,330863,233.340,0.899"
9.3544839,330913,233.543,1.102,"DATA,330913,233.543,1.102"
9.4196957,330963,233.61,1.17,"DATA,330963,233.610,1.170"
9.4548078,331013,233.657,1.216,"DATA,331013,233.657,1.216"
9.5048118,331063,233.529,1.088,"DATA,331063,233.529,1.088"
9.5581787,331113,233.644,1.203,"DATA,331113,233.644,1.203"
9.6197542,331163,233.766,1.326,"DATA,331163,233.766,1.326"
9.6696836,331213,233.813,1.372,"DATA,331213,233.813,1.372"
9.7045063,331263,233.843,1.402,"DATA,331263,233.843,1.402"
9.7543317,331313,233.798,1.357,"DATA,331313,233.798,1.357"
9.8197009,331363,233.922,1.482,"DATA,331363,233.922,1.482"
9.8693602,331413,234.001,1.561,"DATA,331413,234.001,1.561"
9.9194805,331463,234.027,1.586,"DATA,331463,234.027,1.586"
9.9703306,331513,233.867,1.426,"DATA,331513,233.867,1.426"
10.0199324,331563,233.857,1.417,"DATA,331563,233.857,1.417"
10.0706228,331613,233.995,1.554,"DATA,331613,233.995,1.554"
10.1078846,331663,233.973,1.532,"DATA,331663,233.973,1.532"
10.1695849,331713,233.836,1.395,"DATA,331713,233.836,1.395"
10.2045404,331763,233.841,1.4,"DATA,331763,233.841,1.400"
10.2695411,331813,233.795,1.354,"DATA,331813,233.795,1.354"
10.3226355,331863,233.754,1.314,"DATA,331863,233.754,1.314"
10.3696282,331913,233.78,1.34,"DATA,331913,233.780,1.340"
10.42049,331963,233.752,1.312,"DATA,331963,233.752,1.312"
10.4696975,332013,233.693,1.252,"DATA,332013,233.693,1.252"
10.520317,332063,233.773,1.333,"DATA,332063,233.773,1.333"
10.5702689,332113,233.753,1.313,"DATA,332113,233.753,1.313"
10.6197552,332163,233.839,1.398,"DATA,332163,233.839,1.398"
10.6553103,332213,233.8,1.359,"DATA,332213,233.800,1.359"
10.7197008,332263,233.963,1.522,"DATA,332263,233.963,1.522"
10.7695187,332313,233.895,1.454,"DATA,332313,233.895,1.454"
10.8071115,332363,233.97,1.529,"DATA,332363,233.970,1.529"
10.8703649,332413,233.798,1.357,"DATA,332413,233.798,1.357"
10.9220401,332463,233.998,1.557,"DATA,332463,233.998,1.557"
10.970442,332513,234.095,1.654,"DATA,332513,234.095,1.654"
11.0196142,332563,234.279,1.838,"DATA,332563,234.279,1.838"
11.0694296,332613,234.08,1.639,"DATA,332613,234.080,1.639"
11.1195873,332663,234.128,1.687,"DATA,332663,234.128,1.687"
11.1704026,332713,234.169,1.729,"DATA,332713,234.169,1.729"
11.2202237,332763,234.125,1.684,"DATA,332763,234.125,1.684"
11.2697927,332813,234.149,1.709,"DATA,332813,234.149,1.709"
11.3205022,332863,234.135,1.694,"DATA,332863,234.135,1.694"
11.3696031,332913,234.204,1.763,"DATA,332913,234.204,1.763"
11.4201602,332963,234.177,1.736,"DATA,332963,234.177,1.736"
11.470114,333013,234.108,1.667,"DATA,333013,234.108,1.667"
11.524913,333063,234.114,1.673,"DATA,333063,234.114,1.673"
11.5695992,333113,234.115,1.674,"DATA,333113,234.115,1.674"
11.6194954,333163,234.097,1.656,"DATA,333163,234.097,1.656"
11.6700917,333213,234.087,1.646,"DATA,333213,234.087,1.646"
11.7204962,333263,234.038,1.598,"DATA,333263,234.038,1.598"
11.7699177,333313,234.042,1.601,"DATA,333313,234.042,1.601"
11.8201285,333363,234.052,1.612,"DATA,333363,234.052,1.612"
11.8705504,333413,234.077,1.636,"DATA,333413,234.077,1.636"
11.9205736,333463,234.058,1.617,"DATA,333463,234.058,1.617"
11.9710968,333513,234.057,1.616,"DATA,333513,234.057,1.616"
12.0195512,333563,233.965,1.524,"DATA,333563,233.965,1.524"
12.074294,333613,234.086,1.645,"DATA,333613,234.086,1.645"
12.1196365,333663,234.039,1.599,"DATA,333663,234.039,1.599"
12.1704862,333713,234.122,1.682,"DATA,333713,234.122,1.682"
12.219926,333763,233.8,1.359,"DATA,333763,233.800,1.359"
12.2695347,333813,234.064,1.624,"DATA,333813,234.064,1.624"
12.3195616,333863,234.018,1.577,"DATA,333863,234.018,1.577"
12.3700874,333913,234.033,1.593,"DATA,333913,234.033,1.593"
12.4199425,333963,233.947,1.506,"DATA,333963,233.947,1.506"
12.4697977,334013,234.071,1.63,"DATA,334013,234.071,1.630"
12.5205459,334063,234.137,1.697,"DATA,334063,234.137,1.697"
12.5680414,334113,234.133,1.692,"DATA,334113,234.133,1.692"
12.6237608,334163,234.199,1.758,"DATA,334163,234.199,1.758"
12.6696466,334213,234.12,1.679,"DATA,334213,234.120,1.679"
12.7205187,334263,234.214,1.773,"DATA,334263,234.214,1.773"
12.7698253,334313,234.175,1.735,"DATA,334313,234.175,1.735"
12.8196903,334363,234.18,1.739,"DATA,334363,234.180,1.739"
12.8704738,334413,234.183,1.742,"DATA,334413,234.183,1.742"
12.9200434,334463,234.24,1.799,"DATA,334463,234.240,1.799"
12.9699591,334513,234.218,1.777,"DATA,334513,234.218,1.777"
13.0151529,334563,234.266,1.825,"DATA,334563,234.266,1.825"
13.0711056,334613,234.243,1.802,"DATA,334613,234.243,1.802"
13.1212109,334663,234.16,1.719,"DATA,334663,234.160,1.719"
13.1696429,334713,234.188,1.747,"DATA,334713,234.188,1.747"
13.2195145,334763,234.209,1.768,"DATA,334763,234.209,1.768"
13.2696691,334813,234.198,1.757,"DATA,334813,234.198,1.757"
13.3195376,334863,234.161,1.72,"DATA,334863,234.161,1.720"
13.369748,334913,234.196,1.755,"DATA,334913,234.196,1.755"
13.419531,334963,234.201,1.76,"DATA,334963,234.201,1.760"
13.4704038,335013,234.221,1.78,"DATA,335013,234.221,1.780"
13.5197797,335063,234.226,1.786,"DATA,335063,234.226,1.786"
13.5697472,335113,234.144,1.703,"DATA,335113,234.144,1.703"
13.6194481,335163,234.253,1.813,"DATA,335163,234.253,1.813"
13.6696923,335213,234.259,1.818,"DATA,335213,234.259,1.818"
13.7243374,335263,234.325,1.884,"DATA,335263,234.325,1.884"
13.7643607,335313,234.155,1.714,"DATA,335313,234.155,1.714"
13.8197174,335363,234.299,1.859,"DATA,335363,234.299,1.859"
13.870431,335413,234.299,1.858,"DATA,335413,234.299,1.858"
13.9197313,335463,234.142,1.702,"DATA,335463,234.142,1.702"
13.970606,335513,234.068,1.627,"DATA,335513,234.068,1.627"
14.0207069,335563,234.052,1.612,"DATA,335563,234.052,1.612"
14.0710622,335613,234.054,1.613,"DATA,335613,234.054,1.613"
14.1197788,335663,233.968,1.528,"DATA,335663,233.968,1.528"
14.1699249,335713,234.024,1.583,"DATA,335713,234.024,1.583"
14.2197822,335763,234.051,1.611,"DATA,335763,234.051,1.611"
14.2723253,335813,234.146,1.705,"DATA,335813,234.146,1.705"
14.3204061,335863,234.05,1.609,"DATA,335863,234.050,1.609"
14.3697854,335913,234.008,1.567,"DATA,335913,234.008,1.567"
14.419658,335963,234.064,1.623,"DATA,335963,234.064,1.623"
14.4694964,336013,234.018,1.577,"DATA,336013,234.018,1.577"
14.5195249,336063,233.953,1.512,"DATA,336063,233.953,1.512"
14.5705434,336113,233.876,1.435,"DATA,336113,233.876,1.435"
14.619957,336163,234.004,1.563,"DATA,336163,234.004,1.563"
14.6708541,336213,233.925,1.484,"DATA,336213,233.925,1.484"
14.7209755,336263,233.934,1.494,"DATA,336263,233.934,1.494"
14.7705712,336313,233.971,1.53,"DATA,336313,233.971,1.530"
14.8222253,336363,233.945,1.504,"DATA,336363,233.945,1.504"
14.8705596,336413,233.965,1.524,"DATA,336413,233.965,1.524"
14.9197663,336463,233.907,1.466,"DATA,336463,233.907,1.466"
14.9697277,336513,234.038,1.598,"DATA,336513,234.038,1.598"
15.019635,336563,234.09,1.649,"DATA,336563,234.090,1.649"
15.0694828,336613,234.051,1.61,"DATA,336613,234.051,1.610"
15.1204268,336663,233.819,1.378,"DATA,336663,233.819,1.378"
15.1706756,336713,234.086,1.645,"DATA,336713,234.086,1.645"
15.2205804,336763,234.049,1.608,"DATA,336763,234.049,1.608"
15.2698049,336813,234.112,1.671,"DATA,336813,234.112,1.671"
15.3206411,336863,234.006,1.565,"DATA,336863,234.006,1.565"
15.3704713,336913,234.054,1.613,"DATA,336913,234.054,1.613"
15.4250449,336963,234.174,1.733,"DATA,336963,234.174,1.733"
15.4695246,337013,234.034,1.593,"DATA,337013,234.034,1.593"
15.520602,337063,234.153,1.712,"DATA,337063,234.153,1.712"
15.5696776,337113,234.094,1.653,"DATA,337113,234.094,1.653"
15.6199756,337163,234.098,1.658,"DATA,337163,234.098,1.658"
15.8919391,337213,234.128,1.687,"DATA,337213,234.128,1.687"
15.8931059,337263,234.107,1.666,"DATA,337263,234.107,1.666"
15.8937827,337313,234.098,1.658,"DATA,337313,234.098,1.658"
15.8943436,337363,234.123,1.683,"DATA,337363,234.123,1.683"
15.8948928,337413,234.14,1.699,"DATA,337413,234.140,1.699"
15.9207997,337463,234.136,1.695,"DATA,337463,234.136,1.695"
15.9711996,337513,234.139,1.698,"DATA,337513,234.139,1.698"
16.0197675,337563,234.112,1.671,"DATA,337563,234.112,1.671"
16.0774946,337613,234.149,1.709,"DATA,337613,234.149,1.709"
16.1214318,337663,234.098,1.658,"DATA,337663,234.098,1.658"
16.1709554,337713,234.118,1.677,"DATA,337713,234.118,1.677"
16.2212247,337763,234.186,1.745,"DATA,337763,234.186,1.745"
16.2706026,337813,234.105,1.664,"DATA,337813,234.105,1.664"
16.3211635,337863,234.149,1.709,"DATA,337863,234.149,1.709"
16.3705698,337913,234.065,1.625,"DATA,337913,234.065,1.625"
16.4110391,337963,234.012,1.572,"DATA,337963,234.012,1.572"
16.4699491,338013,233.905,1.464,"DATA,338013,233.905,1.464"
16.5208805,338063,233.998,1.557,"DATA,338063,233.998,1.557"
16.5699997,338113,234.052,1.612,"DATA,338113,234.052,1.612"
16.619897,338163,234.11,1.669,"DATA,338163,234.110,1.669"
16.6700343,338213,233.947,1.507,"DATA,338213,233.947,1.507"
16.7199036,338263,234.036,1.595,"DATA,338263,234.036,1.595"
16.771012,338313,234.092,1.651,"DATA,338313,234.092,1.651"
16.8196213,338363,234.043,1.602,"DATA,338363,234.043,1.602"
16.8698852,338413,234.106,1.665,"DATA,338413,234.106,1.665"
16.9200049,338463,234.053,1.612,"DATA,338463,234.053,1.612"
16.9727053,338513,234.014,1.573,"DATA,338513,234.014,1.573"
17.0195102,338563,234.077,1.637,"DATA,338563,234.077,1.637"
17.070142,338613,234.129,1.689,"DATA,338613,234.129,1.689"
17.1206642,338663,234.117,1.677,"DATA,338663,234.117,1.677"
17.1706551,338713,234.261,1.82,"DATA,338713,234.261,1.820"
17.220554,338763,234.242,1.801,"DATA,338763,234.242,1.801"
17.2707844,338813,234.209,1.768,"DATA,338813,234.209,1.768"
17.3203368,338863,234.173,1.732,"DATA,338863,234.173,1.732"
17.3706557,338913,234.177,1.736,"DATA,338913,234.177,1.736"
17.4162221,338963,234.189,1.749,"DATA,338963,234.189,1.749"
17.47079,339013,234.219,1.778,"DATA,339013,234.219,1.778"
17.5233534,339063,234.206,1.765,"DATA,339063,234.206,1.765"
17.5709386,339113,234.24,1.8,"DATA,339113,234.240,1.800"
17.6196779,339163,234.205,1.764,"DATA,339163,234.205,1.764"
17.6710645,339213,234.195,1.755,"DATA,339213,234.195,1.755"
17.7196533,339263,234.181,1.74,"DATA,339263,234.181,1.740"
17.7697621,339313,234.117,1.677,"DATA,339313,234.117,1.677"
17.8200061,339363,234.038,1.597,"DATA,339363,234.038,1.597"
17.8698416,339413,234.106,1.665,"DATA,339413,234.106,1.665"
17.9188124,339463,234.128,1.687,"DATA,339463,234.128,1.687"
17.9697099,339513,234.168,1.727,"DATA,339513,234.168,1.727"
18.0206283,339563,233.915,1.475,"DATA,339563,233.915,1.475"
18.0750184,339613,234.069,1.628,"DATA,339613,234.069,1.628"
18.1196873,339663,234.138,1.697,"DATA,339663,234.138,1.697"
18.170586,339713,234.136,1.695,"DATA,339713,234.136,1.695"
18.2198381,339763,234.084,1.643,"DATA,339763,234.084,1.643"
18.2696321,339813,234.052,1.612,"DATA,339813,234.052,1.612"
18.3201381,339863,234.142,1.702,"DATA,339863,234.142,1.702"
18.3711051,339913,234.139,1.698,"DATA,339913,234.139,1.698"
18.4212262,339963,234.076,1.635,"DATA,339963,234.076,1.635"
18.4699528,340013,234.065,1.625,"DATA,340013,234.065,1.625"
18.520139,340063,234.102,1.661,"DATA,340063,234.102,1.661"
18.5731027,340113,234.109,1.668,"DATA,340113,234.109,1.668"
18.6205555,340163,234.075,1.634,"DATA,340163,234.075,1.634"
18.6698316,340213,234.083,1.642,"DATA,340213,234.083,1.642"
18.7206493,340263,234.129,1.689,"DATA,340263,234.129,1.689"
18.7697266,340313,234.12,1.679,"DATA,340313,234.120,1.679"
18.8197134,340363,233.999,1.559,"DATA,340363,233.999,1.559"
18.8699464,340413,234.089,1.648,"DATA,340413,234.089,1.648"
18.9209597,340463,234.073,1.632,"DATA,340463,234.073,1.632"
18.970031,340513,234.083,1.642,"DATA,340513,234.083,1.642"
19.019741,340563,234.083,1.642,"DATA,340563,234.083,1.642"
19.0693686,340613,234.089,1.648,"DATA,340613,234.089,1.648"
19.1242478,340663,234.109,1.668,"DATA,340663,234.109,1.668"
19.1697977,340713,233.993,1.553,"DATA,340713,233.993,1.553"
19.2214563,340763,234.019,1.578,"DATA,340763,234.019,1.578"
19.2713163,340813,234.025,1.585,"DATA,340813,234.025,1.585"
19.3197896,340863,234.026,1.586,"DATA,340863,234.026,1.586"
19.3706916,340913,233.891,1.45,"DATA,340913,233.891,1.450"
19.4210634,340963,234.021,1.58,"DATA,340963,234.021,1.580"
19.4700702,341013,234.046,1.606,"DATA,341013,234.046,1.606"
19.5198487,341063,234.051,1.611,"DATA,341063,234.051,1.611"
19.5709382,341113,234.028,1.587,"DATA,341113,234.028,1.587"
19.6230212,341163,233.993,1.552,"DATA,341163,233.993,1.552"
19.6710572,341213,234.174,1.733,"DATA,341213,234.174,1.733"
19.7198711,341263,234.047,1.606,"DATA,341263,234.047,1.606"
19.7698442,341313,234.11,1.669,"DATA,341313,234.110,1.669"
19.8197608,341363,234.067,1.626,"DATA,341363,234.067,1.626"
19.8710091,341413,234.025,1.585,"DATA,341413,234.025,1.585"
19.9208377,341463,234.078,1.638,"DATA,341463,234.078,1.638"
19.9631724,341513,234.039,1.599,"DATA,341513,234.039,1.599"
20.0217182,341563,233.977,1.536,"DATA,341563,233.977,1.536"
20.0693476,341613,234.001,1.561,"DATA,341613,234.001,1.561"
20.1197292,341663,233.934,1.494,"DATA,341663,233.934,1.494"
20.1741837,341713,233.993,1.553,"DATA,341713,233.993,1.553"
20.2196936,341763,233.957,1.516,"DATA,341763,233.957,1.516"
20.2707471,341813,233.935,1.495,"DATA,341813,233.935,1.495"
20.3208595,341863,233.977,1.536,"DATA,341863,233.977,1.536"
20.3696676,341913,233.952,1.511,"DATA,341913,233.952,1.511"
