time_s,arduino_ms,rx_ohm,delta_r,raw_line
0.018792,200463,236.881,1.238,"DATA,200463,236.881,1.238"
0.0596437,200513,236.874,1.231,"DATA,200513,236.874,1.231"
0.2081315,200563,236.826,1.183,"DATA,200563,236.826,1.183"
0.2100051,200613,236.814,1.171,"DATA,200613,236.814,1.171"
0.2124299,200663,236.8,1.157,"DATA,200663,236.800,1.157"
0.2628529,200713,236.803,1.16,"DATA,200713,236.803,1.160"
0.3088317,200763,236.763,1.12,"DATA,200763,236.763,1.120"
0.359022,200813,236.754,1.111,"DATA,200813,236.754,1.111"
0.4100551,200863,236.742,1.099,"DATA,200863,236.742,1.099"
0.4597883,200913,236.728,1.085,"DATA,200913,236.728,1.085"
0.5089707,200963,236.719,1.076,"DATA,200963,236.719,1.076"
0.5597169,201013,236.709,1.066,"DATA,201013,236.709,1.066"
0.6107432,201063,236.75,1.107,"DATA,201063,236.750,1.107"
0.659162,201113,236.647,1.005,"DATA,201113,236.647,1.005"
0.7098313,201163,236.63,0.987,"DATA,201163,236.630,0.987"
0.7628889,201213,236.601,0.958,"DATA,201213,236.601,0.958"
0.8096254,201263,236.619,0.976,"DATA,201263,236.619,0.976"
0.8598843,201313,236.676,1.033,"DATA,201313,236.676,1.033"
0.9095336,201363,236.604,0.961,"DATA,201363,236.604,0.961"
0.9596657,201413,236.401,0.758,"DATA,201413,236.401,0.758"
1.0096968,201463,236.621,0.979,"DATA,201463,236.621,0.979"
1.0591939,201513,236.717,1.074,"DATA,201513,236.717,1.074"
1.1089806,201563,236.606,0.963,"DATA,201563,236.606,0.963"
1.159261,201613,236.42,0.777,"DATA,201613,236.420,0.777"
1.2090344,201663,236.578,0.935,"DATA,201663,236.578,0.935"
1.2594497,201713,236.551,0.908,"DATA,201713,236.551,0.908"
1.3140252,201763,236.546,0.903,"DATA,201763,236.546,0.903"
1.3594753,201813,236.57,0.927,"DATA,201813,236.570,0.927"
1.409714,201863,236.529,0.886,"DATA,201863,236.529,0.886"
1.4597429,201913,236.496,0.853,"DATA,201913,236.496,0.853"
1.508868,201963,236.515,0.872,"DATA,201963,236.515,0.872"
1.5588523,202013,236.472,0.829,"DATA,202013,236.472,0.829"
1.6105478,202063,236.523,0.88,"DATA,202063,236.523,0.880"
1.6592376,202113,236.5,0.857,"DATA,202113,236.500,0.857"
1.7090065,202163,236.445,0.802,"DATA,202163,236.445,0.802"
1.7590735,202213,236.488,0.845,"DATA,202213,236.488,0.845"
1.8087701,202263,236.457,0.814,"DATA,202263,236.457,0.814"
1.8624037,202313,236.46,0.817,"DATA,202313,236.460,0.817"
1.9093368,202363,236.491,0.848,"DATA,202363,236.491,0.848"
1.9596023,202413,236.489,0.847,"DATA,202413,236.489,0.847"
2.0097846,202463,236.494,0.851,"DATA,202463,236.494,0.851"
2.0598894,202513,236.508,0.865,"DATA,202513,236.508,0.865"
2.1087873,202563,236.497,0.854,"DATA,202563,236.497,0.854"
2.1590563,202613,236.491,0.848,"DATA,202613,236.491,0.848"
2.209952,202663,236.472,0.829,"DATA,202663,236.472,0.829"
2.2597829,202713,236.482,0.839,"DATA,202713,236.482,0.839"
2.3087376,202763,236.317,0.675,"DATA,202763,236.317,0.675"
2.358943,202813,236.463,0.82,"DATA,202813,236.463,0.820"
2.4144344,202863,236.442,0.799,"DATA,202863,236.442,0.799"
2.4595067,202913,236.447,0.804,"DATA,202913,236.447,0.804"
2.5104356,202963,236.244,0.601,"DATA,202963,236.244,0.601"
2.559636,203013,236.455,0.812,"DATA,203013,236.455,0.812"
2.6103307,203063,236.442,0.799,"DATA,203063,236.442,0.799"
2.6591029,203113,236.47,0.827,"DATA,203113,236.470,0.827"
2.6984917,203163,236.399,0.756,"DATA,203163,236.399,0.756"
2.7604557,203213,236.457,0.814,"DATA,203213,236.457,0.814"
2.8089177,203263,236.442,-0.015,"DATA,203263,236.442,-0.015"
2.8589849,203313,236.402,-0.055,"DATA,203313,236.402,-0.055"
2.9089248,203363,236.405,-0.052,"DATA,203363,236.405,-0.052"
2.9637788,203413,236.438,-0.019,"DATA,203413,236.438,-0.019"
3.0095765,203463,236.399,-0.058,"DATA,203463,236.399,-0.058"
3.0595566,203513,236.429,-0.029,"DATA,203513,236.429,-0.029"
3.1087756,203563,236.383,-0.074,"DATA,203563,236.383,-0.074"
3.1597734,203613,236.39,-0.067,"DATA,203613,236.390,-0.067"
3.208816,203663,236.449,-0.008,"DATA,203663,236.449,-0.008"
3.2600494,203713,236.426,-0.031,"DATA,203713,236.426,-0.031"
3.3091377,203763,236.371,-0.086,"DATA,203763,236.371,-0.086"
3.3541152,203813,236.31,-0.148,"DATA,203813,236.310,-0.148"
3.4096769,203863,236.402,-0.056,"DATA,203863,236.402,-0.056"
3.4591967,203913,236.344,-0.113,"DATA,203913,236.344,-0.113"
3.5135227,203963,236.357,-0.1,"DATA,203963,236.357,-0.100"
3.5588964,204013,236.363,-0.094,"DATA,204013,236.363,-0.094"
3.6090872,204063,236.341,-0.116,"DATA,204063,236.341,-0.116"
3.6601864,204113,236.237,-0.221,"DATA,204113,236.237,-0.221"
3.7096182,204163,236.32,-0.137,"DATA,204163,236.320,-0.137"
3.7592102,204213,236.315,-0.142,"DATA,204213,236.315,-0.142"
3.8093461,204263,236.343,-0.115,"DATA,204263,236.343,-0.115"
3.8596193,204313,236.126,-0.332,"DATA,204313,236.126,-0.332"
3.9091547,204363,236.332,-0.125,"DATA,204363,236.332,-0.125"
3.9599306,204413,236.274,-0.183,"DATA,204413,236.274,-0.183"
4.0102284,204463,236.278,-0.179,"DATA,204463,236.278,-0.179"
4.0636854,204513,236.178,-0.279,"DATA,204513,236.178,-0.279"
4.1097322,204563,236.321,-0.136,"DATA,204563,236.321,-0.136"
4.158855,204613,236.328,-0.129,"DATA,204613,236.328,-0.129"
4.2097541,204663,236.294,-0.163,"DATA,204663,236.294,-0.163"
4.2598536,204713,236.324,-0.133,"DATA,204713,236.324,-0.133"
4.3089672,204763,236.279,-0.178,"DATA,204763,236.279,-0.178"
4.359096,204813,236.252,-0.205,"DATA,204813,236.252,-0.205"
4.4089893,204863,236.252,-0.205,"DATA,204863,236.252,-0.205"
4.4588974,204913,236.223,-0.234,"DATA,204913,236.223,-0.234"
4.5091217,204963,236.271,-0.187,"DATA,204963,236.271,-0.187"
4.5589541,205013,236.22,-0.237,"DATA,205013,236.220,-0.237"
4.6123641,205063,236.257,-0.201,"DATA,205063,236.257,-0.201"
4.6597282,205113,236.233,-0.224,"DATA,205113,236.233,-0.224"
4.7096408,205163,236.244,-0.213,"DATA,205163,236.244,-0.213"
4.7591148,205213,236.226,-0.231,"DATA,205213,236.226,-0.231"
4.8097182,205263,236.218,-0.24,"DATA,205263,236.218,-0.240"
4.8587656,205313,236.206,-0.251,"DATA,205313,236.206,-0.251"
4.9091192,205363,236.204,-0.254,"DATA,205363,236.204,-0.254"
4.9600325,205413,236.179,-0.278,"DATA,205413,236.179,-0.278"
5.0104723,205463,236.167,-0.29,"DATA,205463,236.167,-0.290"
5.0589553,205513,236.22,-0.237,"DATA,205513,236.220,-0.237"
5.1107657,205563,236.205,-0.252,"DATA,205563,236.205,-0.252"
5.162531,205613,236.227,-0.23,"DATA,205613,236.227,-0.230"
5.2088015,205663,236.067,-0.39,"DATA,205663,236.067,-0.390"
5.2596723,205713,236.221,-0.236,"DATA,205713,236.221,-0.236"
5.3098875,205763,236.218,-0.239,"DATA,205763,236.218,-0.239"
5.3596397,205813,236.236,-0.221,"DATA,205813,236.236,-0.221"
5.4098544,205863,236.35,-0.107,"DATA,205863,236.350,-0.107"
5.4593387,205913,236.492,0.035,"DATA,205913,236.492,0.035"
5.5090247,205963,236.496,0.038,"DATA,205963,236.496,0.038"
5.5590783,206013,236.356,-0.101,"DATA,206013,236.356,-0.101"
5.6031078,206063,236.374,-0.083,"DATA,206063,236.374,-0.083"
5.6591434,206113,236.459,0.002,"DATA,206113,236.459,0.002"
