Format Version,1.23,Take Name,CM_F_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-20 03.16.58.874 PM,Capture Start Frame,791563,Total Frames in Take,16741,Total Exported Frames,16741,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1040,Unlabeled 1040,Unlabeled 1040,Unlabeled 1041,Unlabeled 1041,Unlabeled 1041,Unlabeled 1042,Unlabeled 1042,Unlabeled 1042,Unlabeled 1043,Unlabeled 1043,Unlabeled 1043,Unlabeled 1044,Unlabeled 1044,Unlabeled 1044,Unlabeled 1045,Unlabeled 1045,Unlabeled 1045,Unlabeled 1046,Unlabeled 1046,Unlabeled 1046,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048
,ID,"17965A8715D9843C11F1","17965A8715D9843C11F1","17965A8715D9843C11F1","17975A8715D9843C11F1","17975A8715D9843C11F1","17975A8715D9843C11F1","17985A8715D9843C11F1","17985A8715D9843C11F1","17985A8715D9843C11F1","179A5A8715D9843C11F1","179A5A8715D9843C11F1","179A5A8715D9843C11F1","179B5A8715D9843C11F1","179B5A8715D9843C11F1","179B5A8715D9843C11F1","179C5A8715D9843C11F1","179C5A8715D9843C11F1","179C5A8715D9843C11F1","18195A8715D9843C11F1","18195A8715D9843C11F1","18195A8715D9843C11F1","18485A8715D9843C11F1","18485A8715D9843C11F1","18485A8715D9843C11F1","184C5A8715D9843C11F1","184C5A8715D9843C11F1","184C5A8715D9843C11F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,273.061310,231.176605,85.743469,278.001526,279.288910,85.614861,289.570862,229.563736,85.168465,311.223663,279.476379,85.964973,344.779449,278.769745,86.903961,351.425018,231.299393,86.671127,335.191833,192.718277,86.023407,333.560760,228.828781,85.448753,289.719269,192.848343,85.570206
1,0.005000,273.059418,231.171997,85.744308,278.004944,279.293304,85.623451,289.574036,229.562256,85.166092,311.226288,279.482697,85.968826,344.781128,278.776886,86.906525,351.366486,231.562210,86.719177,335.190277,192.715332,86.024681,333.563538,228.824265,85.444176,289.719391,192.852661,85.572075
2,0.010000,273.056213,231.177643,85.747856,277.999847,279.296844,85.620384,289.573059,229.563507,85.167297,311.223297,279.485901,85.969269,344.775116,278.772888,86.909737,351.358246,231.615250,86.712257,335.193329,192.715607,86.023895,333.573242,228.821716,85.441132,289.710724,192.861771,85.580986
3,0.015000,273.055267,231.179901,85.750610,277.999512,279.298981,85.615372,289.573547,229.565704,85.170044,311.225403,279.483063,85.970184,344.783539,278.767975,86.904549,351.358246,231.601700,86.715187,335.191559,192.720169,86.028275,333.565704,228.828873,85.447151,289.709381,192.859985,85.575745
4,0.020000,273.052063,231.180725,85.751427,278.002197,279.294708,85.615143,289.571289,229.560867,85.169502,311.228119,279.478058,85.966110,344.781738,278.765259,86.903168,351.362152,231.588120,86.713783,335.192993,192.705597,86.024948,333.564758,228.826294,85.447441,289.715912,192.852219,85.574379
5,0.025000,273.052368,231.179077,85.749840,277.997742,279.292114,85.613739,289.573151,229.557465,85.168098,311.226715,279.481049,85.965691,344.783508,278.768524,86.901474,351.360016,231.593246,86.716957,335.195526,192.705917,86.020164,333.567535,228.824738,85.446312,289.718933,192.847443,85.574089
6,0.030000,273.058350,231.176712,85.746597,278.001587,279.286835,85.614685,289.571655,229.556473,85.167801,311.229523,279.479156,85.963646,344.781219,278.768463,86.904259,351.407227,231.360641,86.669434,335.186829,192.711456,86.024086,333.572205,228.816147,85.439598,289.720306,192.851883,85.574318
