Format Version,1.23,Take Name,C3_F_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-08 09.19.51.507 AM,Capture Start Frame,104845,Total Frames in Take,7791,Total Exported Frames,7791,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1053,Unlabeled 1053,Unlabeled 1053,Unlabeled 1054,Unlabeled 1054,Unlabeled 1054,Unlabeled 1055,Unlabeled 1055,Unlabeled 1055,Unlabeled 1056,Unlabeled 1056,Unlabeled 1056,Unlabeled 1057,Unlabeled 1057,Unlabeled 1057,Unlabeled 1058,Unlabeled 1058,Unlabeled 1058,Unlabeled 1059,Unlabeled 1059,Unlabeled 1059,Unlabeled 1060,Unlabeled 1060,Unlabeled 1060,Unlabeled 1061,Unlabeled 1061,Unlabeled 1061,Unlabeled 1064,Unlabeled 1064,Unlabeled 1064
,ID,"1C4CCB1897AA411F1","1C4CCB1897AA411F1","1C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","24C4CCB1897AA411F1","24C4CCB1897AA411F1","24C4CCB1897AA411F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,257.263763,258.631500,85.517654,323.040131,258.306763,86.248909,251.266388,209.335648,85.033539,266.995972,208.003052,85.437904,264.921295,180.913101,84.973259,314.631714,208.863464,86.178581,330.097321,209.444458,87.248009,290.397095,258.162476,85.960999,315.718597,181.228867,85.918869,,,
1,0.005000,257.264465,258.620331,85.503601,322.971741,258.374542,86.140266,251.273834,209.338226,85.023979,267.005646,208.003296,85.426834,264.918854,180.911987,84.980515,314.663483,208.633133,86.037788,330.097107,209.446747,87.246086,290.401306,258.321411,85.985657,315.714020,181.219833,85.919121,,,
2,0.010000,257.261902,258.625153,85.510582,323.035400,258.315857,86.243149,251.269348,209.348511,85.040932,266.992401,208.026367,85.462723,264.919342,180.917252,84.983459,314.642181,208.856430,86.178185,330.099823,209.449646,87.251213,290.400818,258.372650,85.970436,315.717499,181.222565,85.910126,,,
3,0.015000,257.261536,258.625153,85.508331,323.040558,258.307739,86.256187,251.271362,209.352005,85.039352,266.980164,208.054321,85.486351,264.922882,180.912018,84.980103,314.643738,208.855881,86.192238,330.097504,209.453842,87.251793,290.405426,258.363373,85.967873,315.701874,181.233002,85.923325,,,
4,0.020000,257.292847,258.663818,85.581215,323.047394,258.304688,86.247604,251.259201,209.360092,85.043037,266.891449,208.353088,85.559502,264.925354,180.908005,84.979294,314.675903,208.624481,86.025261,330.095581,209.448395,87.246780,290.403442,258.333954,85.972740,315.699249,181.231293,85.926575,,,
5,0.025000,257.262543,258.633911,85.519478,322.976196,258.375549,86.141716,251.246063,209.643890,85.178864,266.806488,208.848480,85.895454,264.925354,180.910797,84.980614,314.638397,208.861313,86.176422,330.102509,209.441711,87.246223,290.413757,258.250122,85.960960,315.722412,181.227066,85.911591,,,
6,0.030000,257.262878,258.617340,85.505112,323.043121,258.308502,86.244026,251.269852,209.424896,85.091225,266.831451,208.383240,85.703415,264.923645,180.906281,84.980293,314.648621,208.847382,86.186783,330.105927,209.437546,87.248444,290.405853,258.277527,85.979729,315.734833,181.217880,85.915703,,,
7,0.035000,257.260315,258.625671,85.509605,323.043610,258.306458,86.250854,251.283737,209.330994,85.029152,266.970581,208.046051,85.482346,264.918732,180.913605,84.978691,314.636871,208.860992,86.190453,330.102173,209.432327,87.240814,290.404633,258.311279,85.979111,315.709106,181.231598,85.928139,,,
8,0.040000,257.263153,258.622925,85.513153,323.042664,258.306122,86.255310,251.265289,209.340027,85.030403,267.025085,207.962753,85.387741,264.923309,180.916794,84.978142,314.637512,208.855713,86.194283,330.103912,209.444275,87.247169,290.411865,258.267548,85.961510,315.701599,181.224609,85.924866,,,
9,0.045000,257.265198,258.620117,85.508774,323.041870,258.309998,86.251831,251.251404,209.637665,85.180458,266.983307,208.339386,85.659485,264.921143,180.911362,84.982361,314.676025,208.623978,86.026672,330.102112,209.446762,87.251984,290.401154,257.942871,85.883751,315.732361,181.217514,85.906425,,,
10,0.050000,257.263916,258.629913,85.514259,323.042267,258.312469,86.250130,251.261353,209.657059,85.204704,266.870880,208.484344,85.777878,264.928162,180.905746,84.980377,314.643433,208.863159,86.173889,330.100464,209.449997,87.245689,290.403107,258.116943,85.955215,315.715881,181.226639,85.920845,,,
11,0.055000,257.537903,258.584076,85.533806,322.971985,258.378387,86.142563,251.251633,209.654526,85.193680,266.862030,208.487198,85.783524,264.921936,180.911713,84.983795,314.669464,208.635361,86.031494,330.097748,209.452011,87.250183,290.397797,257.945282,85.894737,315.725220,181.216644,85.915756,,,
12,0.060000,257.292175,258.663300,85.584045,323.036072,258.318085,86.245972,251.266693,209.398529,85.063591,266.885498,208.269547,85.636742,264.920563,180.913635,84.978523,314.641205,208.854721,86.175232,330.101135,209.446671,87.248596,290.405060,258.158600,85.970345,315.720947,181.223694,85.917854,,,
13,0.065000,257.502289,258.539581,85.466148,323.040894,258.311035,86.259308,251.274109,209.325256,85.015083,266.975342,208.051498,85.493042,264.921906,180.912552,84.983925,314.640472,208.856094,86.197021,330.099548,209.443848,87.245537,290.405426,258.332245,85.985771,315.691986,181.223618,85.943054,,,
14,0.070000,257.265350,258.617218,85.504059,323.040161,258.311981,86.251572,251.249664,209.646240,85.184021,266.980896,208.342026,85.665886,264.921448,180.915100,84.980316,314.673401,208.625946,86.028229,330.095245,209.447891,87.248642,290.400696,258.378326,85.970314,315.709320,181.233200,85.917953,,,
15,0.075000,257.259216,258.621796,85.505676,323.044617,258.313721,86.253761,251.270203,209.425980,85.081261,266.904907,208.190628,85.611069,264.920166,180.910477,84.981781,314.694092,208.581512,85.990097,330.103638,209.442993,87.244392,290.411011,258.302673,85.946892,315.702148,181.226181,85.908836,,,
16,0.080000,257.262939,258.620972,85.505501,323.043457,258.307770,86.248238,251.258072,209.639526,85.169914,266.926758,208.383987,85.719719,264.918396,180.911392,84.978905,314.681396,208.599731,86.004974,330.103729,209.437988,87.245689,290.426086,257.810547,85.830490,315.739929,181.219620,85.915245,,,
17,0.085000,257.260010,258.621216,85.507332,323.047546,258.307739,86.248886,251.250000,209.659775,85.202789,266.803192,208.839844,85.907173,264.918365,180.912033,84.981293,314.637665,208.853790,86.187408,330.095215,209.442596,87.251678,290.427124,257.935669,85.915726,315.699982,181.223068,85.930252,,,
18,0.090000,257.259216,258.620117,85.506912,323.038635,258.308868,86.253563,251.249756,209.656403,85.202538,266.805481,208.659515,85.838425,264.920166,180.920425,84.986458,314.665131,208.648407,86.038506,330.098999,209.441849,87.246323,290.403320,258.235565,85.989479,315.712158,181.225967,85.923470,,,
19,0.095000,257.265961,258.624603,85.504768,323.038086,258.309479,86.248680,251.253311,209.652832,85.195358,266.865753,208.473373,85.778694,264.920868,180.911972,84.982819,314.683167,208.593552,85.997345,330.100769,209.454041,87.251984,290.405182,258.385254,85.975769,315.722137,181.229935,85.926033,,,
20,0.100000,257.292938,258.673035,85.583481,323.036835,258.312378,86.253296,251.250534,209.654343,85.195946,266.919006,208.394287,85.732704,264.985229,181.105789,84.889511,314.638672,208.859848,86.180420,330.100372,209.454773,87.250587,290.402740,258.405823,85.965416,315.721741,181.224335,85.916992,,,
21,0.105000,257.266571,258.635315,85.512527,323.039093,258.308960,86.255859,251.261688,209.644897,85.192924,266.929474,208.392563,85.720970,264.923645,181.005798,85.003944,314.642181,208.863007,86.201294,330.095734,209.441956,87.247490,290.401978,258.365570,85.970268,315.701813,181.225266,85.934105,,,
