Format Version,1.23,Take Name,C1_F_1,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 01.54.34.371 PM,Capture Start Frame,398456,Total Frames in Take,9561,Total Exported Frames,9561,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.030000,277.451630,171.048187,85.403061,328.794861,171.769501,85.624687,269.515625,267.824463,85.624474,263.230835,219.863083,85.325958,278.403015,218.923889,86.197571,326.177002,218.445770,86.103416,302.730164,269.155212,86.649200,335.507690,268.737396,87.406670,342.464233,219.779221,86.501678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.035000,277.449402,171.051086,85.401100,328.800385,171.765549,85.626701,269.523773,267.820648,85.622269,263.227753,219.865005,85.324898,278.393036,218.922653,86.197556,326.176331,218.442383,86.101753,302.730896,269.158447,86.648987,335.501190,268.726074,87.392548,342.445740,219.848801,86.524315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.040000,277.453583,171.045288,85.401131,328.795715,171.779617,85.628700,269.518585,267.816406,85.618820,263.229950,219.866547,85.329971,278.516235,218.843674,86.127151,326.060913,218.321808,86.172401,302.728638,269.167755,86.644989,335.495941,268.724915,87.380386,342.469208,219.786118,86.504669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.045000,277.450684,171.050369,85.397263,328.793884,171.766998,85.618797,269.521637,267.820953,85.618919,263.239655,219.859283,85.321686,278.422821,218.914978,86.167328,326.190247,218.426590,86.099350,302.733002,269.159637,86.644829,335.501648,268.717224,87.377998,342.467529,219.779495,86.495544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.050000,277.452271,171.050903,85.397659,328.796478,171.769073,85.620766,269.519073,267.812317,85.620888,263.227234,219.868896,85.322083,278.414001,218.895508,86.239922,326.178406,218.443909,86.103615,302.727356,269.155609,86.645546,335.662201,268.220581,87.018356,342.463684,219.774582,86.498436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.055000,277.452423,171.039093,85.396156,328.794708,171.764175,85.615135,269.514069,267.818024,85.626144,263.237396,219.858505,85.317482,278.536163,218.816803,86.113396,326.180725,218.444656,86.100288,302.732941,269.160858,86.644562,335.514954,268.555054,87.224144,342.462189,219.775650,86.498528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.060000,277.454224,171.046951,85.398857,328.791931,171.770081,85.619926,269.516815,267.822327,85.623314,263.227783,219.870148,85.324081,278.404999,218.911682,86.181931,326.065918,218.324951,86.172096,302.730164,269.154907,86.645287,335.501129,268.723846,87.380463,342.466858,219.776138,86.496918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.065000,277.448212,171.047241,85.399155,328.797699,171.761230,85.616707,269.518799,267.816071,85.617615,263.225586,219.856918,85.326752,278.513123,218.841766,86.127060,326.183197,218.422836,86.097725,302.731445,269.159729,86.644447,335.505249,268.737000,87.407303,342.464478,219.779099,86.496826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.070000,277.448029,171.051498,85.406502,328.804810,171.763977,85.618889,269.518402,267.818542,85.622215,263.224121,219.864426,85.324860,278.406708,218.916809,86.194878,326.180206,218.451538,86.109871,302.729706,269.157471,86.649986,335.502380,268.722534,87.389572,342.463501,219.776978,86.501495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.075000,277.454285,171.047516,85.405357,328.795929,171.836014,85.641884,269.523590,267.818207,85.619751,263.227142,219.867691,85.329643,278.392670,218.918533,86.200966,326.178589,218.442886,86.102676,302.732910,269.156708,86.643211,335.502136,268.725098,87.384575,342.466644,219.781967,86.504257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.080000,277.451202,171.046799,85.407631,328.799225,171.776199,85.627686,269.520020,267.818787,85.622742,263.228302,219.865128,85.327019,278.520477,218.819855,86.200775,326.180145,218.444717,86.101189,302.730286,269.169525,86.645851,335.499512,268.722534,87.383484,342.467499,219.777847,86.503937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.085000,277.451843,171.046280,85.399757,328.803467,171.764984,85.623665,269.514709,267.813934,85.618439,263.226624,219.866577,85.321526,278.517822,218.834381,86.162346,326.178345,218.447235,86.104599,302.734253,269.166443,86.645668,335.498138,268.724396,87.381897,342.468353,219.773834,86.497673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.090000,277.420227,171.007507,85.314400,328.799530,171.769043,85.621895,269.519806,267.815674,85.621994,263.229340,219.863937,85.324989,278.548889,218.799866,86.148399,326.182190,218.444168,86.102043,302.724854,269.155457,86.650063,335.499756,268.718475,87.382271,342.461487,219.777420,86.504623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.095000,277.415955,170.996490,85.309509,328.792175,171.767578,85.625793,269.520966,267.818268,85.625679,263.222809,219.865982,85.324364,278.515930,218.836304,86.157333,326.179718,218.445267,86.101219,302.726837,269.161346,86.652657,335.504211,268.709534,87.380226,342.467957,219.773514,86.499519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.100000,277.447357,171.034180,85.402687,328.793854,171.768433,85.620926,269.516998,267.816498,85.623260,263.225708,219.859024,85.328918,278.510284,218.834122,86.147591,326.185516,218.449188,86.101898,302.734497,269.166138,86.650375,335.498810,268.717163,87.380074,342.468567,219.770096,86.495102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.105000,277.457062,171.040405,85.401031,328.806427,171.772095,85.615982,269.520020,267.814178,85.624115,263.233887,219.862885,85.320312,278.582458,219.025970,86.058571,326.177917,218.441544,86.103783,302.727600,269.162628,86.647911,335.499786,268.716003,87.378662,342.461670,219.770126,86.500671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
