Format Version,1.23,Take Name,C3_F_4,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-08 09.20.36.730 AM,Capture Start Frame,113891,Total Frames in Take,7513,Total Exported Frames,7513,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1065,Unlabeled 1065,Unlabeled 1065,Unlabeled 1066,Unlabeled 1066,Unlabeled 1066,Unlabeled 1067,Unlabeled 1067,Unlabeled 1067,Unlabeled 1068,Unlabeled 1068,Unlabeled 1068,Unlabeled 1069,Unlabeled 1069,Unlabeled 1069,Unlabeled 1070,Unlabeled 1070,Unlabeled 1070,Unlabeled 1071,Unlabeled 1071,Unlabeled 1071,Unlabeled 1072,Unlabeled 1072,Unlabeled 1072,Unlabeled 1073,Unlabeled 1073,Unlabeled 1073,Unlabeled 1074,Unlabeled 1074,Unlabeled 1074
,ID,"1C4CCB1897AA411F1","1C4CCB1897AA411F1","1C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","25C4CCB1897AA411F1","25C4CCB1897AA411F1","25C4CCB1897AA411F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,257.267090,258.623535,85.498985,323.042938,258.325684,86.250122,251.407944,209.351532,85.036720,267.028168,208.703613,85.688705,265.435974,181.205643,84.899048,314.459076,209.003967,86.234009,329.827118,209.349854,87.216286,290.421265,259.035797,85.972977,315.373291,181.225967,85.854591,,,
1,0.005000,257.514191,258.544281,85.449608,323.039886,258.327881,86.247665,251.411057,209.348083,85.038040,267.027985,208.705704,85.683868,265.430511,181.191467,84.893288,314.454071,209.015366,86.312599,329.825348,209.345474,87.217880,290.419708,259.032562,85.977867,315.379761,181.224289,85.837807,,,
2,0.010000,257.268677,258.622620,85.499657,323.038483,258.328827,86.241959,251.412933,209.350800,85.034309,267.047607,208.680984,85.656670,265.552032,180.954315,84.725006,314.447327,208.799042,86.041588,329.828430,209.342911,87.214294,290.414154,259.034180,85.971176,315.304504,181.301025,85.830368,,,
3,0.015000,257.510101,258.540161,85.449272,323.044495,258.324280,86.242058,251.409714,209.345581,85.038094,267.037079,208.697281,85.673508,265.515137,180.955170,84.755760,314.455688,208.997665,86.237030,329.822693,209.342514,87.217056,290.417114,259.042023,85.970711,315.312622,181.295868,85.832024,,,
4,0.020000,257.273804,258.620758,85.504692,323.048126,258.324341,86.244583,251.403656,209.352386,85.029167,267.146423,208.631226,85.554436,265.448975,181.127853,84.868622,314.459473,209.012894,86.294426,329.824890,209.347488,87.219002,290.418091,259.043671,85.968613,315.401001,181.214676,85.837708,,,
5,0.025000,257.265045,258.631195,85.501328,322.979279,258.390228,86.136803,251.399124,209.361252,85.032082,267.185364,208.606827,85.510056,265.559814,180.959106,84.723495,314.456299,209.012482,86.299835,329.824738,209.347443,87.220322,290.411011,259.040131,85.971672,315.397491,181.215027,85.833740,,,
