Format Version,1.23,Take Name,C11_F_4,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-09 10.25.11.830 AM,Capture Start Frame,342413,Total Frames in Take,6036,Total Exported Frames,6036,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
19,0.095000,289.285614,254.368835,84.781250,321.382324,255.067108,86.009651,313.127777,204.304016,84.704742,329.808929,206.419113,85.504623,249.999725,206.161819,84.224251,255.263184,254.148987,84.897293,265.420898,204.173660,84.567078,263.951569,157.315292,84.121704,318.207001,157.280670,83.831329,,,
20,0.100000,289.289642,254.364288,84.776619,321.300568,255.054291,85.950935,313.145020,204.156570,84.896004,329.808228,206.418518,85.502533,250.038773,206.167465,84.300537,255.259521,254.151428,84.892082,265.491608,203.961411,84.411537,263.971283,157.280960,84.135849,318.211395,157.270142,83.821907,,,
21,0.105000,289.285828,254.367416,84.777351,321.385071,255.057968,86.002129,313.143066,204.233765,84.697495,329.808563,206.415497,85.499840,250.044250,206.164917,84.296082,255.264999,254.151947,84.900223,265.458984,204.058533,84.496262,263.956665,157.315994,84.123581,318.226227,157.269745,83.812683,,,
22,0.110000,289.287598,254.371109,84.778481,321.307526,255.047714,85.941437,313.134949,204.294281,84.702774,329.806915,206.420685,85.502548,250.006760,206.141327,84.222069,255.261215,254.146606,84.891479,265.457123,204.122604,84.526398,263.957123,157.316986,84.121506,318.242035,157.266663,83.812965,,,
23,0.115000,289.286011,254.363297,84.777267,321.299225,255.032089,85.906448,313.121552,204.303406,84.710114,329.813721,206.419250,85.503387,250.032700,206.148865,84.299881,255.257874,254.147354,84.895988,265.455750,204.119476,84.534149,263.949371,157.309235,84.120049,318.221222,157.269943,83.809052,,,
24,0.120000,289.283691,254.367081,84.781380,321.373932,255.066238,86.005600,313.124451,204.299667,84.708466,329.809937,206.422760,85.507339,250.043716,206.167282,84.294228,255.269592,254.149414,84.896790,265.493317,203.961411,84.407761,263.952393,157.314117,84.117119,318.231995,157.268250,83.813530,,,
25,0.125000,289.276550,254.368134,84.788170,321.307495,255.052750,85.948128,313.147888,204.134796,84.898567,329.812469,206.411835,85.504951,250.045364,206.156738,84.303574,255.264160,254.151855,84.895882,265.494934,203.954163,84.396317,263.958130,157.312912,84.118721,318.235229,157.283112,83.805130,,,
26,0.130000,289.280823,254.366852,84.785873,321.293762,255.039841,85.912498,313.150635,204.223877,84.694611,329.812439,206.412155,85.505409,250.049088,206.160782,84.301231,255.264816,254.152542,84.898628,265.457214,204.080170,84.508255,263.957825,157.311676,84.117584,318.199432,157.282990,83.822708,,,
27,0.135000,289.288696,254.365356,84.782417,321.376099,255.063293,86.011665,313.123657,204.302567,84.701393,329.810303,206.406738,85.502724,250.054718,206.152390,84.290871,255.264633,254.153427,84.895348,265.427002,204.161331,84.563629,263.953461,157.322876,84.120537,318.203186,157.280685,83.821625,,,
28,0.140000,289.285828,254.367294,84.783653,321.303192,255.060165,85.953094,313.122772,204.310806,84.711983,329.811401,206.415894,85.501465,250.006973,206.143463,84.220825,255.263535,254.150635,84.892937,265.528320,203.939041,84.378105,263.970367,157.281479,84.130928,318.232910,157.276474,83.808281,,,
29,0.145000,289.287079,254.361267,84.779457,321.298584,255.038025,85.912384,313.124756,204.294601,84.702888,329.807739,206.423828,85.503014,250.032806,206.162704,84.297585,255.264557,254.147827,84.896515,265.420715,204.094757,84.523018,263.957489,157.310120,84.117241,318.232239,157.271713,83.810486,,,
30,0.150000,289.281158,254.365417,84.779068,321.381287,255.068665,86.008614,313.142883,204.145386,84.900322,329.811829,206.422256,85.501083,250.001785,206.143082,84.222542,255.266846,254.145020,84.898216,265.533783,203.934174,84.381493,263.963287,157.314758,84.117905,318.249268,157.268768,83.800926,,,
31,0.155000,289.282135,254.366013,84.780754,321.378296,255.084183,86.038109,313.143066,204.231750,84.696373,329.806641,206.418625,85.508812,250.037430,206.163910,84.291985,255.269287,254.149323,84.895004,265.456207,204.064041,84.497925,263.960907,157.317322,84.115013,318.205292,157.278809,83.816704,,,
32,0.160000,289.288208,254.364136,84.778587,321.300995,255.051758,85.941788,313.125671,204.311401,84.703720,329.809296,206.424423,85.509499,250.049240,206.160004,84.301193,255.262527,254.150391,84.898407,265.424866,204.152237,84.558807,263.958832,157.311432,84.122841,318.216919,157.272995,83.829803,,,
33,0.165000,289.283112,254.370605,84.782829,321.300079,255.031265,85.904358,313.126740,204.307358,84.708794,329.808014,206.422348,85.509026,249.999512,206.145523,84.231606,255.265533,254.150604,84.899246,265.453705,204.134827,84.538078,263.962708,157.316422,84.122063,318.203278,157.285477,83.822243,,,
34,0.170000,289.285065,254.367081,84.779236,321.379272,255.066391,86.004250,313.128998,204.297058,84.710464,329.811615,206.422668,85.506561,249.982895,206.145020,84.231888,255.266434,254.151230,84.898918,265.457153,204.106232,84.523376,263.952332,157.313843,84.123215,318.234497,157.285278,83.820084,,,
35,0.175000,289.279297,254.364944,84.784622,321.302399,255.056686,85.953316,313.146149,204.143967,84.901550,329.807190,206.425262,85.504333,250.045212,206.155899,84.298691,255.260406,254.150452,84.902962,265.535034,203.929245,84.376709,263.953522,157.318161,84.116875,318.224121,157.285370,83.809288,,,
36,0.180000,289.276062,254.365768,84.789154,321.299957,255.039963,85.912437,313.148041,204.218597,84.690659,329.808655,206.425598,85.504036,250.010574,206.151688,84.219864,255.258804,254.150635,84.898399,265.458282,204.055542,84.488831,263.955414,157.318420,84.116829,318.220764,157.278046,83.820869,,,
37,0.185000,289.286896,254.361298,84.777214,321.381042,255.061157,86.001335,313.179291,204.307220,84.891441,329.809021,206.418991,85.497650,249.996613,206.147949,84.230553,255.265091,254.148514,84.900047,265.453644,204.119629,84.529556,263.953705,157.312149,84.122223,318.214600,157.281662,83.818909,,,
38,0.190000,289.288086,254.367050,84.778137,321.304596,255.050751,85.951111,313.147705,204.125519,84.896561,329.813995,206.413223,85.501389,250.000031,206.149246,84.225563,255.265381,254.154053,84.896271,265.586578,203.820389,84.264389,263.954926,157.309769,84.118004,318.196503,157.281067,83.825432,,,
39,0.195000,289.283112,254.364822,84.781525,321.379059,255.062943,86.001190,313.164581,204.367157,84.705788,329.809509,206.418457,85.501663,250.000839,206.146362,84.223709,255.262939,254.147797,84.902153,265.465546,204.033325,84.472725,263.975159,157.282242,84.125160,318.234741,157.269470,83.805298,,,
40,0.200000,289.277313,254.366928,84.785805,321.300934,255.054855,85.952087,313.115417,204.326279,84.709625,329.807617,206.430298,85.502457,249.650406,205.895645,84.201088,255.262939,254.149384,84.899734,265.458588,204.135437,84.536003,263.956055,157.307114,84.122780,318.188354,157.283401,83.833672,,,
41,0.205000,289.290192,254.362411,84.778091,321.299591,255.036713,85.910118,313.143127,204.142944,84.895950,329.806732,206.427032,85.506477,249.777054,206.028061,84.327461,255.262970,254.153259,84.895195,265.450287,204.139984,84.541725,263.956848,157.318695,84.119164,318.221375,157.275772,83.810425,,,
42,0.210000,289.280426,254.369080,84.780655,321.295593,255.037033,85.909691,313.149780,204.225708,84.688393,329.808472,206.419937,85.507286,249.969208,206.158478,84.230476,255.264282,254.154861,84.900360,265.448456,204.115356,84.532143,263.955292,157.324051,84.122818,318.194946,157.295334,83.843468,,,
43,0.215000,289.281097,254.372589,84.780899,321.295685,255.040375,85.919350,313.128754,204.297150,84.702324,329.809601,206.418808,85.506447,250.012283,206.156387,84.221504,255.262192,254.149353,84.895004,265.452301,204.106476,84.524818,263.945526,157.319641,84.117569,318.175629,157.293671,83.840240,,,
44,0.220000,289.282806,254.372421,84.781677,321.304230,255.036438,85.918915,313.128784,204.298157,84.705917,329.809052,206.421051,85.503212,250.045563,206.159668,84.291710,255.258652,254.154510,84.898659,265.493286,203.959320,84.408150,263.951691,157.313507,84.112167,318.217590,157.282349,83.820778,,,
45,0.225000,289.278503,254.367767,84.778893,321.385834,255.068390,86.007133,313.123169,204.295242,84.702873,329.805725,206.422836,85.505623,250.051056,206.158188,84.291550,255.261414,254.150085,84.899002,265.496063,203.949600,84.396843,263.958984,157.313141,84.112549,318.177124,157.293335,83.840042,,,
46,0.230000,289.283051,254.368332,84.781158,321.305145,255.050308,85.951164,313.124359,204.304825,84.709572,329.814026,206.419220,85.498779,250.048462,206.155045,84.295929,255.265869,254.146393,84.897003,265.457611,204.080765,84.503769,263.953766,157.315918,84.120720,318.197235,157.278763,83.836655,,,
47,0.235000,289.282440,254.361801,84.781456,321.296906,255.035492,85.911789,313.121521,204.306244,84.709656,329.802246,206.418716,85.501152,249.999039,206.147537,84.225525,255.261093,254.148788,84.897926,265.528931,203.936310,84.384125,263.953125,157.309082,84.112404,318.216766,157.269318,83.823051,,,
48,0.240000,289.282043,254.361801,84.782188,321.374634,255.066360,86.000198,313.115936,204.310699,84.712311,329.806488,206.416168,85.499397,249.998291,206.147186,84.223503,255.257370,254.153488,84.898788,265.427277,204.099182,84.519554,263.956696,157.311264,84.115234,318.244781,157.274261,83.798195,,,
49,0.245000,289.278046,254.368805,84.782097,321.377350,255.076111,86.032082,313.142303,204.144150,84.900398,329.807831,206.413406,85.507774,249.996964,206.151505,84.228691,255.260223,254.151703,84.898438,265.450775,204.132828,84.538300,263.958984,157.322113,84.120216,318.235718,157.268433,83.807732,,,
50,0.250000,289.288208,254.364334,84.774200,321.373657,255.077118,86.028557,313.149719,204.227066,84.694359,329.810699,206.429672,85.509789,250.045212,206.167023,84.299957,255.264313,254.151794,84.894524,265.452850,204.120300,84.529625,263.976257,157.282639,84.129402,318.248993,157.270035,83.816628,,,
51,0.255000,289.281830,254.367355,84.781914,321.373413,255.077667,86.029556,313.120728,204.307755,84.703270,329.815552,206.423950,85.506874,250.022141,206.148270,84.220070,255.261093,254.154053,84.896179,265.451324,204.112076,84.531654,263.951935,157.315292,84.119530,318.210999,157.283630,83.837883,,,
52,0.260000,289.281769,254.369385,84.782806,321.377563,255.078796,86.027687,313.122314,204.316208,84.712105,329.808868,206.429199,85.507195,249.997849,206.145554,84.225815,255.262192,254.156769,84.897156,265.457672,204.108673,84.518822,263.949768,157.326828,84.117790,318.220673,157.275864,83.814751,,,
53,0.265000,289.275513,254.368362,84.786552,321.303925,255.050385,85.939407,313.118652,204.315674,84.711678,329.807220,206.431961,85.509583,250.045181,206.163300,84.296600,255.269684,254.151489,84.894386,265.457184,204.108292,84.518883,263.954437,157.314896,84.118698,318.201965,157.286285,83.823090,,,
54,0.270000,289.282593,254.370773,84.775612,321.299835,255.029373,85.902084,313.123718,204.305588,84.706367,329.811737,206.425095,85.505165,250.055130,206.163986,84.293755,255.263626,254.149582,84.893898,265.530090,203.928436,84.377083,263.957611,157.312210,84.114868,318.253174,157.276764,83.801636,,,
55,0.275000,289.289581,254.358109,84.774117,321.303680,255.031235,85.903969,313.128174,204.293991,84.705093,329.808136,206.410782,85.498306,250.004318,206.138168,84.225815,255.261124,254.147476,84.896767,265.526428,203.921097,84.366005,263.955292,157.315445,84.115540,318.222382,157.270615,83.818489,,,
56,0.280000,289.283508,254.362167,84.780975,321.374298,255.066132,86.004143,313.125366,204.301208,84.711098,329.811859,206.417435,85.501060,249.996521,206.142441,84.224602,255.273941,254.144791,84.893799,265.459686,204.077057,84.496635,263.955933,157.313080,84.119362,318.224701,157.269150,83.812080,,,
57,0.285000,289.286041,254.358261,84.779900,321.296936,255.063629,85.951942,313.147095,204.136810,84.893990,329.806122,206.420609,85.508034,249.992432,206.145020,84.225319,255.257309,254.154526,84.898109,265.451477,204.127869,84.535202,263.952454,157.310699,84.118622,318.215820,157.277100,83.824753,,,
58,0.290000,289.288055,254.365448,84.776863,321.376404,255.067169,86.008224,313.155151,203.999359,84.893547,329.809967,206.419632,85.506454,250.041779,206.152618,84.299644,255.263062,254.150070,84.895432,265.458221,204.125000,84.530365,263.956543,157.308914,84.117416,318.205750,157.288727,83.829605,,,
59,0.295000,289.286926,254.365326,84.772202,321.298187,255.061447,85.945442,313.165680,203.971725,84.883118,329.809204,206.421188,85.511780,250.053055,206.154175,84.294273,255.257690,254.153458,84.893456,265.454803,204.117020,84.525215,263.952606,157.320343,84.119171,318.201782,157.293564,83.830208,,,
60,0.300000,289.283539,254.369980,84.782288,321.296204,255.044632,85.909706,313.153046,204.222977,84.683113,329.809845,206.422745,85.507431,250.008255,206.139969,84.225616,255.263687,254.150833,84.896370,265.422089,204.137497,84.547340,263.952881,157.318878,84.119637,318.235535,157.289352,83.800247,,,
61,0.305000,289.282257,254.369324,84.778725,321.302032,255.042191,85.908981,313.143372,204.175003,84.890549,329.806946,206.421722,85.510300,250.031296,206.157990,84.292969,255.260086,254.155273,84.901894,265.452393,204.114822,84.525192,263.956177,157.321625,84.116272,318.195465,157.290024,83.830177,,,
62,0.310000,289.281097,254.368073,84.777992,321.299530,255.039459,85.917961,313.152893,204.050629,84.896294,329.808167,206.418259,85.508972,250.003159,206.154984,84.230576,255.265503,254.154480,84.900185,265.455475,204.106400,84.522957,263.951813,157.322693,84.119827,318.205994,157.288849,83.834427,,,
63,0.315000,289.277374,254.363449,84.780998,321.376007,255.066391,86.008354,313.152374,204.215317,84.683121,329.811676,206.425064,85.510086,249.998398,206.149612,84.221375,255.264557,254.148956,84.898232,265.530334,203.930679,84.380913,263.957611,157.316330,84.117363,318.243134,157.270981,83.807266,,,
64,0.320000,289.284485,254.363953,84.781097,321.370178,255.081833,86.034065,313.178894,204.309006,84.891754,329.813568,206.411041,85.500824,250.029831,206.158646,84.300941,255.260849,254.147675,84.902199,265.534821,203.914337,84.362831,263.954285,157.312469,84.114960,318.199554,157.268173,83.822502,,,
65,0.325000,289.276276,254.366959,84.779549,321.367615,255.076385,86.030884,313.122040,204.302048,84.713577,329.806000,206.408997,85.501259,250.002258,206.145798,84.224236,255.263062,254.148544,84.896034,265.459045,204.078751,84.501526,263.969666,157.276688,84.131714,318.205170,157.276917,83.824486,,,
66,0.330000,289.277527,254.360138,84.780106,321.379425,255.074585,86.026871,313.177368,204.299698,84.891144,329.808685,206.418732,85.504730,250.000061,206.142120,84.225975,255.263901,254.148834,84.895149,265.449463,204.132996,84.539345,263.971924,157.273468,84.130913,318.210724,157.282120,83.823280,,,
67,0.335000,289.279083,254.365952,84.784584,321.298248,255.048660,85.933601,313.142670,204.111710,84.897583,329.806427,206.421738,85.507065,250.000214,206.146347,84.220924,255.255051,254.157928,84.900970,265.456818,204.118973,84.531860,263.973511,157.279007,84.130913,318.221771,157.289841,83.818085,,,
68,0.340000,289.278259,254.372086,84.782639,321.302216,255.030487,85.901733,313.159546,204.003769,84.889328,329.807159,206.422775,85.507378,250.044052,206.163712,84.297661,255.261566,254.159515,84.895851,265.448303,204.116989,84.523537,263.974396,157.285492,84.132683,318.210724,157.290298,83.825806,,,
69,0.345000,289.282806,254.372574,84.784134,321.296631,255.045242,85.914078,313.170898,203.990356,84.887100,329.812775,206.411804,85.504974,250.047333,206.163986,84.297981,255.261475,254.153259,84.899521,265.336853,204.260880,84.583931,263.956573,157.319626,84.117332,318.206238,157.288223,83.829346,,,
70,0.350000,289.284790,254.368240,84.780243,321.375793,255.065598,86.018898,313.159332,204.018600,84.892769,329.808380,206.425995,85.506943,250.012283,206.150330,84.220390,255.262344,254.151321,84.897354,265.414246,204.227905,84.599648,263.951172,157.325409,84.124504,318.232727,157.276184,83.821136,,,
71,0.355000,289.283264,254.359131,84.781029,321.298615,255.057068,85.955147,313.160522,204.042877,84.895073,329.810211,206.426651,85.503441,250.041840,206.165482,84.299072,255.263214,254.153168,84.898010,265.593628,203.788666,84.268097,263.955322,157.316940,84.122955,318.201263,157.288910,83.820389,,,
72,0.360000,289.280121,254.361237,84.779564,321.379852,255.062668,86.002472,313.158844,204.051132,84.889908,329.810577,206.413605,85.500465,249.838638,206.057800,84.275360,255.263901,254.154419,84.905991,265.473053,204.019485,84.464699,263.973694,157.286255,84.135986,318.193115,157.281448,83.833992,,,
73,0.365000,289.282440,254.369385,84.780998,321.308136,255.047256,85.940216,313.140778,204.259537,84.695419,329.808746,206.415802,85.500259,249.867096,206.024399,84.294502,255.262909,254.151077,84.899895,265.418396,204.165665,84.562782,263.951752,157.313782,84.120132,318.223541,157.273117,83.814461,,,
74,0.370000,289.281494,254.365509,84.783012,321.381592,255.059875,86.002045,313.116455,204.309326,84.699257,329.811707,206.408783,85.501266,250.017578,206.166016,84.311745,255.260849,254.151199,84.900688,265.454315,204.145081,84.544151,263.957062,157.310059,84.115730,318.216766,157.283340,83.812904,,,
75,0.375000,289.281281,254.367645,84.788162,321.307648,255.047256,85.946518,313.140808,204.157043,84.897484,329.806549,206.419067,85.503113,250.008942,206.141922,84.214142,255.270721,254.149490,84.900215,265.451447,204.111404,84.524742,263.957733,157.309982,84.119080,318.197845,157.284073,83.830582,,,
76,0.380000,289.281219,254.370453,84.783043,321.301117,255.035675,85.910263,313.144196,204.230621,84.691887,329.807526,206.417648,85.506279,249.644226,205.901901,84.204285,255.260315,254.148270,84.895706,265.424438,204.128937,84.547806,263.957977,157.321594,84.121437,318.204559,157.286957,83.838348,,,
77,0.385000,289.282654,254.358505,84.780762,321.380432,255.068542,86.008293,313.154907,204.148514,84.889236,329.806854,206.429321,85.505722,249.746155,206.005722,84.264679,255.263657,254.145172,84.900757,265.450653,204.113373,84.530434,263.956573,157.321274,84.121376,318.213776,157.287369,83.827431,,,
78,0.390000,289.277832,254.368515,84.782379,321.296967,255.057724,85.952217,313.147949,204.034882,84.900299,329.802429,206.436310,85.512604,249.971115,206.156815,84.235352,255.260590,254.145111,84.897079,265.339539,204.255585,84.588684,263.956024,157.314301,84.121109,318.234070,157.285233,83.826118,,,
79,0.395000,289.284058,254.364609,84.780701,321.373322,255.069382,86.007172,313.158142,203.999084,84.888329,329.807190,206.436829,85.511932,250.023865,206.151276,84.219765,255.265686,254.149796,84.896980,265.606873,203.805618,84.254044,263.953217,157.321930,84.120712,318.239105,157.294083,83.821991,,,
80,0.400000,289.278778,254.369827,84.783981,321.303101,255.053192,85.949165,313.145050,204.227478,84.693489,329.809723,206.411423,85.505806,250.008606,206.146591,84.228142,255.268906,254.152115,84.899994,265.467957,204.021347,84.472092,263.976501,157.289383,84.132484,318.177582,157.294846,83.835045,,,
81,0.405000,289.279114,254.369110,84.780678,321.301880,255.038116,85.913193,313.121735,204.306366,84.709579,329.810303,206.419220,85.501686,249.999557,206.149979,84.223106,255.260376,254.155151,84.900345,265.456970,204.133804,84.536423,263.953613,157.313766,84.119858,318.225769,157.277512,83.815605,,,
82,0.410000,289.286713,254.372055,84.783028,321.377441,255.066071,86.005730,313.124329,204.309799,84.709290,329.812775,206.419510,85.501602,250.001633,206.156235,84.229187,255.266541,254.149643,84.900276,265.452484,204.140533,84.541008,263.955505,157.312286,84.116631,318.222198,157.270370,83.813393,,,
83,0.415000,289.285248,254.368301,84.776642,321.376984,255.079269,86.037476,313.173920,204.294769,84.893661,329.810242,206.410370,85.499878,250.040680,206.160202,84.299149,255.264603,254.153305,84.898354,265.451019,204.115723,84.534470,263.954895,157.301254,84.116585,318.214539,157.275574,83.808945,,,
84,0.420000,289.284210,254.362488,84.778587,321.379456,255.078918,86.029205,313.134705,204.280411,84.702919,329.808563,206.418808,85.507858,250.007507,206.150024,84.220161,255.266037,254.146927,84.894760,265.528351,203.932861,84.380127,263.957489,157.307556,84.120728,318.213348,157.281616,83.820755,,,
85,0.425000,289.283600,254.366516,84.783524,321.298309,255.050446,85.939491,313.153168,204.421616,84.711502,329.813354,206.420090,85.504089,249.996506,206.139450,84.225708,255.270157,254.147522,84.898460,265.460632,204.058655,84.488724,263.953217,157.319672,84.119957,318.224060,157.278000,83.827141,,,
