Format Version,1.23,Take Name,C22_F_4,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-09 10.05.57.665 AM,Capture Start Frame,111583,Total Frames in Take,7528,Total Exported Frames,7528,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1043,Unlabeled 1043,Unlabeled 1043,Unlabeled 1044,Unlabeled 1044,Unlabeled 1044,Unlabeled 1045,Unlabeled 1045,Unlabeled 1045,Unlabeled 1046,Unlabeled 1046,Unlabeled 1046,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050,Unlabeled 1051,Unlabeled 1051,Unlabeled 1051
,ID,"5180B1AAA7B7411F1","5180B1AAA7B7411F1","5180B1AAA7B7411F1","4D180B1AAA7B7411F1","4D180B1AAA7B7411F1","4D180B1AAA7B7411F1","90180B1AAA7B7411F1","90180B1AAA7B7411F1","90180B1AAA7B7411F1","91180B1AAA7B7411F1","91180B1AAA7B7411F1","91180B1AAA7B7411F1","95180B1AAA7B7411F1","95180B1AAA7B7411F1","95180B1AAA7B7411F1","97180B1AAA7B7411F1","97180B1AAA7B7411F1","97180B1AAA7B7411F1","99180B1AAA7B7411F1","99180B1AAA7B7411F1","99180B1AAA7B7411F1","9B180B1AAA7B7411F1","9B180B1AAA7B7411F1","9B180B1AAA7B7411F1","9D180B1AAA7B7411F1","9D180B1AAA7B7411F1","9D180B1AAA7B7411F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,327.019623,213.163193,86.279465,261.635986,175.110199,85.246780,248.520523,213.812668,85.576279,255.427628,261.400604,85.419235,264.151398,212.279327,84.709335,311.484436,211.523224,85.651711,320.886322,261.071564,86.782043,288.163757,261.240997,85.769119,313.229034,173.779465,86.511078
1,0.005000,327.015900,213.168106,86.282089,261.714996,175.049622,85.195717,248.689240,213.960037,85.359871,255.424316,261.402893,85.427284,264.149353,212.277969,84.736984,311.583069,211.364243,85.530449,320.886017,261.071289,86.788185,288.156799,261.236206,85.769348,313.230194,173.774368,86.517181
2,0.010000,327.020752,213.163956,86.282417,261.639282,175.110809,85.251884,248.792603,213.953445,85.302345,255.425186,261.398376,85.424049,264.152588,212.268890,84.738701,311.599396,211.297470,85.481712,320.889374,261.069580,86.782570,288.164429,261.236572,85.765060,313.227478,173.777512,86.513992
3,0.015000,327.013123,213.155212,86.279655,261.632019,175.134644,85.252686,248.530655,213.868118,85.232056,255.429001,261.400269,85.419876,264.147797,212.272430,84.716217,311.603394,211.266281,85.466354,320.887146,261.066650,86.781883,288.161713,261.241180,85.767807,313.222931,173.780930,86.514076
4,0.020000,327.024872,213.165421,86.279305,261.711792,175.060059,85.190804,248.297684,213.754913,85.420456,255.428101,261.402649,85.417259,264.076996,212.187393,84.729568,311.604126,211.289490,85.478607,320.886688,261.065308,86.785263,288.157013,261.239655,85.769501,313.216309,173.789917,86.523430
5,0.025000,327.018219,213.156235,86.278694,261.642731,175.111069,85.249931,248.172272,213.745529,85.300262,255.420837,261.403931,85.421745,264.067261,212.181442,84.752701,311.601898,211.276398,85.479858,320.886597,261.068359,86.789940,288.162201,261.237030,85.760635,313.216522,173.791138,86.524643
6,0.030000,327.017761,213.168976,86.284286,261.634888,175.125397,85.260796,248.233963,213.750671,85.421555,255.425095,261.404175,85.423836,264.148438,212.272095,84.743614,311.600464,211.300888,85.486015,320.888184,261.069611,86.782120,288.163727,261.234772,85.765465,313.213837,173.794693,86.528435
