,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1031,Unlabeled 1031,Unlabeled 1031,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032,Unlabeled 1033,Unlabeled 1033,Unlabeled 1033,Unlabeled 1034,Unlabeled 1034,Unlabeled 1034,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035,Unlabeled 1036,Unlabeled 1036,Unlabeled 1036,Unlabeled 1037,Unlabeled 1037,Unlabeled 1037,Unlabeled 1038,Unlabeled 1038,Unlabeled 1038,Unlabeled 1039,Unlabeled 1039,Unlabeled 1039,Unlabeled 1040,Unlabeled 1040,Unlabeled 1040,Unlabeled 1041,Unlabeled 1041,Unlabeled 1041
,ID,"1C4CCB1897AA411F1","1C4CCB1897AA411F1","1C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","1BC4CCB1897AA411F1","1BC4CCB1897AA411F1","1BC4CCB1897AA411F1","1CC4CCB1897AA411F1","1CC4CCB1897AA411F1","1CC4CCB1897AA411F1","1DC4CCB1897AA411F1","1DC4CCB1897AA411F1","1DC4CCB1897AA411F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.050000,257.300751,258.669556,85.592415,323.045746,258.328064,86.265938,251.403152,209.356186,85.056938,267.084351,208.676178,85.770142,265.417053,180.998276,84.993149,314.442932,209.007507,86.300545,329.833008,209.351105,87.250755,290.418213,259.036346,85.997406,315.366974,181.248962,85.895508,1323.795654,-640.919556,-326.599396,,,,,,
11,0.055000,257.296814,258.671265,85.590309,323.044525,258.323029,86.264610,251.405182,209.358322,85.062256,267.158112,208.636566,85.693108,265.412231,181.005386,84.996254,314.446594,209.007660,86.299995,329.829773,209.360626,87.255455,290.417511,259.026276,85.987938,315.333618,181.263855,85.907784,1323.806030,-640.925232,-326.609497,,,,,,
12,0.060000,257.274139,258.635925,85.516228,323.050262,258.321289,86.267250,251.402908,209.357544,85.063904,267.098999,208.644867,85.736015,265.417755,181.005188,84.997314,314.446106,209.009979,86.303970,329.829681,209.361328,87.256340,290.420532,259.036102,85.993393,315.358551,181.251816,85.904388,1323.813477,-640.977234,-326.629791,,,,,,
13,0.065000,257.292786,258.679199,85.586998,323.047882,258.323486,86.264290,251.398178,209.356644,85.060104,267.167725,208.619980,85.667496,265.411377,181.014603,85.000748,314.450653,209.011902,86.306084,329.829926,209.361359,87.255814,290.421051,259.040649,85.988564,315.372131,181.241730,85.896820,1323.788696,-640.924805,-326.601715,,,,,,
14,0.070000,257.516571,258.548279,85.470146,323.047394,258.319702,86.265991,251.413254,209.357574,85.058037,267.087830,208.673401,85.766022,265.418884,181.004257,85.000282,314.441956,209.015274,86.306442,329.829071,209.357422,87.256790,290.422211,259.040222,85.990372,315.358551,181.249115,85.895599,1323.796387,-640.897766,-326.563843,,,,,,
15,0.075000,257.272552,258.628632,85.510216,323.048370,258.321106,86.259666,251.402863,209.358780,85.062027,267.063416,208.719986,85.829353,265.420044,181.003525,84.998962,314.450439,209.010742,86.303535,329.829559,209.354584,87.257225,290.423828,259.030792,85.993774,315.354584,181.250946,85.898369,1323.807251,-640.876831,-326.589661,,,,,,
16,0.080000,257.512115,258.537476,85.463371,323.046967,258.322113,86.260345,251.407684,209.359879,85.057098,267.165405,208.635483,85.692581,265.456177,181.146713,84.907654,314.446259,209.017792,86.301842,329.830780,209.361862,87.256271,290.425995,259.022430,85.989838,315.355469,181.251038,85.904648,1323.783569,-640.910095,-326.585815,,,,,,
17,0.085000,257.300629,258.664154,85.589058,323.054382,258.319824,86.259995,251.414932,209.352463,85.052383,267.109680,208.634506,85.715546,265.421204,181.062485,85.011375,314.444702,209.011124,86.301353,329.833893,209.361053,87.255234,290.427429,259.031067,85.994987,315.356110,181.247360,85.891693,1323.774658,-640.879517,-326.578979,,,,,,
18,0.090000,257.301483,258.665649,85.592125,323.050751,258.321808,86.260803,251.399780,209.353455,85.065971,267.066132,208.706299,85.793861,265.416046,180.998520,84.998024,314.445587,209.010223,86.301559,329.829559,209.355377,87.255226,290.422302,259.033447,85.990891,315.374359,181.253494,85.888336,1323.789307,-640.874451,-326.574310,,,,,,
19,0.095000,257.520447,258.546112,85.467468,323.050812,258.317474,86.257904,251.402802,209.357788,85.057503,267.056824,208.729797,85.831436,265.417908,180.989197,84.991180,314.448181,209.013779,86.300919,329.719543,209.373230,87.303940,290.461670,258.974365,86.052528,315.382812,181.238678,85.871971,1323.776978,-640.826355,-326.544739,,,,,,
