time_s,arduino_ms,force_N,rx_ohm,state,step,target_strain_pct,raw_line
0.0004808,5713475,-0.02,3.04,DONE,8,5,"DATA,5713475,-0.020,3.040,DONE,8,5.000"
0.0842289,5713575,-0.02,3.046,DONE,8,5,"DATA,5713575,-0.020,3.046,DONE,8,5.000"
0.3391698,5713675,-0.02,3.057,DONE,8,5,"DATA,5713675,-0.020,3.057,DONE,8,5.000"
0.340644,5713775,-0.02,3.068,DONE,8,5,"DATA,5713775,-0.020,3.068,DONE,8,5.000"
0.384791,5713875,-0.02,2.085,DONE,8,5,"DATA,5713875,-0.020,2.085,DONE,8,5.000"
0.4803607,5713975,-0.02,3.053,DONE,8,5,"DATA,5713975,-0.020,3.053,DONE,8,5.000"
0.5768896,5714075,-0.02,3.048,DONE,8,5,"DATA,5714075,-0.020,3.048,DONE,8,5.000"
0.6860106,5714175,-0.02,3.056,DONE,8,5,"DATA,5714175,-0.020,3.056,DONE,8,5.000"
0.7818376,5714275,-0.02,3.06,DONE,8,5,"DATA,5714275,-0.020,3.060,DONE,8,5.000"
0.8771138,5714375,-0.02,3.058,DONE,8,5,"DATA,5714375,-0.020,3.058,DONE,8,5.000"
0.9877068,5714475,-0.02,3.079,DONE,8,5,"DATA,5714475,-0.020,3.079,DONE,8,5.000"
1.0831915,5714575,-0.02,3.082,DONE,8,5,"DATA,5714575,-0.020,3.082,DONE,8,5.000"
1.1788911,5714675,-0.02,3.084,DONE,8,5,"DATA,5714675,-0.020,3.084,DONE,8,5.000"
1.2751805,5714775,-0.02,3.108,DONE,8,5,"DATA,5714775,-0.020,3.108,DONE,8,5.000"
1.3866026,5714875,-0.02,3.114,DONE,8,5,"DATA,5714875,-0.020,3.114,DONE,8,5.000"
1.4890781,5714975,-0.02,3.088,DONE,8,5,"DATA,5714975,-0.020,3.088,DONE,8,5.000"
1.5775837,5715075,-0.02,3.109,DONE,8,5,"DATA,5715075,-0.020,3.109,DONE,8,5.000"
1.6738181,5715175,-0.02,3.127,DONE,8,5,"DATA,5715175,-0.020,3.127,DONE,8,5.000"
1.7861228,5715275,-0.02,3.14,DONE,8,5,"DATA,5715275,-0.020,3.140,DONE,8,5.000"
1.8819259,5715375,-0.02,3.155,DONE,8,5,"DATA,5715375,-0.020,3.155,DONE,8,5.000"
1.9779541,5715475,-0.02,3.134,DONE,8,5,"DATA,5715475,-0.020,3.134,DONE,8,5.000"
2.0898706,5715575,-0.02,3.162,DONE,8,5,"DATA,5715575,-0.020,3.162,DONE,8,5.000"
2.1859007,5715675,-0.02,3.162,DONE,8,5,"DATA,5715675,-0.020,3.162,DONE,8,5.000"
2.2807565,5715775,-0.019,3.186,DONE,8,5,"DATA,5715775,-0.019,3.186,DONE,8,5.000"
2.38964,5715875,-0.02,3.194,DONE,8,5,"DATA,5715875,-0.020,3.194,DONE,8,5.000"
2.4848386,5715975,-0.02,3.185,DONE,8,5,"DATA,5715975,-0.020,3.185,DONE,8,5.000"
2.5788015,5716075,-0.02,3.216,DONE,8,5,"DATA,5716075,-0.020,3.216,DONE,8,5.000"
2.689749,5716175,-0.02,3.233,DONE,8,5,"DATA,5716175,-0.020,3.233,DONE,8,5.000"
2.785555,5716275,-0.02,3.246,DONE,8,5,"DATA,5716275,-0.020,3.246,DONE,8,5.000"
2.8810877,5716375,-0.019,3.249,DONE,8,5,"DATA,5716375,-0.019,3.249,DONE,8,5.000"
2.9759743,5716475,-0.019,3.249,DONE,8,5,"DATA,5716475,-0.019,3.249,DONE,8,5.000"
3.0883692,5716575,-0.019,3.28,DONE,8,5,"DATA,5716575,-0.019,3.280,DONE,8,5.000"
3.1836351,5716675,-0.019,3.286,DONE,8,5,"DATA,5716675,-0.019,3.286,DONE,8,5.000"
3.277516,5716775,-0.019,3.287,DONE,8,5,"DATA,5716775,-0.019,3.287,DONE,8,5.000"
3.3893734,5716875,-0.019,3.286,DONE,8,5,"DATA,5716875,-0.019,3.286,DONE,8,5.000"
3.4854382,5716975,-0.019,3.309,DONE,8,5,"DATA,5716975,-0.019,3.309,DONE,8,5.000"
3.5798454,5717075,-0.019,3.309,DONE,8,5,"DATA,5717075,-0.019,3.309,DONE,8,5.000"
3.6910858,5717175,-0.019,3.306,DONE,8,5,"DATA,5717175,-0.019,3.306,DONE,8,5.000"
3.7864233,5717275,-0.019,3.272,DONE,8,5,"DATA,5717275,-0.019,3.272,DONE,8,5.000"
3.8821829,5717375,-0.019,3.299,DONE,8,5,"DATA,5717375,-0.019,3.299,DONE,8,5.000"
3.9778357,5717475,-0.019,3.314,DONE,8,5,"DATA,5717475,-0.019,3.314,DONE,8,5.000"
4.0884086,5717575,-0.019,3.316,DONE,8,5,"DATA,5717575,-0.019,3.316,DONE,8,5.000"
4.1863985,5717675,-0.019,3.317,DONE,8,5,"DATA,5717675,-0.019,3.317,DONE,8,5.000"
4.2803367,5717775,-0.019,3.328,DONE,8,5,"DATA,5717775,-0.019,3.328,DONE,8,5.000"
4.3922708,5717875,-0.02,3.311,DONE,8,5,"DATA,5717875,-0.020,3.311,DONE,8,5.000"
4.4877864,5717975,-0.02,3.325,DONE,8,5,"DATA,5717975,-0.020,3.325,DONE,8,5.000"
4.5834229,5718075,-0.02,3.32,DONE,8,5,"DATA,5718075,-0.020,3.320,DONE,8,5.000"
4.6797875,5718175,-0.019,3.308,DONE,8,5,"DATA,5718175,-0.019,3.308,DONE,8,5.000"
