time_s,arduino_ms,force_N,rx_ohm,state,cycle,target_force_N,measure_needed,measure_ready,hold_elapsed_s,raw_line
0.0005061,3486221,-0.097,4.183,DONE,20,0,0,0,0,"DATA,3486221,-0.097,4.183,DONE,20,0.000,0,0,0.00"
0.1214998,3486321,-0.097,4.176,DONE,20,0,0,0,0,"DATA,3486321,-0.097,4.176,DONE,20,0.000,0,0,0.00"
0.2034793,3486421,-0.098,4.185,DONE,20,0,0,0,0,"DATA,3486421,-0.098,4.185,DONE,20,0.000,0,0,0.00"
0.2981963,3486521,-0.098,4.181,DONE,20,0,0,0,0,"DATA,3486521,-0.098,4.181,DONE,20,0.000,0,0,0.00"
0.3933441,3486621,-0.097,4.16,DONE,20,0,0,0,0,"DATA,3486621,-0.097,4.160,DONE,20,0.000,0,0,0.00"
0.5044647,3486721,-0.097,4.171,DONE,20,0,0,0,0,"DATA,3486721,-0.097,4.171,DONE,20,0.000,0,0,0.00"
0.5988096,3486821,-0.097,4.187,DONE,20,0,0,0,0,"DATA,3486821,-0.097,4.187,DONE,20,0.000,0,0,0.00"
0.6947683,3486921,-0.097,4.181,DONE,20,0,0,0,0,"DATA,3486921,-0.097,4.181,DONE,20,0.000,0,0,0.00"
0.8056585,3487021,-0.097,4.186,DONE,20,0,0,0,0,"DATA,3487021,-0.097,4.186,DONE,20,0.000,0,0,0.00"
0.9006897,3487121,-0.097,4.187,DONE,20,0,0,0,0,"DATA,3487121,-0.097,4.187,DONE,20,0.000,0,0,0.00"
0.9956244,3487221,-0.097,2.499,DONE,20,0,0,0,0,"DATA,3487221,-0.097,2.499,DONE,20,0.000,0,0,0.00"
1.1058462,3487321,-0.097,4.194,DONE,20,0,0,0,0,"DATA,3487321,-0.097,4.194,DONE,20,0.000,0,0,0.00"
1.2020781,3487421,-0.097,4.185,DONE,20,0,0,0,0,"DATA,3487421,-0.097,4.185,DONE,20,0.000,0,0,0.00"
1.2974956,3487521,-0.097,4.181,DONE,20,0,0,0,0,"DATA,3487521,-0.097,4.181,DONE,20,0.000,0,0,0.00"
1.3936386,3487621,-0.097,4.184,DONE,20,0,0,0,0,"DATA,3487621,-0.097,4.184,DONE,20,0.000,0,0,0.00"
2.3695815,3488589,0,3.957,DONE,20,0,0,0,0,"DATA,3488589,0.000,3.957,DONE,20,0.000,0,0,0.00"
2.4637849,3488689,-0,3.966,DONE,20,0,0,0,0,"DATA,3488689,-0.000,3.966,DONE,20,0.000,0,0,0.00"
2.5757371,3488789,0,3.962,DONE,20,0,0,0,0,"DATA,3488789,0.000,3.962,DONE,20,0.000,0,0,0.00"
2.6697257,3488889,-0,3.964,DONE,20,0,0,0,0,"DATA,3488889,-0.000,3.964,DONE,20,0.000,0,0,0.00"
2.7657748,3488989,-0,3.942,DONE,20,0,0,0,0,"DATA,3488989,-0.000,3.942,DONE,20,0.000,0,0,0.00"
2.8758828,3489089,0,3.958,DONE,20,0,0,0,0,"DATA,3489089,0.000,3.958,DONE,20,0.000,0,0,0.00"
2.9713886,3489189,0,3.947,DONE,20,0,0,0,0,"DATA,3489189,0.000,3.947,DONE,20,0.000,0,0,0.00"
3.0673364,3489289,0,3.973,DONE,20,0,0,0,0,"DATA,3489289,0.000,3.973,DONE,20,0.000,0,0,0.00"
3.16301,3489389,-0,3.942,DONE,20,0,0,0,0,"DATA,3489389,-0.000,3.942,DONE,20,0.000,0,0,0.00"
3.2741438,3489489,-0,3.947,DONE,20,0,0,0,0,"DATA,3489489,-0.000,3.947,DONE,20,0.000,0,0,0.00"
3.3673543,3489589,-0,3.948,DONE,20,0,0,0,0,"DATA,3489589,-0.000,3.948,DONE,20,0.000,0,0,0.00"
3.462667,3489689,-0,3.954,DONE,20,0,0,0,0,"DATA,3489689,-0.000,3.954,DONE,20,0.000,0,0,0.00"
3.5736716,3489789,-0,3.958,DONE,20,0,0,0,0,"DATA,3489789,-0.000,3.958,DONE,20,0.000,0,0,0.00"
3.6677419,3489889,-0,3.936,DONE,20,0,0,0,0,"DATA,3489889,-0.000,3.936,DONE,20,0.000,0,0,0.00"
3.7779808,3489989,-0,3.829,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3489989,-0.000,3.829,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
3.8727617,3490089,-0,3.788,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490089,-0.000,3.788,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
3.9676759,3490189,-0,3.531,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490189,-0.000,3.531,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.0673981,3490289,-0,3.588,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490289,-0.000,3.588,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.1774088,3490389,-0,3.777,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490389,-0.000,3.777,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.2732557,3490489,-0,3.876,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490489,-0.000,3.876,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.3688522,3490589,-0,3.631,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490589,-0.000,3.631,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.4777447,3490689,0,3.672,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490689,0.000,3.672,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.5727967,3490789,0,3.733,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490789,0.000,3.733,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.6680105,3490889,0,3.803,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490889,0.000,3.803,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.7941753,3490989,-0,3.541,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3490989,-0.000,3.541,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.8742562,3491089,0,3.492,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3491089,0.000,3.492,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
4.9672847,3491189,0.001,3.676,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3491189,0.001,3.676,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
5.0783612,3491289,0.002,3.745,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3491289,0.002,3.745,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
5.1743069,3491389,0.003,3.812,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3491389,0.003,3.812,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
5.269588,3491489,0.003,3.604,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3491489,0.003,3.604,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
5.3652295,3491589,0.004,3.626,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,3491589,0.004,3.626,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
