time_s,arduino_ms,force_N,rx_ohm,state,cycle,target_force_N,measure_needed,measure_ready,hold_elapsed_s,raw_line
0.0004999,78339,-2.904,6.997,IDLE,0,0,0,0,0,"DATA,78339,-2.904,6.997,IDLE,0,0.000,0,0,0.00"
0.0641075,78439,-2.905,7.012,IDLE,0,0,0,0,0,"DATA,78439,-2.905,7.012,IDLE,0,0.000,0,0,0.00"
0.2325638,78539,-2.904,7.021,IDLE,0,0,0,0,0,"DATA,78539,-2.904,7.021,IDLE,0,0.000,0,0,0.00"
0.262487,78639,-2.904,7.026,IDLE,0,0,0,0,0,"DATA,78639,-2.904,7.026,IDLE,0,0.000,0,0,0.00"
0.3743795,78739,-2.904,7.014,IDLE,0,0,0,0,0,"DATA,78739,-2.904,7.014,IDLE,0,0.000,0,0,0.00"
0.4695536,78839,-2.904,7.026,IDLE,0,0,0,0,0,"DATA,78839,-2.904,7.026,IDLE,0,0.000,0,0,0.00"
0.5644383,78939,-2.904,7.033,IDLE,0,0,0,0,0,"DATA,78939,-2.904,7.033,IDLE,0,0.000,0,0,0.00"
0.6762776,79039,-2.904,6.994,IDLE,0,0,0,0,0,"DATA,79039,-2.904,6.994,IDLE,0,0.000,0,0,0.00"
0.7720087,79139,-2.904,6.976,IDLE,0,0,0,0,0,"DATA,79139,-2.904,6.976,IDLE,0,0.000,0,0,0.00"
0.8672811,79239,-2.904,6.987,IDLE,0,0,0,0,0,"DATA,79239,-2.904,6.987,IDLE,0,0.000,0,0,0.00"
0.9622216,79339,-2.904,6.996,IDLE,0,0,0,0,0,"DATA,79339,-2.904,6.996,IDLE,0,0.000,0,0,0.00"
1.0742308,79439,-2.904,7.015,IDLE,0,0,0,0,0,"DATA,79439,-2.904,7.015,IDLE,0,0.000,0,0,0.00"
1.1711617,79539,-2.904,7.02,IDLE,0,0,0,0,0,"DATA,79539,-2.904,7.020,IDLE,0,0.000,0,0,0.00"
1.2646483,79639,-2.904,7.007,IDLE,0,0,0,0,0,"DATA,79639,-2.904,7.007,IDLE,0,0.000,0,0,0.00"
