time_s,arduino_ms,force_N,rx_ohm,state,step,target_strain_pct,raw_line
0.0325788,6881880,0.02,4.514,DONE,8,5,"DATA,6881880,0.020,4.514,DONE,8,5.000"
0.1898749,6881980,0.02,4.516,DONE,8,5,"DATA,6881980,0.020,4.516,DONE,8,5.000"
0.22918,6882080,0.02,4.497,DONE,8,5,"DATA,6882080,0.020,4.497,DONE,8,5.000"
0.3254234,6882180,0.02,4.484,DONE,8,5,"DATA,6882180,0.020,4.484,DONE,8,5.000"
0.4359367,6882280,0.02,4.485,DONE,8,5,"DATA,6882280,0.020,4.485,DONE,8,5.000"
0.531743,6882380,0.02,4.497,DONE,8,5,"DATA,6882380,0.020,4.497,DONE,8,5.000"
0.6272255,6882480,0.021,4.498,DONE,8,5,"DATA,6882480,0.021,4.498,DONE,8,5.000"
0.7382101,6882580,0.02,4.504,DONE,8,5,"DATA,6882580,0.020,4.504,DONE,8,5.000"
0.8334259,6882680,0.02,4.479,DONE,8,5,"DATA,6882680,0.020,4.479,DONE,8,5.000"
0.9281311,6882780,0.02,4.495,DONE,8,5,"DATA,6882780,0.020,4.495,DONE,8,5.000"
1.0389748,6882880,0.02,4.506,DONE,8,5,"DATA,6882880,0.020,4.506,DONE,8,5.000"
1.1347005,6882980,0.021,4.493,DONE,8,5,"DATA,6882980,0.021,4.493,DONE,8,5.000"
1.2299582,6883080,0.02,4.472,DONE,8,5,"DATA,6883080,0.020,4.472,DONE,8,5.000"
1.3249344,6883180,0.02,4.501,DONE,8,5,"DATA,6883180,0.020,4.501,DONE,8,5.000"
1.4351196,6883280,0.02,4.485,DONE,8,5,"DATA,6883280,0.020,4.485,DONE,8,5.000"
1.5304643,6883380,0.021,4.52,DONE,8,5,"DATA,6883380,0.021,4.520,DONE,8,5.000"
1.6248306,6883480,0.021,4.504,DONE,8,5,"DATA,6883480,0.021,4.504,DONE,8,5.000"
1.7361237,6883580,0.021,4.508,DONE,8,5,"DATA,6883580,0.021,4.508,DONE,8,5.000"
1.8317323,6883680,0.021,4.513,DONE,8,5,"DATA,6883680,0.021,4.513,DONE,8,5.000"
1.9269673,6883780,0.021,4.5,DONE,8,5,"DATA,6883780,0.021,4.500,DONE,8,5.000"
2.0382681,6883880,0.021,4.506,DONE,8,5,"DATA,6883880,0.021,4.506,DONE,8,5.000"
2.1327045,6883980,0.021,4.521,DONE,8,5,"DATA,6883980,0.021,4.521,DONE,8,5.000"
2.2277133,6884080,0.021,4.524,DONE,8,5,"DATA,6884080,0.021,4.524,DONE,8,5.000"
2.3368665,6884180,0.021,4.513,DONE,8,5,"DATA,6884180,0.021,4.513,DONE,8,5.000"
2.4321694,6884280,0.021,4.537,DONE,8,5,"DATA,6884280,0.021,4.537,DONE,8,5.000"
2.5304106,6884380,0.021,4.476,DONE,8,5,"DATA,6884380,0.021,4.476,DONE,8,5.000"
2.6255739,6884480,0.021,4.532,DONE,8,5,"DATA,6884480,0.021,4.532,DONE,8,5.000"
2.7377233,6884580,0.021,4.511,DONE,8,5,"DATA,6884580,0.021,4.511,DONE,8,5.000"
2.8326215,6884680,0.021,4.537,DONE,8,5,"DATA,6884680,0.021,4.537,DONE,8,5.000"
2.9313693,6884780,0.021,4.545,DONE,8,5,"DATA,6884780,0.021,4.545,DONE,8,5.000"
3.0384765,6884880,0.021,4.533,DONE,8,5,"DATA,6884880,0.021,4.533,DONE,8,5.000"
3.136188,6884980,0.021,4.54,DONE,8,5,"DATA,6884980,0.021,4.540,DONE,8,5.000"
4.1217862,6885959,0,4.564,DONE,8,5,"DATA,6885959,0.000,4.564,DONE,8,5.000"
4.2169986,6886059,0,4.523,DONE,8,5,"DATA,6886059,0.000,4.523,DONE,8,5.000"
4.3134104,6886159,0,4.544,DONE,8,5,"DATA,6886159,0.000,4.544,DONE,8,5.000"
4.4076226,6886259,0,4.581,DONE,8,5,"DATA,6886259,0.000,4.581,DONE,8,5.000"
4.5181699,6886359,0,4.551,DONE,8,5,"DATA,6886359,0.000,4.551,DONE,8,5.000"
