time_s,arduino_ms,force_N,rx_ohm,state,cycle,target_force_N,measure_needed,measure_ready,hold_elapsed_s,raw_line
0.000485,1433082,-0.015,6.27,DONE,20,0,0,0,0,"DATA,1433082,-0.015,6.270,DONE,20,0.000,0,0,0.00"
0.0515252,1433182,-0.015,6.283,DONE,20,0,0,0,0,"DATA,1433182,-0.015,6.283,DONE,20,0.000,0,0,0.00"
0.2169536,1433282,-0.015,6.274,DONE,20,0,0,0,0,"DATA,1433282,-0.015,6.274,DONE,20,0.000,0,0,0.00"
0.2399274,1433382,-0.015,6.298,DONE,20,0,0,0,0,"DATA,1433382,-0.015,6.298,DONE,20,0.000,0,0,0.00"
0.3526951,1433482,-0.015,6.288,DONE,20,0,0,0,0,"DATA,1433482,-0.015,6.288,DONE,20,0.000,0,0,0.00"
0.4486408,1433582,-0.015,6.302,DONE,20,0,0,0,0,"DATA,1433582,-0.015,6.302,DONE,20,0.000,0,0,0.00"
0.5427316,1433682,-0.015,6.286,DONE,20,0,0,0,0,"DATA,1433682,-0.015,6.286,DONE,20,0.000,0,0,0.00"
0.6546294,1433782,-0.015,6.271,DONE,20,0,0,0,0,"DATA,1433782,-0.015,6.271,DONE,20,0.000,0,0,0.00"
0.7492036,1433882,-0.015,6.283,DONE,20,0,0,0,0,"DATA,1433882,-0.015,6.283,DONE,20,0.000,0,0,0.00"
0.8436688,1433982,-0.015,6.272,DONE,20,0,0,0,0,"DATA,1433982,-0.015,6.272,DONE,20,0.000,0,0,0.00"
0.9550563,1434082,-0.015,6.28,DONE,20,0,0,0,0,"DATA,1434082,-0.015,6.280,DONE,20,0.000,0,0,0.00"
1.0501732,1434182,-0.015,6.283,DONE,20,0,0,0,0,"DATA,1434182,-0.015,6.283,DONE,20,0.000,0,0,0.00"
1.1439886,1434282,-0.015,6.262,DONE,20,0,0,0,0,"DATA,1434282,-0.015,6.262,DONE,20,0.000,0,0,0.00"
1.2403511,1434382,-0.015,6.257,DONE,20,0,0,0,0,"DATA,1434382,-0.015,6.257,DONE,20,0.000,0,0,0.00"
1.3522403,1434482,-0.015,6.251,DONE,20,0,0,0,0,"DATA,1434482,-0.015,6.251,DONE,20,0.000,0,0,0.00"
1.4476135,1434582,-0.015,6.241,DONE,20,0,0,0,0,"DATA,1434582,-0.015,6.241,DONE,20,0.000,0,0,0.00"
1.5434781,1434682,-0.015,6.258,DONE,20,0,0,0,0,"DATA,1434682,-0.015,6.258,DONE,20,0.000,0,0,0.00"
1.6543023,1434782,-0.015,6.245,DONE,20,0,0,0,0,"DATA,1434782,-0.015,6.245,DONE,20,0.000,0,0,0.00"
1.7497868,1434882,-0.015,6.239,DONE,20,0,0,0,0,"DATA,1434882,-0.015,6.239,DONE,20,0.000,0,0,0.00"
2.7553053,1435887,-0,6.035,DONE,20,0,0,0,0,"DATA,1435887,-0.000,6.035,DONE,20,0.000,0,0,0.00"
2.849252,1435987,-0,6.069,DONE,20,0,0,0,0,"DATA,1435987,-0.000,6.069,DONE,20,0.000,0,0,0.00"
2.9602634,1436087,-0,6.069,DONE,20,0,0,0,0,"DATA,1436087,-0.000,6.069,DONE,20,0.000,0,0,0.00"
3.0549123,1436187,-0,6.042,DONE,20,0,0,0,0,"DATA,1436187,-0.000,6.042,DONE,20,0.000,0,0,0.00"
3.1506382,1436287,-0,6.051,DONE,20,0,0,0,0,"DATA,1436287,-0.000,6.051,DONE,20,0.000,0,0,0.00"
3.2606235,1436387,0,6.051,DONE,20,0,0,0,0,"DATA,1436387,0.000,6.051,DONE,20,0.000,0,0,0.00"
3.356081,1436487,0,6.073,DONE,20,0,0,0,0,"DATA,1436487,0.000,6.073,DONE,20,0.000,0,0,0.00"
