time_s,arduino_ms,force_N,rx_ohm,state,step,target_strain_pct,raw_line
2.228889,2020544,0.003,4.314,DONE,8,5,"DATA,2020544,0.003,4.314,DONE,8,5.000"
2.3244208,2020644,0.003,4.332,DONE,8,5,"DATA,2020644,0.003,4.332,DONE,8,5.000"
2.4203332,2020744,0.003,4.299,DONE,8,5,"DATA,2020744,0.003,4.299,DONE,8,5.000"
2.5309252,2020844,0.003,4.308,DONE,8,5,"DATA,2020844,0.003,4.308,DONE,8,5.000"
2.6256499,2020944,0.003,4.317,DONE,8,5,"DATA,2020944,0.003,4.317,DONE,8,5.000"
2.7204767,2021044,0.003,4.302,DONE,8,5,"DATA,2021044,0.003,4.302,DONE,8,5.000"
2.8305958,2021144,0.003,4.294,DONE,8,5,"DATA,2021144,0.003,4.294,DONE,8,5.000"
2.9261646,2021244,0.003,4.3,DONE,8,5,"DATA,2021244,0.003,4.300,DONE,8,5.000"
3.0212236,2021344,0.003,4.296,DONE,8,5,"DATA,2021344,0.003,4.296,DONE,8,5.000"
3.1329631,2021444,0.003,3.382,DONE,8,5,"DATA,2021444,0.003,3.382,DONE,8,5.000"
3.2279978,2021544,0.003,4.269,DONE,8,5,"DATA,2021544,0.003,4.269,DONE,8,5.000"
3.3235402,2021644,0.003,4.297,DONE,8,5,"DATA,2021644,0.003,4.297,DONE,8,5.000"
3.4196733,2021744,0.003,4.291,DONE,8,5,"DATA,2021744,0.003,4.291,DONE,8,5.000"
3.53117,2021844,0.003,4.286,DONE,8,5,"DATA,2021844,0.003,4.286,DONE,8,5.000"
3.6270757,2021944,0.003,4.285,DONE,8,5,"DATA,2021944,0.003,4.285,DONE,8,5.000"
3.7232181,2022044,0.003,4.291,DONE,8,5,"DATA,2022044,0.003,4.291,DONE,8,5.000"
3.8341011,2022144,0.003,4.277,DONE,8,5,"DATA,2022144,0.003,4.277,DONE,8,5.000"
3.9278672,2022244,0.003,4.279,DONE,8,5,"DATA,2022244,0.003,4.279,DONE,8,5.000"
4.0236008,2022344,0.003,4.3,DONE,8,5,"DATA,2022344,0.003,4.300,DONE,8,5.000"
4.1355821,2022444,0.003,4.305,DONE,8,5,"DATA,2022444,0.003,4.305,DONE,8,5.000"
4.2305092,2022544,0.003,4.289,DONE,8,5,"DATA,2022544,0.003,4.289,DONE,8,5.000"
4.3259352,2022644,0.003,4.292,DONE,8,5,"DATA,2022644,0.003,4.292,DONE,8,5.000"
4.4204485,2022744,0.003,4.28,DONE,8,5,"DATA,2022744,0.003,4.280,DONE,8,5.000"
4.5300712,2022844,0.003,4.267,DONE,8,5,"DATA,2022844,0.003,4.267,DONE,8,5.000"
4.6242546,2022944,0.003,4.018,PRELOAD,-1,0,"DATA,2022944,0.003,4.018,PRELOAD,-1,0.000"
4.7361508,2023044,0.003,4.052,PRELOAD,-1,0,"DATA,2023044,0.003,4.052,PRELOAD,-1,0.000"
4.8308673,2023144,0.003,4.091,PRELOAD,-1,0,"DATA,2023144,0.003,4.091,PRELOAD,-1,0.000"
4.925888,2023244,0.003,4.179,PRELOAD,-1,0,"DATA,2023244,0.003,4.179,PRELOAD,-1,0.000"
5.0218915,2023344,0.003,4.148,PRELOAD,-1,0,"DATA,2023344,0.003,4.148,PRELOAD,-1,0.000"
5.133316,2023444,0.004,3.834,PRELOAD,-1,0,"DATA,2023444,0.004,3.834,PRELOAD,-1,0.000"
5.2288955,2023544,0.005,3.807,PRELOAD,-1,0,"DATA,2023544,0.005,3.807,PRELOAD,-1,0.000"
5.3247033,2023644,0.005,3.973,PRELOAD,-1,0,"DATA,2023644,0.005,3.973,PRELOAD,-1,0.000"
5.4363715,2023744,0.006,4.012,PRELOAD,-1,0,"DATA,2023744,0.006,4.012,PRELOAD,-1,0.000"
5.5310574,2023844,0.007,4.055,PRELOAD,-1,0,"DATA,2023844,0.007,4.055,PRELOAD,-1,0.000"
5.625701,2023944,0.007,4.139,PRELOAD,-1,0,"DATA,2023944,0.007,4.139,PRELOAD,-1,0.000"
5.7215417,2024044,0.007,4.157,PRELOAD,-1,0,"DATA,2024044,0.007,4.157,PRELOAD,-1,0.000"
5.8337607,2024144,0.007,3.865,PRELOAD,-1,0,"DATA,2024144,0.007,3.865,PRELOAD,-1,0.000"
5.9288944,2024244,0.008,3.812,PRELOAD,-1,0,"DATA,2024244,0.008,3.812,PRELOAD,-1,0.000"
6.0255,2024344,0.009,3.964,PRELOAD,-1,0,"DATA,2024344,0.009,3.964,PRELOAD,-1,0.000"
6.1344277,2024444,0.01,4.025,PRELOAD,-1,0,"DATA,2024444,0.010,4.025,PRELOAD,-1,0.000"
6.2301133,2024544,0.011,4.023,PRELOAD,-1,0,"DATA,2024544,0.011,4.023,PRELOAD,-1,0.000"
6.3258235,2024644,0.012,4.119,PRELOAD,-1,0,"DATA,2024644,0.012,4.119,PRELOAD,-1,0.000"
6.4377224,2024744,0.012,3.996,PRELOAD,-1,0,"DATA,2024744,0.012,3.996,PRELOAD,-1,0.000"
6.5486783,2024844,0.013,3.787,PRELOAD,-1,0,"DATA,2024844,0.013,3.787,PRELOAD,-1,0.000"
6.6282287,2024944,0.014,3.919,PRELOAD,-1,0,"DATA,2024944,0.014,3.919,PRELOAD,-1,0.000"
6.7238402,2025044,0.014,3.935,PRELOAD,-1,0,"DATA,2025044,0.014,3.935,PRELOAD,-1,0.000"
6.835296,2025144,0.015,3.935,PRELOAD,-1,0,"DATA,2025144,0.015,3.935,PRELOAD,-1,0.000"
6.9304568,2025244,0.015,3.725,PRELOAD,-1,0,"DATA,2025244,0.015,3.725,PRELOAD,-1,0.000"
7.0270759,2025344,0.016,3.823,PRELOAD,-1,0,"DATA,2025344,0.016,3.823,PRELOAD,-1,0.000"
7.1376861,2025444,0.016,3.844,PRELOAD,-1,0,"DATA,2025444,0.016,3.844,PRELOAD,-1,0.000"
7.2327961,2025544,0.018,3.766,PRELOAD,-1,0,"DATA,2025544,0.018,3.766,PRELOAD,-1,0.000"
7.3272084,2025644,0.019,3.798,PRELOAD,-1,0,"DATA,2025644,0.019,3.798,PRELOAD,-1,0.000"
7.4386548,2025744,0.019,3.966,PRELOAD,-1,0,"DATA,2025744,0.019,3.966,PRELOAD,-1,0.000"
7.5340728,2025844,0.02,4.024,PRELOAD,-1,0,"DATA,2025844,0.020,4.024,PRELOAD,-1,0.000"
7.6294753,2025944,0.021,4.03,PRELOAD,-1,0,"DATA,2025944,0.021,4.030,PRELOAD,-1,0.000"
7.7230576,2026044,0.021,3.901,PRELOAD,-1,0,"DATA,2026044,0.021,3.901,PRELOAD,-1,0.000"
7.8343531,2026144,0.021,3.85,PRELOAD,-1,0,"DATA,2026144,0.021,3.850,PRELOAD,-1,0.000"
7.9299973,2026244,0.022,3.78,PRELOAD,-1,0,"DATA,2026244,0.022,3.780,PRELOAD,-1,0.000"
8.0241172,2026344,0.023,3.862,PRELOAD,-1,0,"DATA,2026344,0.023,3.862,PRELOAD,-1,0.000"
8.1354352,2026444,0.024,4.004,PRELOAD,-1,0,"DATA,2026444,0.024,4.004,PRELOAD,-1,0.000"
8.2288269,2026544,0.027,3.993,PRELOAD,-1,0,"DATA,2026544,0.027,3.993,PRELOAD,-1,0.000"
8.3249486,2026644,0.028,3.898,PRELOAD,-1,0,"DATA,2026644,0.028,3.898,PRELOAD,-1,0.000"
8.4347033,2026744,0.028,3.929,PRELOAD,-1,0,"DATA,2026744,0.028,3.929,PRELOAD,-1,0.000"
8.529695,2026844,0.029,3.787,PRELOAD,-1,0,"DATA,2026844,0.029,3.787,PRELOAD,-1,0.000"
8.625045,2026944,0.031,3.874,PRELOAD,-1,0,"DATA,2026944,0.031,3.874,PRELOAD,-1,0.000"
8.7375056,2027044,0.032,3.847,PRELOAD,-1,0,"DATA,2027044,0.032,3.847,PRELOAD,-1,0.000"
8.8333328,2027144,0.033,3.97,PRELOAD,-1,0,"DATA,2027144,0.033,3.970,PRELOAD,-1,0.000"
8.9278295,2027244,0.034,3.741,PRELOAD,-1,0,"DATA,2027244,0.034,3.741,PRELOAD,-1,0.000"
9.0399194,2027344,0.035,3.74,PRELOAD,-1,0,"DATA,2027344,0.035,3.740,PRELOAD,-1,0.000"
9.1352782,2027444,0.036,3.766,PRELOAD,-1,0,"DATA,2027444,0.036,3.766,PRELOAD,-1,0.000"
9.2313515,2027544,0.038,3.764,PRELOAD,-1,0,"DATA,2027544,0.038,3.764,PRELOAD,-1,0.000"
9.3269874,2027644,0.041,3.841,PRELOAD,-1,0,"DATA,2027644,0.041,3.841,PRELOAD,-1,0.000"
9.4384868,2027744,0.042,3.844,PRELOAD,-1,0,"DATA,2027744,0.042,3.844,PRELOAD,-1,0.000"
9.534544,2027844,0.044,3.935,PRELOAD,-1,0,"DATA,2027844,0.044,3.935,PRELOAD,-1,0.000"
9.629061,2027944,0.045,3.805,PRELOAD,-1,0,"DATA,2027944,0.045,3.805,PRELOAD,-1,0.000"
9.7389746,2028044,0.046,3.721,PRELOAD,-1,0,"DATA,2028044,0.046,3.721,PRELOAD,-1,0.000"
9.8341591,2028144,0.047,3.802,PRELOAD,-1,0,"DATA,2028144,0.047,3.802,PRELOAD,-1,0.000"
9.9299719,2028244,0.049,3.735,PRELOAD,-1,0,"DATA,2028244,0.049,3.735,PRELOAD,-1,0.000"
10.0397145,2028344,0.051,3.853,PRELOAD,-1,0,"DATA,2028344,0.051,3.853,PRELOAD,-1,0.000"
10.1347423,2028444,0.053,3.888,PRELOAD,-1,0,"DATA,2028444,0.053,3.888,PRELOAD,-1,0.000"
10.2302684,2028544,0.055,3.702,PRELOAD,-1,0,"DATA,2028544,0.055,3.702,PRELOAD,-1,0.000"
10.3406546,2028644,0.057,3.673,PRELOAD,-1,0,"DATA,2028644,0.057,3.673,PRELOAD,-1,0.000"
10.4510695,2028744,0.059,3.697,PRELOAD,-1,0,"DATA,2028744,0.059,3.697,PRELOAD,-1,0.000"
10.5300086,2028844,0.062,3.744,PRELOAD,-1,0,"DATA,2028844,0.062,3.744,PRELOAD,-1,0.000"
10.6411052,2028944,0.064,3.806,PRELOAD,-1,0,"DATA,2028944,0.064,3.806,PRELOAD,-1,0.000"
10.7370526,2029044,0.066,3.844,PRELOAD,-1,0,"DATA,2029044,0.066,3.844,PRELOAD,-1,0.000"
10.8325787,2029144,0.069,3.77,PRELOAD,-1,0,"DATA,2029144,0.069,3.770,PRELOAD,-1,0.000"
10.9290661,2029244,0.071,3.503,PRELOAD,-1,0,"DATA,2029244,0.071,3.503,PRELOAD,-1,0.000"
11.039984,2029344,0.074,3.612,PRELOAD,-1,0,"DATA,2029344,0.074,3.612,PRELOAD,-1,0.000"
11.1347146,2029444,0.077,3.662,PRELOAD,-1,0,"DATA,2029444,0.077,3.662,PRELOAD,-1,0.000"
11.2301514,2029544,0.079,3.696,PRELOAD,-1,0,"DATA,2029544,0.079,3.696,PRELOAD,-1,0.000"
11.3396931,2029644,0.084,3.781,PRELOAD,-1,0,"DATA,2029644,0.084,3.781,PRELOAD,-1,0.000"
11.4362247,2029744,0.086,3.785,PRELOAD,-1,0,"DATA,2029744,0.086,3.785,PRELOAD,-1,0.000"
11.5296914,2029844,0.089,3.431,PRELOAD,-1,0,"DATA,2029844,0.089,3.431,PRELOAD,-1,0.000"
11.6572493,2029944,0.092,3.484,PRELOAD,-1,0,"DATA,2029944,0.092,3.484,PRELOAD,-1,0.000"
11.7374105,2030044,0.095,3.606,PRELOAD,-1,0,"DATA,2030044,0.095,3.606,PRELOAD,-1,0.000"
11.8336589,2030144,0.098,3.206,PRELOAD,-1,0,"DATA,2030144,0.098,3.206,PRELOAD,-1,0.000"
11.9278342,2030244,0.101,3.709,PRELOAD,-1,0,"DATA,2030244,0.101,3.709,PRELOAD,-1,0.000"
12.0372372,2030344,0.104,3.877,PRELOAD_HOLD,-1,0,"DATA,2030344,0.104,3.877,PRELOAD_HOLD,-1,0.000"
12.1322783,2030444,0.107,3.852,PRELOAD_HOLD,-1,0,"DATA,2030444,0.107,3.852,PRELOAD_HOLD,-1,0.000"
12.2426501,2030544,0.11,3.854,PRELOAD_HOLD,-1,0,"DATA,2030544,0.110,3.854,PRELOAD_HOLD,-1,0.000"
12.3373241,2030644,0.111,3.864,PRELOAD_HOLD,-1,0,"DATA,2030644,0.111,3.864,PRELOAD_HOLD,-1,0.000"
12.4328045,2030744,0.111,3.846,PRELOAD_HOLD,-1,0,"DATA,2030744,0.111,3.846,PRELOAD_HOLD,-1,0.000"
12.5278375,2030844,0.11,3.864,PRELOAD_HOLD,-1,0,"DATA,2030844,0.110,3.864,PRELOAD_HOLD,-1,0.000"
12.6401418,2030944,0.11,3.854,PRELOAD_HOLD,-1,0,"DATA,2030944,0.110,3.854,PRELOAD_HOLD,-1,0.000"
12.7356953,2031044,0.109,3.861,PRELOAD_HOLD,-1,0,"DATA,2031044,0.109,3.861,PRELOAD_HOLD,-1,0.000"
12.8296811,2031144,0.109,3.858,PRELOAD_HOLD,-1,0,"DATA,2031144,0.109,3.858,PRELOAD_HOLD,-1,0.000"
12.9408742,2031244,0.109,3.85,PRELOAD_HOLD,-1,0,"DATA,2031244,0.109,3.850,PRELOAD_HOLD,-1,0.000"
13.0365854,2031344,0.108,3.861,PRELOAD_HOLD,-1,0,"DATA,2031344,0.108,3.861,PRELOAD_HOLD,-1,0.000"
13.132111,2031444,0.108,3.851,PRELOAD_HOLD,-1,0,"DATA,2031444,0.108,3.851,PRELOAD_HOLD,-1,0.000"
13.2439687,2031544,0.108,3.86,PRELOAD_HOLD,-1,0,"DATA,2031544,0.108,3.860,PRELOAD_HOLD,-1,0.000"
13.3395965,2031644,0.108,3.84,PRELOAD_HOLD,-1,0,"DATA,2031644,0.108,3.840,PRELOAD_HOLD,-1,0.000"
13.4359143,2031744,0.107,3.859,PRELOAD_HOLD,-1,0,"DATA,2031744,0.107,3.859,PRELOAD_HOLD,-1,0.000"
13.5472481,2031844,0.107,3.858,PRELOAD_HOLD,-1,0,"DATA,2031844,0.107,3.858,PRELOAD_HOLD,-1,0.000"
13.6425326,2031944,0.107,3.861,PRELOAD_HOLD,-1,0,"DATA,2031944,0.107,3.861,PRELOAD_HOLD,-1,0.000"
13.7386334,2032044,0.107,3.852,PRELOAD_HOLD,-1,0,"DATA,2032044,0.107,3.852,PRELOAD_HOLD,-1,0.000"
13.8343206,2032144,0.107,3.837,PRELOAD_HOLD,-1,0,"DATA,2032144,0.107,3.837,PRELOAD_HOLD,-1,0.000"
13.9443178,2032244,0.106,3.846,PRELOAD_HOLD,-1,0,"DATA,2032244,0.106,3.846,PRELOAD_HOLD,-1,0.000"
14.038522,2032344,0.106,3.854,PRELOAD_HOLD,-1,0,"DATA,2032344,0.106,3.854,PRELOAD_HOLD,-1,0.000"
14.1330666,2032444,0.106,3.852,PRELOAD_HOLD,-1,0,"DATA,2032444,0.106,3.852,PRELOAD_HOLD,-1,0.000"
14.2433293,2032544,0.106,3.84,PRELOAD_HOLD,-1,0,"DATA,2032544,0.106,3.840,PRELOAD_HOLD,-1,0.000"
14.338561,2032644,0.106,3.856,PRELOAD_HOLD,-1,0,"DATA,2032644,0.106,3.856,PRELOAD_HOLD,-1,0.000"
14.4345869,2032744,0.106,3.84,PRELOAD_HOLD,-1,0,"DATA,2032744,0.106,3.840,PRELOAD_HOLD,-1,0.000"
14.5438686,2032844,0.105,3.843,PRELOAD_HOLD,-1,0,"DATA,2032844,0.105,3.843,PRELOAD_HOLD,-1,0.000"
14.6383149,2032944,0.105,3.856,PRELOAD_HOLD,-1,0,"DATA,2032944,0.105,3.856,PRELOAD_HOLD,-1,0.000"
14.7327025,2033044,0.105,3.881,PRELOAD_HOLD,-1,0,"DATA,2033044,0.105,3.881,PRELOAD_HOLD,-1,0.000"
14.8443029,2033144,0.105,3.851,PRELOAD_HOLD,-1,0,"DATA,2033144,0.105,3.851,PRELOAD_HOLD,-1,0.000"
14.93998,2033244,0.105,3.852,PRELOAD_HOLD,-1,0,"DATA,2033244,0.105,3.852,PRELOAD_HOLD,-1,0.000"
15.0359661,2033344,0.105,3.838,PRELOAD_HOLD,-1,0,"DATA,2033344,0.105,3.838,PRELOAD_HOLD,-1,0.000"
15.1322197,2033444,0.105,3.847,PRELOAD_HOLD,-1,0,"DATA,2033444,0.105,3.847,PRELOAD_HOLD,-1,0.000"
15.2410004,2033544,0.105,3.868,PRELOAD_HOLD,-1,0,"DATA,2033544,0.105,3.868,PRELOAD_HOLD,-1,0.000"
15.3369219,2033644,0.105,3.852,PRELOAD_HOLD,-1,0,"DATA,2033644,0.105,3.852,PRELOAD_HOLD,-1,0.000"
15.4317192,2033744,0.105,3.845,PRELOAD_HOLD,-1,0,"DATA,2033744,0.105,3.845,PRELOAD_HOLD,-1,0.000"
15.5430382,2033844,0.104,3.843,PRELOAD_HOLD,-1,0,"DATA,2033844,0.104,3.843,PRELOAD_HOLD,-1,0.000"
15.6380808,2033944,0.104,3.851,PRELOAD_HOLD,-1,0,"DATA,2033944,0.104,3.851,PRELOAD_HOLD,-1,0.000"
15.7330228,2034044,0.104,3.849,PRELOAD_HOLD,-1,0,"DATA,2034044,0.104,3.849,PRELOAD_HOLD,-1,0.000"
15.8437822,2034144,0.104,3.822,PRELOAD_HOLD,-1,0,"DATA,2034144,0.104,3.822,PRELOAD_HOLD,-1,0.000"
15.9394857,2034244,0.104,3.837,PRELOAD_HOLD,-1,0,"DATA,2034244,0.104,3.837,PRELOAD_HOLD,-1,0.000"
16.0352922,2034344,0.104,3.851,PRELOAD_HOLD,-1,0,"DATA,2034344,0.104,3.851,PRELOAD_HOLD,-1,0.000"
16.1309249,2034444,0.103,3.825,PRELOAD_HOLD,-1,0,"DATA,2034444,0.103,3.825,PRELOAD_HOLD,-1,0.000"
16.2421053,2034544,0.103,3.821,PRELOAD_HOLD,-1,0,"DATA,2034544,0.103,3.821,PRELOAD_HOLD,-1,0.000"
16.33732,2034644,0.103,3.834,PRELOAD_HOLD,-1,0,"DATA,2034644,0.103,3.834,PRELOAD_HOLD,-1,0.000"
16.4320884,2034744,0.104,3.834,PRELOAD_HOLD,-1,0,"DATA,2034744,0.104,3.834,PRELOAD_HOLD,-1,0.000"
16.5461502,2034844,0.103,3.824,PRELOAD_HOLD,-1,0,"DATA,2034844,0.103,3.824,PRELOAD_HOLD,-1,0.000"
16.637284,2034944,0.103,3.823,PRELOAD_HOLD,-1,0,"DATA,2034944,0.103,3.823,PRELOAD_HOLD,-1,0.000"
16.7320845,2035044,0.103,3.837,PRELOAD_HOLD,-1,0,"DATA,2035044,0.103,3.837,PRELOAD_HOLD,-1,0.000"
16.843148,2035144,0.103,3.876,PRELOAD_HOLD,-1,0,"DATA,2035144,0.103,3.876,PRELOAD_HOLD,-1,0.000"
16.9382306,2035244,0.103,3.825,PRELOAD_HOLD,-1,0,"DATA,2035244,0.103,3.825,PRELOAD_HOLD,-1,0.000"
17.0337982,2035344,0.103,3.825,PRELOAD_HOLD,-1,0,"DATA,2035344,0.103,3.825,PRELOAD_HOLD,-1,0.000"
17.1455019,2035444,0.103,3.845,PRELOAD_HOLD,-1,0,"DATA,2035444,0.103,3.845,PRELOAD_HOLD,-1,0.000"
17.2390921,2035544,0.103,3.857,PRELOAD_HOLD,-1,0,"DATA,2035544,0.103,3.857,PRELOAD_HOLD,-1,0.000"
17.3343573,2035644,0.103,3.837,PRELOAD_HOLD,-1,0,"DATA,2035644,0.103,3.837,PRELOAD_HOLD,-1,0.000"
17.4453321,2035744,0.103,3.873,PRELOAD_HOLD,-1,0,"DATA,2035744,0.103,3.873,PRELOAD_HOLD,-1,0.000"
17.5413263,2035844,0.103,3.847,PRELOAD_HOLD,-1,0,"DATA,2035844,0.103,3.847,PRELOAD_HOLD,-1,0.000"
17.6366474,2035944,0.102,3.861,PRELOAD_HOLD,-1,0,"DATA,2035944,0.102,3.861,PRELOAD_HOLD,-1,0.000"
17.7471781,2036044,0.102,3.846,PRELOAD_HOLD,-1,0,"DATA,2036044,0.102,3.846,PRELOAD_HOLD,-1,0.000"
17.8428624,2036144,0.102,3.85,PRELOAD_HOLD,-1,0,"DATA,2036144,0.102,3.850,PRELOAD_HOLD,-1,0.000"
17.9382765,2036244,0.102,3.848,PRELOAD_HOLD,-1,0,"DATA,2036244,0.102,3.848,PRELOAD_HOLD,-1,0.000"
18.033661,2036344,0.102,3.854,PRELOAD_HOLD,-1,0,"DATA,2036344,0.102,3.854,PRELOAD_HOLD,-1,0.000"
18.144943,2036444,0.102,3.849,PRELOAD_HOLD,-1,0,"DATA,2036444,0.102,3.849,PRELOAD_HOLD,-1,0.000"
18.2403233,2036544,0.102,3.831,PRELOAD_HOLD,-1,0,"DATA,2036544,0.102,3.831,PRELOAD_HOLD,-1,0.000"
18.3355293,2036644,0.102,3.838,PRELOAD_HOLD,-1,0,"DATA,2036644,0.102,3.838,PRELOAD_HOLD,-1,0.000"
18.4470621,2036744,0.102,3.848,PRELOAD_HOLD,-1,0,"DATA,2036744,0.102,3.848,PRELOAD_HOLD,-1,0.000"
18.5418188,2036844,0.102,3.834,PRELOAD_HOLD,-1,0,"DATA,2036844,0.102,3.834,PRELOAD_HOLD,-1,0.000"
18.6402151,2036944,0.102,3.857,PRELOAD_HOLD,-1,0,"DATA,2036944,0.102,3.857,PRELOAD_HOLD,-1,0.000"
18.7468728,2037044,0.102,3.825,PRELOAD_HOLD,-1,0,"DATA,2037044,0.102,3.825,PRELOAD_HOLD,-1,0.000"
18.8418916,2037144,0.102,3.841,PRELOAD_HOLD,-1,0,"DATA,2037144,0.102,3.841,PRELOAD_HOLD,-1,0.000"
18.9376347,2037244,0.102,3.836,PRELOAD_HOLD,-1,0,"DATA,2037244,0.102,3.836,PRELOAD_HOLD,-1,0.000"
19.0339157,2037344,0.102,3.829,PRELOAD_HOLD,-1,0,"DATA,2037344,0.102,3.829,PRELOAD_HOLD,-1,0.000"
19.1453568,2037444,0.102,3.842,PRELOAD_HOLD,-1,0,"DATA,2037444,0.102,3.842,PRELOAD_HOLD,-1,0.000"
19.2408412,2037544,0.102,3.874,PRELOAD_HOLD,-1,0,"DATA,2037544,0.102,3.874,PRELOAD_HOLD,-1,0.000"
19.3364385,2037644,0.102,3.847,PRELOAD_HOLD,-1,0,"DATA,2037644,0.102,3.847,PRELOAD_HOLD,-1,0.000"
19.4465551,2037744,0.101,3.835,PRELOAD_HOLD,-1,0,"DATA,2037744,0.101,3.835,PRELOAD_HOLD,-1,0.000"
19.5423079,2037844,0.101,3.832,PRELOAD_HOLD,-1,0,"DATA,2037844,0.101,3.832,PRELOAD_HOLD,-1,0.000"
19.6366039,2037944,0.101,3.855,PRELOAD_HOLD,-1,0,"DATA,2037944,0.101,3.855,PRELOAD_HOLD,-1,0.000"
19.7458139,2038044,0.101,3.846,PRELOAD_HOLD,-1,0,"DATA,2038044,0.101,3.846,PRELOAD_HOLD,-1,0.000"
19.8398706,2038144,0.101,3.841,PRELOAD_HOLD,-1,0,"DATA,2038144,0.101,3.841,PRELOAD_HOLD,-1,0.000"
19.9500968,2038244,0.101,2.276,PRELOAD_HOLD,-1,0,"DATA,2038244,0.101,2.276,PRELOAD_HOLD,-1,0.000"
20.0460734,2038344,0.101,3.855,PRELOAD_HOLD,-1,0,"DATA,2038344,0.101,3.855,PRELOAD_HOLD,-1,0.000"
20.1408696,2038444,0.101,3.808,PRELOAD_HOLD,-1,0,"DATA,2038444,0.101,3.808,PRELOAD_HOLD,-1,0.000"
20.2363429,2038544,0.103,3.844,PRELOAD_HOLD,-1,0,"DATA,2038544,0.103,3.844,PRELOAD_HOLD,-1,0.000"
20.3459084,2038644,0.103,3.866,PRELOAD_HOLD,-1,0,"DATA,2038644,0.103,3.866,PRELOAD_HOLD,-1,0.000"
20.4416744,2038744,0.103,3.869,PRELOAD_HOLD,-1,0,"DATA,2038744,0.103,3.869,PRELOAD_HOLD,-1,0.000"
20.5365818,2038844,0.103,3.866,PRELOAD_HOLD,-1,0,"DATA,2038844,0.103,3.866,PRELOAD_HOLD,-1,0.000"
20.6478797,2038944,0.103,3.856,PRELOAD_HOLD,-1,0,"DATA,2038944,0.103,3.856,PRELOAD_HOLD,-1,0.000"
20.7423021,2039044,0.103,3.851,PRELOAD_HOLD,-1,0,"DATA,2039044,0.103,3.851,PRELOAD_HOLD,-1,0.000"
20.8370259,2039144,0.103,3.849,PRELOAD_HOLD,-1,0,"DATA,2039144,0.103,3.849,PRELOAD_HOLD,-1,0.000"
20.9486665,2039244,0.103,3.847,PRELOAD_HOLD,-1,0,"DATA,2039244,0.103,3.847,PRELOAD_HOLD,-1,0.000"
21.0437226,2039344,0.103,3.862,PRELOAD_HOLD,-1,0,"DATA,2039344,0.103,3.862,PRELOAD_HOLD,-1,0.000"
21.1396877,2039444,0.103,3.854,PRELOAD_HOLD,-1,0,"DATA,2039444,0.103,3.854,PRELOAD_HOLD,-1,0.000"
21.2353445,2039544,0.103,3.86,PRELOAD_HOLD,-1,0,"DATA,2039544,0.103,3.860,PRELOAD_HOLD,-1,0.000"
21.3462717,2039644,0.103,3.857,PRELOAD_HOLD,-1,0,"DATA,2039644,0.103,3.857,PRELOAD_HOLD,-1,0.000"
