time_s,arduino_ms,force_N,rx_ohm,state,cycle,target_force_N,measure_needed,measure_ready,hold_elapsed_s,raw_line
6.5469288,2628682,-0,3.949,DONE,20,0,0,0,0,"DATA,2628682,-0.000,3.949,DONE,20,0.000,0,0,0.00"
6.6417654,2628782,-0,3.942,DONE,20,0,0,0,0,"DATA,2628782,-0.000,3.942,DONE,20,0.000,0,0,0.00"
6.7371082,2628882,0,3.961,DONE,20,0,0,0,0,"DATA,2628882,0.000,3.961,DONE,20,0.000,0,0,0.00"
6.8479991,2628982,0,3.956,DONE,20,0,0,0,0,"DATA,2628982,0.000,3.956,DONE,20,0.000,0,0,0.00"
6.9431325,2629082,-0,3.954,DONE,20,0,0,0,0,"DATA,2629082,-0.000,3.954,DONE,20,0.000,0,0,0.00"
7.0386006,2629182,0,4,DONE,20,0,0,0,0,"DATA,2629182,0.000,4.000,DONE,20,0.000,0,0,0.00"
7.1496412,2629282,0,3.98,DONE,20,0,0,0,0,"DATA,2629282,0.000,3.980,DONE,20,0.000,0,0,0.00"
7.2449215,2629382,0,3.989,DONE,20,0,0,0,0,"DATA,2629382,0.000,3.989,DONE,20,0.000,0,0,0.00"
7.3398741,2629482,0,2.957,DONE,20,0,0,0,0,"DATA,2629482,0.000,2.957,DONE,20,0.000,0,0,0.00"
7.4518227,2629582,-0,3.987,DONE,20,0,0,0,0,"DATA,2629582,-0.000,3.987,DONE,20,0.000,0,0,0.00"
7.546524,2629682,-0,3.986,DONE,20,0,0,0,0,"DATA,2629682,-0.000,3.986,DONE,20,0.000,0,0,0.00"
7.6422046,2629782,-0,3.999,DONE,20,0,0,0,0,"DATA,2629782,-0.000,3.999,DONE,20,0.000,0,0,0.00"
7.7378696,2629882,-0,3.996,DONE,20,0,0,0,0,"DATA,2629882,-0.000,3.996,DONE,20,0.000,0,0,0.00"
7.8490355,2629982,-0,4.022,DONE,20,0,0,0,0,"DATA,2629982,-0.000,4.022,DONE,20,0.000,0,0,0.00"
7.9449423,2630082,-0,3.982,DONE,20,0,0,0,0,"DATA,2630082,-0.000,3.982,DONE,20,0.000,0,0,0.00"
8.0399539,2630182,0,3.625,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630182,0.000,3.625,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.1513692,2630282,-0,3.765,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630282,-0.000,3.765,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.2467174,2630382,0,3.819,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630382,0.000,3.819,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.3421755,2630482,0,3.758,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630482,0.000,3.758,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.4536722,2630582,0.001,3.757,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630582,0.001,3.757,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.5490891,2630682,0.005,3.866,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630682,0.005,3.866,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.6436334,2630782,0.006,3.917,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630782,0.006,3.917,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.7395508,2630882,0.008,3.696,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630882,0.008,3.696,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.851043,2630982,0.01,3.669,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2630982,0.010,3.669,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
8.9459712,2631082,0.013,3.746,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631082,0.013,3.746,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.0412621,2631182,0.015,3.722,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631182,0.015,3.722,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.1685219,2631282,0.018,3.653,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631282,0.018,3.653,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.2477908,2631382,0.021,3.719,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631382,0.021,3.719,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.3430665,2631482,0.024,3.788,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631482,0.024,3.788,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.4545214,2631582,0.027,3.844,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631582,0.027,3.844,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.5507622,2631682,0.033,3.652,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631682,0.033,3.652,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.6450048,2631782,0.036,3.539,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631782,0.036,3.539,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.7556357,2631882,0.04,3.632,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631882,0.040,3.632,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.8499582,2631982,0.043,3.774,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2631982,0.043,3.774,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
9.9448455,2632082,0.044,3.614,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632082,0.044,3.614,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.0557225,2632182,0.045,3.637,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632182,0.045,3.637,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.1672061,2632282,0.049,3.694,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632282,0.049,3.694,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.2464451,2632382,0.054,3.739,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632382,0.054,3.739,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.3412933,2632482,0.058,3.552,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632482,0.058,3.552,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.4519143,2632582,0.062,3.456,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632582,0.062,3.456,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.5464092,2632682,0.067,3.56,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632682,0.067,3.560,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.6415279,2632782,0.078,3.698,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632782,0.078,3.698,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.7532316,2632882,0.083,3.527,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632882,0.083,3.527,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.8635253,2632982,0.09,3.538,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2632982,0.090,3.538,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
10.9429433,2633082,0.098,3.579,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633082,0.098,3.579,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.0553491,2633182,0.105,3.615,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633182,0.105,3.615,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.1491407,2633282,0.113,3.435,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633282,0.113,3.435,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.244259,2633382,0.122,3.346,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633382,0.122,3.346,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.3557184,2633482,0.13,3.438,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633482,0.130,3.438,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.4529388,2633582,0.138,3.536,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633582,0.138,3.536,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.5464194,2633682,0.144,3.385,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633682,0.144,3.385,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.6419501,2633782,0.158,3.411,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633782,0.158,3.411,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.7530603,2633882,0.164,3.399,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633882,0.164,3.399,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.8480781,2633982,0.173,3.24,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2633982,0.173,3.240,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
11.9431016,2634082,0.182,3.297,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634082,0.182,3.297,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.0541541,2634182,0.19,3.229,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634182,0.190,3.229,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.1493488,2634282,0.198,3.068,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634282,0.198,3.068,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.2432155,2634382,0.206,3.081,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634382,0.206,3.081,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.3535677,2634482,0.213,3.273,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634482,0.213,3.273,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.4498601,2634582,0.221,3.316,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634582,0.221,3.316,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.5462359,2634682,0.231,3.354,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634682,0.231,3.354,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.6566606,2634782,0.258,3.419,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634782,0.258,3.419,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.75258,2634882,0.271,3.2,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634882,0.271,3.200,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.8643332,2634982,0.285,3.124,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2634982,0.285,3.124,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
12.9442062,2635082,0.301,3.207,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635082,0.301,3.207,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.0558293,2635182,0.315,3.286,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635182,0.315,3.286,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.1504575,2635282,0.329,3.169,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635282,0.329,3.169,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.245189,2635382,0.343,3.18,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635382,0.343,3.180,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.3562767,2635482,0.356,3.226,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635482,0.356,3.226,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.4524434,2635582,0.369,3.311,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635582,0.369,3.311,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.5465494,2635682,0.382,3.097,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635682,0.382,3.097,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.656231,2635782,0.398,3.019,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635782,0.398,3.019,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.7521524,2635882,0.429,3.133,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635882,0.429,3.133,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.8471004,2635982,0.444,3.238,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2635982,0.444,3.238,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
13.9586133,2636082,0.46,3.08,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636082,0.460,3.080,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.0528561,2636182,0.475,3.103,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636182,0.475,3.103,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.1477219,2636282,0.49,3.195,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636282,0.490,3.195,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.2587797,2636382,0.503,3.238,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636382,0.503,3.238,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.3543399,2636482,0.517,3.059,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636482,0.517,3.059,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.4492196,2636582,0.531,3.002,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636582,0.531,3.002,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.5582249,2636682,0.547,3.097,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636682,0.547,3.097,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.6687885,2636782,0.564,3.059,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636782,0.564,3.059,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.7475959,2636882,0.593,3.054,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636882,0.593,3.054,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.8585335,2636982,0.608,3.092,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2636982,0.608,3.092,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
14.9539929,2637082,0.623,3.165,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637082,0.623,3.165,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.0487805,2637182,0.639,3.036,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637182,0.639,3.036,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.1445829,2637282,0.656,3.049,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637282,0.656,3.049,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.2556356,2637382,0.672,3.051,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637382,0.672,3.051,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.3510627,2637482,0.687,3.117,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637482,0.687,3.117,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.4471583,2637582,0.7,2.133,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637582,0.700,2.133,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.5582142,2637682,0.713,3.085,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637682,0.713,3.085,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.6537624,2637782,0.729,3.14,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637782,0.729,3.140,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.7498643,2637882,0.77,3.111,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637882,0.770,3.111,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.859955,2637982,0.781,3.019,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2637982,0.781,3.019,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
15.9557336,2638082,0.792,3.072,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638082,0.792,3.072,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.0513342,2638182,0.805,3.064,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638182,0.805,3.064,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.146582,2638282,0.821,3.094,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638282,0.821,3.094,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.2580595,2638382,0.837,2.937,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638382,0.837,2.937,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.3537529,2638482,0.853,3.105,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638482,0.853,3.105,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.4488754,2638582,0.868,3.176,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638582,0.868,3.176,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.5597536,2638682,0.884,3.214,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638682,0.884,3.214,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.6550478,2638782,0.9,3.09,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638782,0.900,3.090,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.75061,2638882,0.916,3.107,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638882,0.916,3.107,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.8459369,2638982,0.948,3.186,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2638982,0.948,3.186,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
16.9579483,2639082,0.963,3.136,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639082,0.963,3.136,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
17.0526798,2639182,0.979,3.035,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639182,0.979,3.035,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
17.1643459,2639282,0.994,3.204,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639282,0.994,3.204,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
17.2591779,2639382,1.011,3.321,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639382,1.011,3.321,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
17.3552555,2639482,1.027,3.226,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639482,1.027,3.226,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
17.4506033,2639582,1.042,3.158,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639582,1.042,3.158,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
17.5462206,2639682,1.055,3.231,GO_TO_INITIAL_LOW,0,1.5,0,0,0,"DATA,2639682,1.055,3.231,GO_TO_INITIAL_LOW,0,1.500,0,0,0.00"
