time_s,arduino_ms,force_N,rx_ohm,state,step,target_strain_pct,raw_line
0.0004808,8023259,0.027,3.259,DONE,8,5,"DATA,8023259,0.027,3.259,DONE,8,5.000"
0.0677697,8023359,0.027,3.248,DONE,8,5,"DATA,8023359,0.027,3.248,DONE,8,5.000"
0.3458344,8023459,0.027,3.235,DONE,8,5,"DATA,8023459,0.027,3.235,DONE,8,5.000"
0.347124,8023559,0.027,3.212,DONE,8,5,"DATA,8023559,0.027,3.212,DONE,8,5.000"
0.3636982,8023659,0.027,3.209,DONE,8,5,"DATA,8023659,0.027,3.209,DONE,8,5.000"
0.4574316,8023759,0.027,3.185,DONE,8,5,"DATA,8023759,0.027,3.185,DONE,8,5.000"
0.5685271,8023859,0.027,3.182,DONE,8,5,"DATA,8023859,0.027,3.182,DONE,8,5.000"
0.6635415,8023959,0.027,3.168,DONE,8,5,"DATA,8023959,0.027,3.168,DONE,8,5.000"
0.7595588,8024059,0.027,3.157,DONE,8,5,"DATA,8024059,0.027,3.157,DONE,8,5.000"
0.8545886,8024159,0.027,3.134,DONE,8,5,"DATA,8024159,0.027,3.134,DONE,8,5.000"
0.9660868,8024259,0.027,3.122,DONE,8,5,"DATA,8024259,0.027,3.122,DONE,8,5.000"
1.0617892,8024359,0.027,3.113,DONE,8,5,"DATA,8024359,0.027,3.113,DONE,8,5.000"
1.1580985,8024459,0.027,3.089,DONE,8,5,"DATA,8024459,0.027,3.089,DONE,8,5.000"
1.2674735,8024559,0.027,3.093,DONE,8,5,"DATA,8024559,0.027,3.093,DONE,8,5.000"
1.3625415,8024659,0.027,3.099,DONE,8,5,"DATA,8024659,0.027,3.099,DONE,8,5.000"
1.4565311,8024759,0.027,3.081,DONE,8,5,"DATA,8024759,0.027,3.081,DONE,8,5.000"
1.5677289,8024859,0.027,3.078,DONE,8,5,"DATA,8024859,0.027,3.078,DONE,8,5.000"
1.6636127,8024959,0.027,3.071,DONE,8,5,"DATA,8024959,0.027,3.071,DONE,8,5.000"
1.7576926,8025059,0.027,3.062,DONE,8,5,"DATA,8025059,0.027,3.062,DONE,8,5.000"
1.8697793,8025159,0.027,3.043,DONE,8,5,"DATA,8025159,0.027,3.043,DONE,8,5.000"
1.965502,8025259,0.027,3.04,DONE,8,5,"DATA,8025259,0.027,3.040,DONE,8,5.000"
2.0612289,8025359,0.027,3.06,DONE,8,5,"DATA,8025359,0.027,3.060,DONE,8,5.000"
2.1561001,8025459,0.027,1.772,DONE,8,5,"DATA,8025459,0.027,1.772,DONE,8,5.000"
2.2663377,8025559,0.027,3.064,DONE,8,5,"DATA,8025559,0.027,3.064,DONE,8,5.000"
2.3615978,8025659,0.027,3.019,DONE,8,5,"DATA,8025659,0.027,3.019,DONE,8,5.000"
2.4565752,8025759,0.027,3.032,DONE,8,5,"DATA,8025759,0.027,3.032,DONE,8,5.000"
2.5677073,8025859,0.027,3.046,DONE,8,5,"DATA,8025859,0.027,3.046,DONE,8,5.000"
2.6635992,8025959,0.027,3.057,DONE,8,5,"DATA,8025959,0.027,3.057,DONE,8,5.000"
2.7592449,8026059,0.027,3.076,DONE,8,5,"DATA,8026059,0.027,3.076,DONE,8,5.000"
2.8700775,8026159,0.027,3.073,DONE,8,5,"DATA,8026159,0.027,3.073,DONE,8,5.000"
2.9659747,8026259,0.027,3.071,DONE,8,5,"DATA,8026259,0.027,3.071,DONE,8,5.000"
3.0619109,8026359,0.027,3.082,DONE,8,5,"DATA,8026359,0.027,3.082,DONE,8,5.000"
3.1745715,8026459,0.027,3.086,DONE,8,5,"DATA,8026459,0.027,3.086,DONE,8,5.000"
4.1447837,8027445,0,3.334,DONE,8,5,"DATA,8027445,0.000,3.334,DONE,8,5.000"
4.2564039,8027545,0,3.331,DONE,8,5,"DATA,8027545,0.000,3.331,DONE,8,5.000"
4.3520499,8027645,0,3.323,DONE,8,5,"DATA,8027645,0.000,3.323,DONE,8,5.000"
4.4451969,8027745,0,3.325,DONE,8,5,"DATA,8027745,0.000,3.325,DONE,8,5.000"
4.5548017,8027845,0,3.286,DONE,8,5,"DATA,8027845,0.000,3.286,DONE,8,5.000"
4.6499024,8027945,0.001,3.278,DONE,8,5,"DATA,8027945,0.001,3.278,DONE,8,5.000"
4.7438031,8028045,0.001,3.274,DONE,8,5,"DATA,8028045,0.001,3.274,DONE,8,5.000"
4.854061,8028145,0.001,3.26,DONE,8,5,"DATA,8028145,0.001,3.260,DONE,8,5.000"
4.9496451,8028245,0.001,3.25,DONE,8,5,"DATA,8028245,0.001,3.250,DONE,8,5.000"
5.0442133,8028345,0.001,3.229,DONE,8,5,"DATA,8028345,0.001,3.229,DONE,8,5.000"
5.1557876,8028445,0.001,3.206,DONE,8,5,"DATA,8028445,0.001,3.206,DONE,8,5.000"
