time_s,arduino_ms,force_N,rx_ohm,state,cycle,target_force_N,measure_needed,measure_ready,hold_elapsed_s,raw_line
0.0004911,3495982,-0.002,4.269,DONE,20,0,0,0,0,"DATA,3495982,-0.002,4.269,DONE,20,0.000,0,0,0.00"
0.1161833,3496082,-0.001,4.277,DONE,20,0,0,0,0,"DATA,3496082,-0.001,4.277,DONE,20,0.000,0,0,0.00"
0.311671,3496182,-0.001,4.269,DONE,20,0,0,0,0,"DATA,3496182,-0.001,4.269,DONE,20,0.000,0,0,0.00"
0.3128025,3496282,-0.001,4.232,DONE,20,0,0,0,0,"DATA,3496282,-0.001,4.232,DONE,20,0.000,0,0,0.00"
0.3893718,3496382,-0.001,4.242,DONE,20,0,0,0,0,"DATA,3496382,-0.001,4.242,DONE,20,0.000,0,0,0.00"
0.4847392,3496482,-0.001,4.248,DONE,20,0,0,0,0,"DATA,3496482,-0.001,4.248,DONE,20,0.000,0,0,0.00"
0.5801502,3496582,-0.001,4.233,DONE,20,0,0,0,0,"DATA,3496582,-0.001,4.233,DONE,20,0.000,0,0,0.00"
0.6916132,3496682,-0.001,4.252,DONE,20,0,0,0,0,"DATA,3496682,-0.001,4.252,DONE,20,0.000,0,0,0.00"
0.7873498,3496782,-0.001,4.217,DONE,20,0,0,0,0,"DATA,3496782,-0.001,4.217,DONE,20,0.000,0,0,0.00"
0.8833255,3496882,-0.001,4.219,DONE,20,0,0,0,0,"DATA,3496882,-0.001,4.219,DONE,20,0.000,0,0,0.00"
0.9785792,3496982,-0.001,4.2,DONE,20,0,0,0,0,"DATA,3496982,-0.001,4.200,DONE,20,0.000,0,0,0.00"
1.0900214,3497082,-0.001,4.175,DONE,20,0,0,0,0,"DATA,3497082,-0.001,4.175,DONE,20,0.000,0,0,0.00"
1.1863986,3497182,-0.001,4.175,DONE,20,0,0,0,0,"DATA,3497182,-0.001,4.175,DONE,20,0.000,0,0,0.00"
1.2979382,3497282,-0.001,4.189,DONE,20,0,0,0,0,"DATA,3497282,-0.001,4.189,DONE,20,0.000,0,0,0.00"
1.39172,3497382,-0.001,4.162,DONE,20,0,0,0,0,"DATA,3497382,-0.001,4.162,DONE,20,0.000,0,0,0.00"
1.4862924,3497482,-0.001,4.145,DONE,20,0,0,0,0,"DATA,3497482,-0.001,4.145,DONE,20,0.000,0,0,0.00"
1.5825076,3497582,-0.001,4.158,DONE,20,0,0,0,0,"DATA,3497582,-0.001,4.158,DONE,20,0.000,0,0,0.00"
